,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,7.928780332500001,0.1132056597812227,2.0,0.0,8.0088288222,5.0,7.8487318428
1,U01-Set001__USA300 LAC CA-MHB Control,6.89451999085,0.2246879882602694,2.0,1.0,6.7356415907,6.0,7.053398391
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,6.73577450965,0.175915395608663,2.0,2.0,6.6113835405,7.0,6.8601654788
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,6.819819208049999,0.006617529593122868,2.0,3.0,6.815139908,8.0,6.8244985081
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,6.82180155915,0.16128758086384692,2.0,4.0,6.707754017,9.0,6.9358491013
5,U01-Set000__USA300 TCH1516 CA-MHB Control,7.32349639505,0.2096158031482615,2.0,10.0,7.4717171509,29.0,7.1752756392
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,7.061977904,0.22237213739648284,2.0,11.0,6.9047370577,30.0,7.2192187503
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,7.155579149799999,0.3077886080158844,2.0,12.0,7.3732185617,31.0,6.9379397379
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,7.2424315738,0.16546243822421108,2.0,13.0,7.3594311859,14.0,7.1254319617
9,U01-Set001__USA300 LAC RPMI+10%LB Control,7.6976518407,0.13591383671746418,2.0,15.0,7.7937574363,18.0,7.6015462451
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,7.7485511977999995,0.024782355884912677,2.0,16.0,7.7310274259,19.0,7.7660749697
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,7.6690170347999995,0.04101593093384326,2.0,17.0,7.6980196777,20.0,7.6400143919
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,7.48057205165,0.1549280850710704,2.0,21.0,7.5901227512,24.0,7.3710213521
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,7.4748391101,0.20622052776146402,2.0,22.0,7.6206590437,25.0,7.3290191765
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,7.2992643157,0.052958328071981135,2.0,23.0,7.2618171228,26.0,7.3367115086
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,6.14171301825,0.1646564809555736,2.0,27.0,6.025283304,28.0,6.2581427325
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,6.8618841124,0.04128035379751146,2.0,32.0,6.8326944943,33.0,6.8910737305000005
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,7.670675801850001,0.014211070968854312,2.0,34.0,7.6807245465000005,38.0,7.6606270572
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,7.8058927483,0.1248906079670336,2.0,35.0,7.7175817525,39.0,7.8942037441
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,7.515528654800001,0.1934981516800123,2.0,36.0,7.65235251,40.0,7.3787047996
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,7.3452871602,0.026397143538460698,2.0,37.0,7.3639527594,41.0,7.326621561
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,8.0265611571,0.029683069174897637,2.0,42.0,8.0475502566,45.0,8.0055720576
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,7.981097527199999,0.026905097795944848,2.0,43.0,7.9620727501,46.0,8.0001223043
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,7.99415806985,0.16936076252733012,2.0,44.0,7.8744019262,47.0,8.1139142135
24,U01-Set003__USA300 TCH1516 CA-MHB Control,6.1169906312,0.8926500990993582,2.0,48.0,5.4857916929,52.0,6.7481895695
25,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.45,6.573278821500001,0.07113923347700059,2.0,49.0,6.6235818559,53.0,6.5229757871
26,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.65,6.5262006528,0.2920494540491736,2.0,50.0,6.7327108022,54.0,6.3196905034
27,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.7,6.82631955035,0.12603188983770955,2.0,51.0,6.7372015464,55.0,6.9154375543
28,ICA-Set001__USA300 LAC RPMI+10%LB Control,7.76582734,0.024062390649752706,2.0,56.0,7.7828420196,57.0,7.7488126604000005
29,ICA-Set001__USA300 LAC RPMI+10%LB 1.5mMIle,7.832004004,0.16498164506956275,2.0,58.0,7.948663644,59.0,7.715344364
30,ICA-Set001__USA300 LAC RPMI+10%LB 4percentNaCl,7.4706156565,0.15337397036132888,2.0,60.0,7.362163882,61.0,7.579067431
31,ICA-Set001__USA300 LAC RPMI+10%LB 5.5pH,7.88365188935,0.10551360351091964,2.0,62.0,7.8090425048,63.0,7.9582612739
32,BK-Set001__USA300 TCH1516 THB 0ug-mL Antibiotic,4.9719037012000005,0.3840638236339499,2.0,64.0,4.7003295671,65.0,5.2434778353
33,BK-Set001__USA300 TCH1516 THB 0.25ug-mL Linezolid,5.47669947445,0.05126382636180171,2.0,66.0,5.5129484737,67.0,5.4404504752000005
34,BK-Set001__USA300 TCH1516 THB 2.5 ug-mL Nafcillin,5.8133159126,0.032187194502375026,2.0,68.0,5.8360756961,69.0,5.7905561291000005
35,BK-Set001__USA300 TCH1516 THB 0.5ug-mL Vancomycin,5.6285178901999995,0.1403823861417783,2.0,70.0,5.7277832274,71.0,5.529252553
36,ICA-Set002__USA300 LAC CA-MHB 25mMNaCHO3,7.019500589750001,0.18772681677193565,2.0,72.0,7.1522434949,73.0,6.8867576846
37,ICA-Set002__USA300 LAC CA-MHB 2gLglucose,7.61714982285,0.030063557040604493,2.0,74.0,7.5958916778,75.0,7.6384079679
38,ICA-Set002__USA300 LAC CA-MHB Control,6.8453608066000005,0.10400833404056567,2.0,76.0,6.9189058049,77.0,6.7718158083
39,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLadenine,7.7482720899499995,0.19276343966222015,2.0,78.0,7.8845764253,79.0,7.6119677546
40,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLguanine,7.1638352301,0.08855813614871841,2.0,80.0,7.1012151715,81.0,7.2264552887
41,ICA-Set002__USA300 SNFM1 CA-MHB Control,6.85259905845,0.39979042567747614,2.0,82.0,6.5699045374,83.0,7.1352935795
42,ICA-Set002__USA300 SNFM1 RPMI+10%LB Control,7.15378131165,0.032418695676391926,2.0,84.0,7.1308578321,85.0,7.1767047912
43,ICA-Set002__USA300 SNFR19 CA-MHB Control,6.455126255750001,0.02209049349489866,2.0,86.0,6.4707465935,87.0,6.439505918
44,ICA-Set002__USA300 SNFR19 RPMI+10%LB Control,7.1147496048,0.06962156043446634,2.0,88.0,7.0655197273,89.0,7.1639794823
45,ICA-Set002__USA300 TCH1516 CA-MHB Control,6.652191848799999,0.31358190346855447,2.0,90.0,6.8739277392,91.0,6.4304559584
46,ICA-Set002__USA300 TCH1516 RPMI+10%LB Control,7.62331673275,0.06512130667553563,2.0,92.0,7.6693644503,93.0,7.5772690152
47,ICA-Set002__USA300 LAC R10LBnoGlu 1gLmaltose,6.72052528505,0.058063134228617384,2.0,94.0,6.6794684491,96.0,6.761582121
48,ICA-Set002__USA300 LAC CAMHB 0.0195ug/mLMupirocin,6.0721065294,0.07707978363400936,2.0,95.0,6.1266101671,97.0,6.0176028917
49,ICA-Set003__USA300 TCH1516 CA-MHB 250nMParaquat,6.019931721,0.12307828833710502,2.0,98.0,6.1069612133,99.0,5.9329022287
50,ICA-Set003__USA300 TCH1516 CA-MHB 2gLGalactose,5.98890299555,0.05575353737075699,2.0,100.0,6.0283266999,101.0,5.9494792912
51,ICA-Set003__USA300 TCH1516 CA-MHB 2gLPyruvate,6.3860604393000004,0.1859367501459642,2.0,102.0,6.2545833024,103.0,6.5175375762000005
52,ICA-Set003__USA300 TCH1516 CA-MHB Control,6.16661677,0.2799656562023172,2.0,104.0,6.364582384,105.0,5.968651156
53,ICA-Set003__USA300 TCH1516 CA-MHB StationaryPhase,6.51701794035,0.16047260989293854,2.0,106.0,6.630489211,107.0,6.4035466697
