,name,x,y,cog,color,link
meta,start,0.04101369342925913,,,,
STM0002,thrA,337,-0.0176050874,Amino acid transport and metabolism,#ff0000,
STM0003,thrB,2801,-0.011060830800000001,Nucleotide transport and metabolism,#00bfbf,
STM0004,thrC,3734,-0.0013074009,Amino acid transport and metabolism,#ff0000,
STM0005,yaaA,5114,0.0045931404,Function unknown,#708090,
STM0006,yaaJ,5966,-0.0004125364,"Intracellular trafficking, secretion, and vesicular transport",#8b4513,
STM0007,talB,7665,0.0020347364000000002,Nucleotide transport and metabolism,#00bfbf,
STM0008,mog,8729,0.023332933,Coenzyme transport and metabolism,#008000,
STM0009,yaaH,9376,0.0016863629000000002,Function unknown,#708090,
STM0010,htgA,10092,0.0545185997,Function unknown,#708090,https://salmonella.biocyc.org/gene?orgid=SENT99287&id=STM0010
STM0011,yaaI,10841,-0.0087445404,Function unknown,#708090,
STM0012,dnaK,11593,-0.0036771545,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
STM0013,dnaJ,13595,0.0186216872,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
STM0014,STM0014,15014,0.0105869753,Transcription,#f4a460,
STM0015,STM0015,16088,-0.0005573142,Function unknown,#708090,
STM0016,STM0016,16493,-0.0243660074,Function unknown,#708090,
STM0017,STM0017,17043,-0.0308897476,Transcription,#f4a460,
STM0018,STM0018,17867,-0.0049017056,Carbohydrate transport and metabolism,#ffc0cb,
STM0019,STM0019,20058,0.0166900457,Function unknown,#708090,
STM0020,STM0020,23335,-0.0105297551,Signal transduction mechanisms,#00ff00,
STM0021,bcfA,24469,0.0051302694,Cell motility,#da70d6,
STM0022,bcfB,25112,0.0041668059,Cell wall/membrane/envelope biogenesis,#c71585,
STM0023,bcfC,25803,0.0136810362,Cell motility,#da70d6,
STM0024,bcfD,28425,-0.001758833,Cell motility,#da70d6,
STM0025,bcfE,29433,0.0006975919,Cell motility,#da70d6,
STM0026,bcfF,29994,0.022511005900000002,Cell motility,#da70d6,
STM0027,bcfG,30478,0.0120040241,Cell motility,#da70d6,
STM0028,bcfH,31274,-0.0086493727,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
STM0029,STM0029,32545,0.0079218685,Transcription,#f4a460,
STM0030,STM0030,33364,-0.0181857875,Transcription,#f4a460,
STM0031,STM0031,34376,0.0028984655,Transcription,#f4a460,
STM0032,STM0032,35339,0.0122109068,Cell wall/membrane/envelope biogenesis,#c71585,
STM0033,STM0033,37103,-0.0009045573000000001,Nucleotide transport and metabolism,#00bfbf,
STM0034,STM0034,38773,0.0136206486,Function unknown,#708090,
STM0035,STM0035,40131,-0.008265108200000001,Inorganic ion transport and metabolism,#0000ff,
STM0036,STM0036,41723,-0.0101354197,Energy production and conversion,#90ee90,
STM0037,STM0037,42932,0.0185550444,"Replication, recombination and repair",#ff00ff,
