,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,2AA__WT,-2.5000002068509275e-11,0.6608840972695451,4.0,0.0,-0.1990806145,1.0,-0.33252906600000004,2.0,-0.44791438790000004,3.0,0.9795240683
1,2AA__del_ridA,0.102511218625,0.16365221394063853,4.0,4.0,-0.0672939102,5.0,0.1242193533,6.0,0.035006268800000004,7.0,0.3181131626
2,GC_MS__WT,0.0,0.2690025734042399,3.0,8.0,-0.1799464432,9.0,0.3092375431,10.0,-0.1292910999,,
3,GC_MS__del_slyA,2.5795511088,0.14392793918511557,2.0,11.0,2.6813235306000003,12.0,2.477778687,,,,
4,Rho__WT,-3.3333326839487164e-11,0.16587454084181932,3.0,13.0,0.18774763400000002,14.0,-0.0610487849,15.0,-0.1266988492,,
5,Rho__rho_Y80C,1.0895228527666667,0.17481481742637311,3.0,16.0,1.2890954246,17.0,1.0159722643,18.0,0.9635008694,,
6,Rho__rho_K130Q,-1.938337646633333,0.12417203595387784,3.0,19.0,-2.0495855825,20.0,-1.9610502416000002,21.0,-1.8043771158,,
7,flagella__WT,0.0,0.9647561183832393,2.0,22.0,-0.6821855935000001,23.0,0.6821855935000001,,,,
8,flagella__del_rfaL,1.57693797415,0.4267796433002745,2.0,24.0,1.2751591943,25.0,1.878716754,,,,
9,flagella__del_rfaG,2.3793967112,0.3519144368583721,2.0,26.0,2.6282377959,27.0,2.1305556265,,,,
10,flagella__del_rfaD,-0.2624397971,0.13667946224164806,2.0,28.0,-0.35908677170000003,29.0,-0.1657928225,,,,
11,nusG__WT_OD08,0.0,0.4113671708987054,2.0,30.0,0.2908805161,31.0,-0.2908805161,,,,
12,omv__spi2_ind_lowOD_intracellularRNAs,5.696203412766667,1.069943569097393,3.0,32.0,6.9164471616,33.0,4.9186505492,45.0,5.2535125275,,
13,omv__spi2_ind_highOD_intracellularRNAs,6.897700303833333,0.8334231867148439,3.0,34.0,7.8406573294,36.0,6.5927097609,37.0,6.2597338212,,
14,omv__spi1_ind_highOD_intracellularRNAs,-0.10882742363333335,0.18736636681979113,3.0,35.0,0.0105937753,41.0,-0.0123007409,42.0,-0.32477530530000004,,
15,omv__controlPCN_highOD_intracellularRNAs,7.987345711033334,0.6073754323351922,3.0,38.0,7.2860144801,39.0,8.3404184394,40.0,8.3356042136,,
16,omv__controlPCN_lowOD_intracellularRNAs,3.33333360913457e-11,0.572752261495662,3.0,43.0,0.6362005127,44.0,-0.4745669742,46.0,-0.1616335384,,
17,sv5015__STM1625,1.0922414124333335,0.11730398761177255,3.0,47.0,1.0173849673,48.0,1.2274326647,49.0,1.0319066053000001,,
