,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,1.2724163003927322,2.0,0.0,-0.8997341945,1.0,0.8997341945,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,0.70448296855,0.04508001238018173,2.0,2.0,0.736359351,3.0,0.6726065861,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,2.8679446690666666,0.7915777667718878,3.0,4.0,2.5504647375,5.0,3.7689785326000003,6.0,2.2843907371,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,2.4833720809999997,0.13271665595191345,2.0,7.0,2.5772169284,8.0,2.3895272336,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.03109927211148963,2.0,9.0,-0.0219905062,10.0,0.0219905062,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,-31.413898121899997,0.647586210291476,2.0,11.0,-30.9559855212,12.0,-31.8718107226,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.017069800801154632,2.0,13.0,-0.012070171900000001,14.0,0.012070171900000001,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,0.4336119999,1.3231936766217791,4.0,15.0,-1.3308136119,16.0,0.1745579041,17.0,1.5571165393,18.0,1.3335871681,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,-6.272480047599999,0.48077497789641266,4.0,19.0,-6.7892794739,20.0,-5.6421282252000005,21.0,-6.4354673509,22.0,-6.2230451404,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,0.5451233649333334,0.5959964272648233,3.0,23.0,1.2161991459000001,24.0,0.0774691868,25.0,0.34170176210000003,,,,,,,,,,
10,Catabolise_Nucleic_Acids__L_asp,-0.22006455265000002,1.8144272536845083,2.0,26.0,1.0629292624,27.0,-1.5030583677,,,,,,,,,,,,
11,Catabolise_Nucleic_Acids__DNA_1,0.0,0.4039362643024875,3.0,28.0,-0.4425024174,29.0,0.3489548248,30.0,0.0935475926,,,,,,,,,,
12,Catabolite_repression__del_hfq_crc_wt,0.0,0.37694202685023104,2.0,31.0,-0.2665382633,32.0,0.2665382633,,,,,,,,,,,,
13,Catabolite_repression__delHfq,-1.5463699098500001,0.0699945549481907,2.0,33.0,-1.5958635343,34.0,-1.4968762854,,,,,,,,,,,,
14,Catabolite_repression__deldcrc,-1.64899054075,0.9077967744459416,2.0,35.0,-1.0070812856,36.0,-2.2908997959,,,,,,,,,,,,
15,Diallyl_disulphide_treatment__PAO1_ctrl_wt,9.25185853854297e-18,0.21912308247696632,3.0,37.0,-0.0084777535,38.0,-0.2147611713,39.0,0.22323892480000002,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_DDS,-7.4452470944,0.5906151687233201,3.0,40.0,-8.0787474264,41.0,-7.3472074095,42.0,-6.9097864473,,,,,,,,,,
17,Dispersed_cells__PAO1_dispersed_wt,0.0,0.2280153221405245,2.0,43.0,0.16123118050000002,44.0,-0.16123118050000002,,,,,,,,,,,,
18,Dispersed_cells__PyhjH_dispersed,1.3217046945000002,0.30860322755472314,2.0,45.0,1.1034892596,46.0,1.5399201294,,,,,,,,,,,,
19,Dispersed_cells__PA01_Planktonic,7.15536417655,0.47803928309495747,2.0,47.0,6.8173393578,48.0,7.4933889953,,,,,,,,,,,,
20,Dispersed_cells__PAO1_Biofilm,2.47401214195,0.07877903780886521,2.0,49.0,2.4183069501,50.0,2.5297173338,,,,,,,,,,,,
21,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_Doxorubicin,0.016448814699999998,0.10321456203927963,3.0,51.0,-0.10266079,52.0,0.0795983866,53.0,0.0724088475,,,,,,,,,,
22,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_wt,-2.3129646346357427e-18,0.09860990209149852,3.0,54.0,0.0838624293,55.0,-0.1086337821,56.0,0.0247713528,,,,,,,,,,
23,Farnesol_treatment__RNA of 0-1F_L,3.33333360913457e-11,0.3356561401970391,3.0,57.0,0.3871819475,58.0,-0.178338134,59.0,-0.2088438134,,,,,,,,,,
24,Farnesol_treatment__RNA of 6-F_L1,-0.8050318491,0.22150371668075378,3.0,60.0,-0.9627852680000001,61.0,-0.5518012162,62.0,-0.9005090631,,,,,,,,,,
25,G_Quadruplex_Gene_Regulation__rG4seq_P_K_rep,0.0,0.34976440161553524,2.0,63.0,0.2473207802,64.0,-0.2473207802,,,,,,,,,,,,
26,G_Quadruplex_Gene_Regulation__rG4seq_P_Li_rep,-0.888983855,0.3732628789913539,2.0,65.0,-1.1529205679,66.0,-0.6250471421,,,,,,,,,,,,
