,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,2AA__WT,-3.469446951953614e-18,0.1850358231632628,4.0,0.0,-0.0682287858,1.0,0.1973303771,2.0,-0.22390372500000003,3.0,0.0948021337
1,2AA__del_ridA,-0.170262844175,0.13016415619551452,4.0,4.0,-0.20311975740000002,5.0,0.0169635785,6.0,-0.210165969,7.0,-0.2847292288
2,GC_MS__WT,0.0,0.030294545958133846,3.0,8.0,0.0341742851,9.0,-0.0106181246,10.0,-0.0235561605,,
3,GC_MS__del_slyA,-0.7950194861,0.310848764215163,2.0,11.0,-0.575216217,12.0,-1.0148227552,,,,
4,Rho__WT,4.625929269271485e-18,0.22999901856034483,3.0,13.0,-0.1820005346,14.0,0.2585007228,15.0,-0.0765001882,,
5,Rho__rho_Y80C,-0.5449280778666666,0.12712195039520846,3.0,16.0,-0.5339492912,17.0,-0.42365158480000004,18.0,-0.6771833576,,
6,Rho__rho_K130Q,-0.060536372600000006,0.15403164514120204,3.0,19.0,0.0660446163,20.0,-0.0156201776,21.0,-0.23203355650000002,,
7,flagella__WT,0.0,0.05802453744136229,2.0,22.0,-0.0410295439,23.0,0.0410295439,,,,
8,flagella__del_rfaL,-0.8399167025500001,0.14732477487373574,2.0,24.0,-0.9440910499,25.0,-0.7357423552,,,,
9,flagella__del_rfaG,-0.65943998325,0.023874913095404498,2.0,26.0,-0.6425578703,27.0,-0.6763220962000001,,,,
10,flagella__del_rfaD,-0.06011515865000001,0.10067462304709451,2.0,28.0,-0.13130286730000001,29.0,0.01107255,,,,
11,nusG__WT_OD08,0.0,0.05824085696207644,2.0,30.0,0.0411825049,31.0,-0.0411825049,,,,
12,omv__spi2_ind_lowOD_intracellularRNAs,-0.6004206783,0.4631919093862407,3.0,32.0,-1.1349746037,33.0,-0.3485001654,45.0,-0.3177872658,,
13,omv__spi2_ind_highOD_intracellularRNAs,-1.0497351785666666,0.40193326197750345,3.0,34.0,-1.510299527,36.0,-0.8690585262,37.0,-0.7698474825,,
