,name,x,y,cog,color,link
meta,start,0.030353780713890634,,,,
BSU_00010,dnaA,410,0.001977216799493734,"Replication, recombination and repair",#1e90ff,
BSU_00020,dnaN,1939,0.0009474258971917106,"Replication, recombination and repair",#1e90ff,
BSU_00030,rlbA,3206,-0.006853870079978488,Function unknown,#0000ff,
BSU_00040,recF,3437,0.0014539698137308818,"Replication, recombination and repair",#1e90ff,
BSU_00050,remB,4567,-0.0036995806225871212,Function unknown,#0000ff,
BSU_00060,gyrB,4867,0.00017751047019081128,"Replication, recombination and repair",#1e90ff,
BSU_00070,gyrA,6994,-1.5794951033963614e-06,"Replication, recombination and repair",#1e90ff,
BSU_00080,yaaC,14847,0.0011602112638066115,Function unknown,#0000ff,
BSU_00090,guaB,15915,-0.00035073452366328397,Nucleotide transport and metabolism,#87ceeb,
BSU_00100,dacA,17534,-0.003234905960127956,Cell wall/membrane/envelope biogenesis,#c71585,
BSU_00110,pdxS,19062,-0.0044927528453937386,Coenzyme transport and metabolism,#d3d3d3,
BSU_00120,pdxT,19968,0.007200103444040915,Coenzyme transport and metabolism,#d3d3d3,
BSU_00130,serS,20880,-0.00014515473700385772,"Translation, ribosomal structure and biogenesis",#daa520,
BSU_00140,dck,22496,0.002368813904259948,Nucleotide transport and metabolism,#87ceeb,
BSU_00150,dgk,23146,0.0007482969721799659,Nucleotide transport and metabolism,#87ceeb,
BSU_00160,sleL,23868,2.7498415271183648e-05,Cell wall/membrane/envelope biogenesis,#c71585,
BSU_00170,yaaI,25221,-0.007851642795756833,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
BSU_00180,tadA,25852,0.0060737692638254,Nucleotide transport and metabolism,#87ceeb,
BSU_00190,dnaX,26814,0.0037709965034522334,"Replication, recombination and repair",#1e90ff,
BSU_00200,ebfC,28529,-0.012209216530293578,Function unknown,#0000ff,
BSU_00210,recR,28867,0.006821818567080562,"Replication, recombination and repair",#1e90ff,
BSU_00220,yaaL,29481,-0.01163446012008652,Function unknown,#0000ff,
BSU_00230,bofA,29772,0.023417791277185827,Function unknown,#0000ff,
BSU_00240,csfB,35531,-0.04134801508889065,Function unknown,#0000ff,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU_00240
BSU_00250,xpaC,35845,-0.006499879647773735,Function unknown,#0000ff,
BSU_00260,yaaN,36478,-0.00196912087262367,Inorganic ion transport and metabolism,#8b4513,
BSU_00270,yaaO,37720,-0.0020899234677799927,Amino acid transport and metabolism,#ff0000,
BSU_00280,tmk,39159,0.0009526194110664278,Nucleotide transport and metabolism,#87ceeb,
BSU_00290,darA,39871,-0.0030134008726767146,Function unknown,#0000ff,
BSU_00300,yaaR,40213,-0.002225835256512722,Function unknown,#0000ff,
BSU_00310,holB,40665,0.0004930876871322208,"Replication, recombination and repair",#1e90ff,
BSU_00320,ricT,41657,-0.0037620045908978257,Function unknown,#0000ff,
BSU_00330,dnaH,42499,0.006620277081432011,"Replication, recombination and repair",#1e90ff,
BSU_00340,trmNF,42917,0.0009980649975533478,Function unknown,#0000ff,
BSU_00350,yazA,43647,0.006918375213954217,"Replication, recombination and repair",#1e90ff,
BSU_00360,rsmI,43921,0.0029926898404334305,Coenzyme transport and metabolism,#d3d3d3,
BSU_00370,abrB,44848,-0.0012992864366843972,Transcription,#000000,
BSU_00380,metS,45633,4.6553179238439784e-05,"Translation, ribosomal structure and biogenesis",#daa520,
BSU_00390,dayD,47706,0.018955410071174496,"Replication, recombination and repair",#1e90ff,
BSU_00400,yabE,48629,0.0010335361049904818,Signal transduction mechanisms,#f4a460,
BSU_00410,rnmV,50087,0.0020219590109264197,"Translation, ribosomal structure and biogenesis",#daa520,
BSU_00420,rsmA,50640,0.0010578600027026511,"Translation, ribosomal structure and biogenesis",#daa520,
BSU_00430,prtG,51680,0.006195324808012507,Function unknown,#0000ff,
BSU_00440,veg,52763,-0.0055519826958557094,Function unknown,#0000ff,
BSU_00450,sspF,53183,0.004777189428424641,Function unknown,#0000ff,
BSU_00460,ispE,53516,-0.003658433949628382,Lipid transport and metabolism,#87cefa,
BSU_00470,purR,54441,0.00025937167834461984,Nucleotide transport and metabolism,#87ceeb,
BSU_00480,ridA,55295,-0.0008109447044548272,"Translation, ribosomal structure and biogenesis",#daa520,
BSU_00490,spoVG,55866,0.00023505340256360595,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
BSU_00500,glmU,56352,-0.0014304284047184535,Cell wall/membrane/envelope biogenesis,#c71585,
BSU_00510,prs,57745,-0.0010371014737607968,Nucleotide transport and metabolism,#87ceeb,
BSU_00520,ctc,58783,-0.0027234148349352854,"Translation, ribosomal structure and biogenesis",#daa520,
BSU_00530,pth,59504,0.00033472400113139267,"Translation, ribosomal structure and biogenesis",#daa520,
BSU_00540,fin,60130,-0.005630674846430943,Function unknown,#0000ff,
BSU_00550,mfd,60430,-0.001267330281427425,"Replication, recombination and repair",#1e90ff,
BSU_00560,spoVT,64099,-0.0006630352824264485,Transcription,#000000,
BSU_00570,yabM,64817,0.003636291300021921,Function unknown,#0000ff,
BSU_00580,yabN,66405,-0.0023762166225869065,Function unknown,#0000ff,
BSU_00590,hslR,67877,0.0027029052849128193,"Translation, ribosomal structure and biogenesis",#daa520,
BSU_00600,spcP,68216,0.012470351492132095,Function unknown,#0000ff,
BSU_00610,spcQ,68515,-0.003333714110813631,Function unknown,#0000ff,
BSU_00620,divIC,69168,-0.0004840141221874125,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
BSU_00630,yabR,69626,-0.0008484279722621286,"Translation, ribosomal structure and biogenesis",#daa520,
