,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,7.68680249905,0.1354437340981082,2.0,0.0,7.7825756819,5.0,7.5910293162
1,U01-Set001__USA300 LAC CA-MHB Control,7.8396267943,0.07440067780388172,2.0,1.0,7.7870175705,6.0,7.8922360181
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,7.96747404395,0.014527228168796365,2.0,2.0,7.9777463455,7.0,7.9572017424
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,7.8514186309,0.01731094556816376,2.0,3.0,7.8391779439,8.0,7.8636593179
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,7.3025335688999995,0.017410455432687856,2.0,4.0,7.31484462,9.0,7.2902225178
5,U01-Set000__USA300 TCH1516 CA-MHB Control,6.88445334275,0.27873343587409694,2.0,10.0,7.0815476454,29.0,6.6873590401000005
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,6.80159891645,0.22874795455727284,2.0,11.0,6.9633481462999995,30.0,6.6398496866
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,6.9625110873,0.22950821985850248,2.0,12.0,7.1247979059,31.0,6.8002242687
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,6.38585238225,0.3179515731311972,2.0,13.0,6.1610266688,14.0,6.6106780957
9,U01-Set001__USA300 LAC RPMI+10%LB Control,5.1817353191999995,0.05660543960960887,2.0,15.0,5.141709229,18.0,5.2217614094
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,5.047025751,0.0392452362759606,2.0,16.0,5.0747763237,19.0,5.0192751783
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,5.513135839749999,0.014396410585849423,2.0,17.0,5.5029560402,20.0,5.5233156393
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,4.14370683935,0.5288365686756819,2.0,21.0,3.7697629155,24.0,4.5176507632
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,3.0555972495,0.07214659024255807,2.0,22.0,3.0045819063,25.0,3.1066125927
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,4.19026700215,0.9215730880935827,2.0,23.0,4.8419175821,26.0,3.5386164222
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,6.5300965938,0.1508149510616358,2.0,27.0,6.6367388684,28.0,6.4234543192
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,6.34815968555,0.05708863897792292,2.0,32.0,6.3077919218,33.0,6.3885274493
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,7.3167805477000005,0.047717090682373675,2.0,34.0,7.2830394693,38.0,7.3505216261
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,7.002032422299999,0.06981525720508695,2.0,35.0,6.9526655805,39.0,7.0513992641
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,6.86699684875,0.21466480648833575,2.0,36.0,7.0187877891,40.0,6.7152059084
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,6.6971287661000005,0.026622758826340777,2.0,37.0,6.7159538994,41.0,6.6783036328000005
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,5.84314211255,0.065510609263665,2.0,42.0,5.7968191165,45.0,5.8894651086
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,5.807874737500001,0.07524671211710925,2.0,43.0,5.8610821979,46.0,5.7546672771
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,6.773352046,0.1428086840442269,2.0,44.0,6.6723710571,47.0,6.8743330349
24,U01-Set003__USA300 TCH1516 CA-MHB Control,4.88302382095,0.12483076516658781,2.0,48.0,4.7947551404,52.0,4.9712925015
