,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,2AA__WT,-2.499996043514585e-11,0.5873064557337848,4.0,0.0,0.5573869352,1.0,0.42120699450000004,2.0,-0.6735088692,3.0,-0.3050850606
1,2AA__del_ridA,-0.36620711990000004,0.17077939616120394,4.0,4.0,-0.313214431,5.0,-0.24067712670000002,6.0,-0.2926869691,7.0,-0.6182499528000001
2,GC_MS__WT,3.33333360913457e-11,0.3496711213455622,3.0,8.0,0.287891098,9.0,0.1012256767,10.0,-0.3891167746,,
3,GC_MS__del_slyA,4.26225459355,0.29723205482108384,2.0,11.0,4.052079792,12.0,4.4724293951,,,,
4,Rho__WT,3.3333326839487164e-11,0.3426109913211521,3.0,13.0,-0.3224338257,14.0,0.3597354571,15.0,-0.0373016313,,
5,Rho__rho_Y80C,-2.0537706003,0.24723308863196064,3.0,16.0,-1.7771134868,17.0,-2.2530895766,18.0,-2.1311087375,,
6,Rho__rho_K130Q,-0.17546007746666667,0.27501340564197585,3.0,19.0,-0.4028684051,20.0,-0.2537102381,21.0,0.1301984108,,
7,flagella__WT,0.0,0.23842127085403117,2.0,22.0,0.1685892974,23.0,-0.1685892974,,,,
8,flagella__del_rfaL,0.67440373915,0.2801400039151096,2.0,24.0,0.4763148427,25.0,0.8724926356,,,,
9,flagella__del_rfaG,0.74365713945,0.08490746680332106,2.0,26.0,0.6836184939000001,27.0,0.803695785,,,,
10,flagella__del_rfaD,0.46469232385000003,0.056575953468965386,2.0,28.0,0.4246870835,29.0,0.5046975642,,,,
11,nusG__WT_OD08,0.0,0.4354530729903541,2.0,30.0,-0.3079118208,31.0,0.3079118208,,,,
12,omv__spi2_ind_lowOD_intracellularRNAs,-4.4525404701,0.313398081132403,3.0,32.0,-4.5476245784,33.0,-4.7073849509,45.0,-4.102611881,,
13,omv__spi2_ind_highOD_intracellularRNAs,-4.481471677133333,0.5176582978590376,3.0,34.0,-4.9325753589,36.0,-4.5955508339,37.0,-3.9162888386,,
14,omv__spi1_ind_highOD_intracellularRNAs,2.655400696,0.18697134199043466,3.0,35.0,2.4671611324000002,41.0,2.657963486,42.0,2.8410774696,,
15,omv__controlPCN_highOD_intracellularRNAs,8.2508568446,0.45857715928657355,3.0,38.0,7.7290072163,39.0,8.589548844,40.0,8.4340144735,,
16,omv__controlPCN_lowOD_intracellularRNAs,3.700743415417188e-17,1.278384402743999,3.0,43.0,0.937131649,44.0,-1.4562929556,46.0,0.5191613066,,
17,sv5015__STM1625,0.5055932848000001,0.1200747586196829,3.0,47.0,0.40679156240000003,48.0,0.6392355396,49.0,0.47075275240000003,,
18,sv5015__STM0581,0.9936337298666668,0.08323351616842128,3.0,50.0,0.9802310190000001,51.0,1.0827553117,52.0,0.9179148589,,
19,sv5015__WT,0.0,0.22184941314180287,3.0,53.0,0.0926073417,54.0,-0.2531491985,55.0,0.1605418568,,
20,tomato__tomato_root,0.16074109333333333,0.04603873618233375,3.0,56.0,0.2099268738,57.0,0.153616302,58.0,0.11868010420000001,,
21,tomato__LB,0.0,0.6230062512775985,2.0,59.0,0.44053194500000004,60.0,-0.44053194500000004,,,,
22,AcrB_efflux_virulence__AcrB_D408A,-0.7423009310666666,0.15102453105877145,3.0,61.0,-0.6181096963,62.0,-0.6983738533,63.0,-0.9104192436,,
23,AcrB_efflux_virulence__WT,0.0,0.39105650895606925,3.0,64.0,-0.2109856551,65.0,-0.2402512732,66.0,0.4512369283,,
24,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_0,-4.6587071804,7.394405125584643,3.0,67.0,-0.4476186971,74.0,-0.33173422420000004,75.0,-13.1967686199,,
25,Chlortetracycline_florfenicol_MDR__1434_Chlortetracycline_16,-13.338689263533334,3.115988853135039,3.0,68.0,-14.9324199492,69.0,-15.3354601549,71.0,-9.7481876865,,
26,Chlortetracycline_florfenicol_MDR__1434_Chlortetracycline_0,-12.722941566800001,2.156098495011696,3.0,70.0,-10.23420785,106.0,-14.0257386001,107.0,-13.9088782503,,
27,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_32,-11.576985175566668,1.082472060253215,3.0,72.0,-12.7918155227,79.0,-10.7148423396,110.0,-11.2242976644,,
28,Chlortetracycline_florfenicol_MDR__530_Florfenicol_0,-13.154744220533333,0.7395487227226326,3.0,73.0,-13.2708954794,76.0,-13.8293444929,109.0,-12.3639926893,,
29,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_16,-10.812570111833333,2.257833246607192,3.0,77.0,-13.2465969439,78.0,-10.404535067,86.0,-8.7865783246,,
30,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_32,-8.68595125185,4.177228157384548,2.0,80.0,-5.7322048952,95.0,-11.6396976085,,,,
31,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_16,-10.7999286677,0.6793643015187911,2.0,81.0,-11.2803117722,82.0,-10.3195455632,,,,
32,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_0,-5.640949934766667,4.630515474430508,3.0,83.0,-10.6793681072,84.0,-1.571763333,85.0,-4.6717183641,,
33,Chlortetracycline_florfenicol_MDR__1306_Chlortetracycline_0,-4.401721261333333,5.618028957004773,3.0,87.0,-1.4487450638000001,100.0,-0.8759900482,101.0,-10.880428672,,
34,Chlortetracycline_florfenicol_MDR__5317_Florfenicol_0,1.850371707708594e-17,0.416296309192854,3.0,88.0,-0.3812084288,89.0,-0.0629953073,90.0,0.4442037361,,
35,Chlortetracycline_florfenicol_MDR__1434_Florfenicol_16,-11.950674091166666,1.8222681367883056,3.0,91.0,-9.8530315636,92.0,-13.1429632338,93.0,-12.8560274761,,
36,Chlortetracycline_florfenicol_MDR__1434_Florfenicol_0,-13.346446088666667,1.5122673106975655,3.0,94.0,-11.6400948952,119.0,-13.878332684,120.0,-14.5209106868,,
37,Chlortetracycline_florfenicol_MDR__5317_Florfenicol_16,-6.5382070921,3.4978293218312224,2.0,96.0,-9.011545925,97.0,-4.0648682592,,,,
38,Chlortetracycline_florfenicol_MDR__1306_Chlortetracycline_16,-11.4341155994,0.9872306519293326,3.0,98.0,-10.5352749417,99.0,-12.4907331484,105.0,-11.2763387081,,
39,Chlortetracycline_florfenicol_MDR__1306_Chlortetracycline_32,-13.629343427199998,1.533242778590566,3.0,102.0,-14.8816699408,103.0,-11.9193941465,104.0,-14.0869661943,,
40,Chlortetracycline_florfenicol_MDR__530_Florfenicol_16,-12.376059970199998,5.525265198124325,3.0,108.0,-15.9013813254,111.0,-6.0082242127,112.0,-15.218574372500001,,
41,Chlortetracycline_florfenicol_MDR__1306_Florfenicol_0,-4.977750908366667,6.4593039821882074,3.0,113.0,-0.5957461665,114.0,-12.3957154722,115.0,-1.9417910864,,
42,Chlortetracycline_florfenicol_MDR__1306_Florfenicol_16,-10.758268228166665,5.308998158886348,3.0,116.0,-4.6359061432,117.0,-14.0895850263,118.0,-13.549313515,,
43,OPG__del_opgGH,-1.2730023091,0.49915173938161,3.0,121.0,-0.7514145717,122.0,-1.3214000076999999,123.0,-1.7461923479,,
44,OPG__del_opgGH_pBK16,-0.25683071650000006,0.3747043464051151,3.0,124.0,-0.40674780990000003,125.0,0.1696203565,126.0,-0.5333646961,,
45,OPG__WT,0.0,0.02642020745857157,3.0,127.0,-0.0243708178,128.0,-0.0037071929,129.0,0.0280780107,,
46,PinT__pinT+_1h,0.0,0.3107685981051664,2.0,130.0,-0.2197465831,131.0,0.2197465831,,,,
47,cold_shock_protein__WT_RNAseq,0.0,0.36877015658118967,3.0,132.0,0.1255062496,133.0,0.2896352467,134.0,-0.4151414963,,
48,cold_shock_protein__DeltaCspCE_RNAseq,-1.4423554329000001,0.3993493279915797,3.0,135.0,-0.9973463424000001,136.0,-1.7695264379000002,137.0,-1.5601935184,,
49,dephostatin__LB_DMSO,0.0,0.16551450063217613,3.0,138.0,-0.028899893200000002,139.0,-0.1491613215,140.0,0.1780612147,,
50,dephostatin__LB_Dephostatin,0.7128959243,0.37333378158379793,3.0,141.0,0.7633547118,142.0,1.0584340393,143.0,0.3168990218,,
51,dephostatin__LPM_DMSO,0.76865538125,0.15121422449177638,2.0,144.0,0.6617307777,145.0,0.8755799848,,,,
52,dephostatin__LPM_Dephostatin,1.2328983585333333,0.876309048147531,3.0,146.0,2.2077229805,147.0,0.5105280403,148.0,0.9804440548000001,,
53,efflux_inhibition__Chlorpromazine,-0.10010660457499998,0.7192868829108343,4.0,149.0,0.8923437147000001,150.0,-0.0337369662,151.0,-0.5962867527,157.0,-0.6627464141
54,efflux_inhibition__PABN,-0.8175708112333333,0.23362204999647238,3.0,152.0,-0.5520857869,153.0,-0.9088701257,158.0,-0.9917565211,,
55,efflux_inhibition__no_treatment,1.850371707708594e-17,0.36330811687206105,3.0,154.0,-0.2404590883,155.0,-0.177473929,156.0,0.41793301730000004,,
56,fis_regulatory_network__GX_EE,-0.08341123345000001,2.1717309390996618,2.0,159.0,-1.6190569074,160.0,1.4522344405,,,,
57,fis_regulatory_network__GX_TS,-2.79890704105,0.038449960420938484,2.0,161.0,-2.8260952688,162.0,-2.7717188133,,,,
58,fis_regulatory_network__WT_EE,0.0,0.19495759688327913,2.0,163.0,-0.1378558388,164.0,0.1378558388,,,,
59,fis_regulatory_network__WT_TS,-2.9134912228500003,0.09171688700421393,2.0,165.0,-2.9783448556,166.0,-2.8486375901,,,,
60,fis_regulatory_network__OX_EE,-0.80099856785,0.10638571931635034,2.0,167.0,-0.7257725043000001,168.0,-0.8762246314000001,,,,
61,fis_regulatory_network__OX_TS,-2.3567689320999996,0.5058359211317441,2.0,169.0,-2.7144489420999998,170.0,-1.9990889220999999,,,,
62,persisters__rep,0.0,0.016774807165752102,2.0,171.0,0.0118615799,172.0,-0.0118615799,,,,
63,proQ_pulse_expression__empty_vector,0.0,0.7196785706765069,2.0,173.0,-0.5088895976,174.0,0.5088895976,,,,
64,proQ_pulse_expression__long_STnc540_overexpression,0.032268981,0.004320466556512955,2.0,175.0,0.035324012200000005,176.0,0.0292139498,,,,
65,proQ_pulse_expression__short_STnc540_overexpression,0.2199878771,0.7609940483063172,2.0,177.0,0.7580919291,178.0,-0.3181161749,,,,
66,proQ_virulence__dhfq_dproQ_LB,-1.4786551652333333,0.1565330911365314,3.0,179.0,-1.6584248995,180.0,-1.4050411494000001,181.0,-1.3724994468,,
67,proQ_virulence__dhfq_dproQ_SPI-2,-2.3838502808333337,0.04731969329950759,3.0,182.0,-2.4157886788000003,183.0,-2.4062751885,184.0,-2.3294869752,,
68,proQ_virulence__dhfq_LB,-0.64747858,0.31415779256243026,3.0,185.0,-0.7241688591000001,186.0,-0.3020763294,187.0,-0.9161905515000001,,
69,proQ_virulence__dhfq_SPI-2,-2.1973970481666667,0.20085416516173676,3.0,188.0,-2.332112916,189.0,-2.2935356643,190.0,-1.9665425642,,
70,proQ_virulence__dproQ_LB,-1.5201803946333332,0.1762084907367594,3.0,191.0,-1.3257058888,192.0,-1.6692267408,193.0,-1.5656085543,,
71,proQ_virulence__dproQ_SPI-2,-2.335615540333333,0.07064523460969849,3.0,194.0,-2.3409345559,195.0,-2.2624611375,196.0,-2.4034509276,,
72,proQ_virulence__WT_LB,1.850371707708594e-17,0.27507582707332323,3.0,197.0,-0.1979916585,198.0,-0.1160999355,199.0,0.31409159400000003,,
73,proQ_virulence__WT_SPI-2,-2.3295935603666664,0.436957669611186,3.0,200.0,-1.8404928044000002,201.0,-2.4668250541,202.0,-2.6814628226,,
74,rcsB__del_rcsB_S207C,1.34518187765,2.2515665364973723,2.0,203.0,2.9372798439,211.0,-0.2469160886,,,,
75,rcsB__del_rcsB_WT,1.4802973661668753e-16,4.0099362487444346,3.0,204.0,4.6302011908,212.0,-2.2923757515,218.0,-2.3378254393,,
76,rcsB__del_rcsB,1.4881135663,2.6048955635939,2.0,205.0,3.3300528836,213.0,-0.353825751,,,,
77,rcsB__del_rcsB_H12A,-1.1459393664666668,1.879629464348852,3.0,206.0,-3.1983059678,214.0,0.49167702420000003,219.0,-0.7311891558,,
78,rcsB__del_rcsB_D56A,2.7622880498000004,3.601258427236462,3.0,207.0,5.2248427563,215.0,4.4328946532,220.0,-1.3708732601,,
79,rcsB__del_rcsB_M88A,1.5183160874,3.9789277005359973,2.0,208.0,4.3318428463,221.0,-1.2952106715,,,,
80,rcsB__del_rcsB_H77A,2.865763697533333,3.708399879509372,3.0,209.0,4.9489813122,216.0,5.0641213937,222.0,-1.4158116133,,
81,rcsB__del_rcsB_L108A,-2.842486811966667,0.7628387266375849,3.0,210.0,-3.2270312336,217.0,-3.3365214667,223.0,-1.9639077355999999,,
82,ribodepletion__RiboZero,0.0,0.007056042499872043,2.0,224.0,0.0049893755000000005,225.0,-0.0049893755000000005,,,,
83,single_carbon_source__mucic,0.0,0.034835547410061556,2.0,226.0,0.0246324518,227.0,-0.0246324518,,,,
84,single_carbon_source__tartarate,-0.26680843745,0.2754626035733253,2.0,228.0,-0.0720269625,229.0,-0.4615899124,,,,
85,ssrA_ssrB_TCS__ssrB_minus,-9.25185853854297e-18,0.3473423057694908,3.0,230.0,-0.40077610020000004,231.0,0.18695058350000002,232.0,0.2138255167,,
86,ssrA_ssrB_TCS__ssrB_plus,0.01263155813333335,0.6322480483275187,3.0,233.0,-0.4363910446,234.0,-0.2613765697,235.0,0.7356622887,,
87,yedF__WT,0.0,1.3946049407774523,2.0,236.0,0.9861346107000001,237.0,-0.9861346107000001,,,,
88,yedF__del_yedF,0.8294304184666667,0.41126344332853365,3.0,238.0,1.0514482048,239.0,0.35487139570000004,240.0,1.0819716549,,
