,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,6.134439426949999,0.19829856887344405,2.0,0.0,5.9942211642,5.0,6.2746576897,,
1,U01-Set001__USA300 LAC CA-MHB Control,6.79995740615,0.08172835516161431,2.0,1.0,6.742166732,6.0,6.8577480803,,
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,6.7218751452,0.04768553604226313,2.0,2.0,6.7555939111,7.0,6.6881563793000005,,
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,6.69858153335,0.039289576184492074,2.0,3.0,6.7263634591,8.0,6.6707996076,,
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,6.52996121625,0.21114388748962035,2.0,4.0,6.3806599416,9.0,6.6792624909,,
5,U01-Set000__USA300 TCH1516 CA-MHB Control,5.9250958158,0.23403996044600284,2.0,10.0,6.0905870589,29.0,5.7596045727,,
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,5.720517417450001,0.1935233104685766,2.0,11.0,5.8573590626000005,30.0,5.5836757723,,
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,5.7100700859,0.027196931088299795,2.0,12.0,5.7293012203,31.0,5.6908389515,,
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,6.5821222621499995,0.05313491575763544,2.0,13.0,6.6196943214,14.0,6.5445502029,,
9,U01-Set001__USA300 LAC RPMI+10%LB Control,5.775599329549999,0.058422231619217925,2.0,15.0,5.8169100857,18.0,5.7342885734,,
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,5.621839543749999,0.07410971036378038,2.0,16.0,5.6742430225,19.0,5.569436065,,
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,5.67106459115,0.08830514104987333,2.0,17.0,5.7335057552,20.0,5.6086234271,,
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,5.7664732066,0.2930357806105313,2.0,21.0,5.559265619,24.0,5.9736807942,,
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,5.3097309961,0.03345802123450203,2.0,22.0,5.3333893898,25.0,5.2860726024,,
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,5.337733710449999,0.2256305965306663,2.0,23.0,5.4972786353,26.0,5.1781887856,,
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,6.57173992715,0.08985083560277494,2.0,27.0,6.6352740623,28.0,6.508205792,,
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,5.94707975955,0.01224592746157727,2.0,32.0,5.9384205812,33.0,5.9557389379,,
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,6.74055785075,0.17493362606766816,2.0,34.0,6.864254604,38.0,6.6168610975,,
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,6.63779833575,0.22207892545803684,2.0,35.0,6.4807648216,39.0,6.7948318498999996,,
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,6.592128294549999,0.01392325361875248,2.0,36.0,6.6019735216,40.0,6.5822830675,,
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,6.24586098295,0.0849945549230206,2.0,37.0,6.1857607568,41.0,6.3059612091,,
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,6.1565207938499995,0.03326747907936409,2.0,42.0,6.1329971338,45.0,6.1800444539,,
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,6.0429890655000005,0.05967569682925634,2.0,43.0,6.0851861554,46.0,6.0007919756,,
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,6.2515767403,0.08495272298081964,2.0,44.0,6.1915060938,47.0,6.3116473868,,
24,U01-Set003__USA300 TCH1516 CA-MHB Control,6.0773739315,0.19410585947101805,2.0,48.0,5.940120362,52.0,6.214627501,,
25,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.45,6.0564914379,0.10427572830834943,2.0,49.0,6.1302255125,53.0,5.9827573633,,
26,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.65,5.97428004615,0.10060689565248603,2.0,50.0,6.0454198643,54.0,5.903140228,,
27,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.7,5.9603332675,0.08042280390038763,2.0,51.0,6.0172007775,55.0,5.9034657575,,
28,ICA-Set001__USA300 LAC RPMI+10%LB Control,4.8457363431000005,0.12316974779092556,2.0,56.0,4.932830507,57.0,4.7586421792,,
29,ICA-Set001__USA300 LAC RPMI+10%LB 1.5mMIle,4.94325386095,0.005292548805316918,2.0,58.0,4.9395114638,59.0,4.9469962581,,
30,ICA-Set001__USA300 LAC RPMI+10%LB 4percentNaCl,6.1334985218,0.07818844306262407,2.0,60.0,6.1887861001,61.0,6.0782109435,,
31,ICA-Set001__USA300 LAC RPMI+10%LB 5.5pH,5.93512176595,0.2896474603260338,2.0,62.0,5.7303100826,63.0,6.1399334493,,
32,BK-Set001__USA300 TCH1516 THB 0ug-mL Antibiotic,5.5197677925,0.601935952849688,2.0,64.0,5.0941347984,65.0,5.9454007866000005,,
33,BK-Set001__USA300 TCH1516 THB 0.25ug-mL Linezolid,6.0878922754,0.22404906276553463,2.0,66.0,6.246318887,67.0,5.9294656638,,
34,BK-Set001__USA300 TCH1516 THB 2.5 ug-mL Nafcillin,5.84539040785,0.3397336613670848,2.0,68.0,6.0856183836,69.0,5.6051624321,,
