,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,4.5242012796,0.17034225905439737,2.0,0.0,4.6446514461,5.0,4.4037511131,,
1,U01-Set001__USA300 LAC CA-MHB Control,4.1118146438,0.06335249129534444,2.0,1.0,4.0670176676,6.0,4.15661162,,
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,4.45617466745,0.29217403700092054,2.0,2.0,4.6627729103,7.0,4.2495764246,,
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,4.89307753055,0.8512177817613198,2.0,3.0,5.4949793963,8.0,4.2911756648,,
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,5.5710739058000005,0.21350473353779206,2.0,4.0,5.7220445507,9.0,5.4201032609,,
5,U01-Set000__USA300 TCH1516 CA-MHB Control,4.196202722800001,0.5662528470284421,2.0,10.0,3.7958014948,29.0,4.5966039508000005,,
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,5.32316248125,0.03121889810327825,2.0,11.0,5.3010873867,30.0,5.3452375758,,
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,5.1222824072,0.27133271876993004,2.0,12.0,5.3141436126,31.0,4.9304212018,,
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,6.301726709,0.35381269329673903,2.0,13.0,6.5519100637,14.0,6.0515433543,,
9,U01-Set001__USA300 LAC RPMI+10%LB Control,7.630198303,0.25929910174574944,2.0,15.0,7.8135504562,18.0,7.4468461498,,
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,7.9730296002,0.08616521891893181,2.0,16.0,8.0339576108,19.0,7.9121015896,,
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,7.80118360265,0.2929940811801421,2.0,17.0,7.594005501,20.0,8.0083617043,,
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,7.3707002067000005,0.24098315322908087,2.0,21.0,7.5411010285,24.0,7.2002993849,,
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,7.2078835534,0.06396506680943205,2.0,22.0,7.2531136859,25.0,7.1626534209,,
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,6.8635859017000005,0.23934285372855305,2.0,23.0,6.6943449468,26.0,7.0328268566,,
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,3.67416484005,0.01830149405197942,2.0,27.0,3.6612237295,28.0,3.6871059506,,
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,4.76293641915,0.1607412761043994,2.0,32.0,4.6492751728,33.0,4.8765976655,,
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,3.9179793478500002,0.5852777130146315,2.0,34.0,3.5041255081,38.0,4.3318331876,,
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,3.2543686477,0.14424793625772178,2.0,35.0,3.1523699538,39.0,3.3563673416,,
