,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,2AA__WT,0.0,1.195507098899627,4.0,0.0,-0.1669533468,1.0,-0.6656438718000001,2.0,1.7335205766000001,3.0,-0.900923358
1,2AA__del_ridA,0.5720628915000001,0.21315993621922116,4.0,4.0,0.2614683774,5.0,0.7181824710000001,6.0,0.6044727085,7.0,0.7041280091000001
2,GC_MS__WT,0.0,0.32014892271719925,3.0,8.0,-0.3560274848,9.0,0.0918240953,10.0,0.2642033895,,
3,GC_MS__del_slyA,-4.5614152561,0.21145636313810676,2.0,11.0,-4.7109374844000005,12.0,-4.4118930278,,,,
4,Rho__WT,1.3877787807814457e-17,0.46673927438419405,3.0,13.0,0.41298270930000003,14.0,-0.506373851,15.0,0.0933911417,,
5,Rho__rho_Y80C,-2.611748932033333,0.39510928933498496,3.0,16.0,-3.013855973,17.0,-2.5973603419,18.0,-2.2240304812,,
6,Rho__rho_K130Q,-1.2057226481333334,0.20724237894742525,3.0,19.0,-1.3436962754000001,20.0,-1.3060635117000001,21.0,-0.9674081573000001,,
7,flagella__WT,0.0,0.07723657763309119,2.0,22.0,-0.0546145078,23.0,0.0546145078,,,,
8,flagella__del_rfaL,0.75932406835,0.44802254465499525,2.0,24.0,1.0761238478,25.0,0.4425242889,,,,
9,flagella__del_rfaG,6.7139792396499995,0.22208297293725313,2.0,26.0,6.8710156158,27.0,6.5569428635,,,,
10,flagella__del_rfaD,9.939935137900001,0.3058908474007926,2.0,28.0,9.7236376454,29.0,10.1562326304,,,,
11,nusG__WT_OD08,0.0,2.6155499822764052,2.0,30.0,-1.8494731290000002,31.0,1.8494731290000002,,,,
12,omv__spi2_ind_lowOD_intracellularRNAs,-1.2585740143333333,1.941843905227415,3.0,32.0,0.8176525589,33.0,-3.0299813516,45.0,-1.5633932502999999,,
13,omv__spi2_ind_highOD_intracellularRNAs,-2.9835172506666665,2.8777205606276897,3.0,34.0,-5.8180603496,36.0,-3.0680112256,37.0,-0.0644801768,,
14,omv__spi1_ind_highOD_intracellularRNAs,-0.26776904549999997,0.15148170335590855,3.0,35.0,-0.1106804351,41.0,-0.2796869084,42.0,-0.412939793,,
15,omv__controlPCN_highOD_intracellularRNAs,-3.936207216533333,0.7137930832966665,3.0,38.0,-3.7248304795,39.0,-4.7318162124,40.0,-3.3519749577,,
16,omv__controlPCN_lowOD_intracellularRNAs,1.4802973661668753e-16,4.111553229110401,3.0,43.0,-2.6309565272,44.0,4.7379657756,46.0,-2.1070092484,,
17,sv5015__STM1625,-1.9173752235,0.16726071467317694,3.0,47.0,-1.8585211368999999,48.0,-2.1061079291,49.0,-1.7874966045,,
18,sv5015__STM0581,-0.2610829087666667,0.05038278543824287,3.0,50.0,-0.21739143390000001,51.0,-0.2496612998,52.0,-0.31619599260000003,,
19,sv5015__WT,-3.3333330019813534e-11,0.2531115723475611,3.0,53.0,0.25668871590000003,54.0,-0.24937594640000002,55.0,-0.0073127696,,
20,tomato__tomato_root,-0.7850917808333334,1.366627212774807,3.0,56.0,-2.0530315354,57.0,-0.9647044272,58.0,0.6624606201000001,,
21,tomato__LB,0.0,1.0585182090094198,2.0,59.0,0.7484854036,60.0,-0.7484854036,,,,
22,AcrB_efflux_virulence__AcrB_D408A,-0.34959306270000007,0.33361535378705476,3.0,61.0,-0.7052915230000001,62.0,-0.2998381661,63.0,-0.043649499,,
23,AcrB_efflux_virulence__WT,0.0,0.03633056232529208,3.0,64.0,0.0050488459000000005,65.0,-0.038590911900000004,66.0,0.033542066,,
24,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_0,0.14621943103333335,0.16161103979876246,3.0,67.0,0.2452365854,74.0,0.233695636,75.0,-0.040273928300000005,,
