,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,4.69118235655,0.14349525807083297,2.0,0.0,4.5897158865000005,5.0,4.7926488266
1,U01-Set001__USA300 LAC CA-MHB Control,6.00419239925,0.18680890180170814,2.0,1.0,5.872098558,6.0,6.1362862405
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,6.1383771793,0.107443503331298,2.0,2.0,6.2143512091,7.0,6.0624031495
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,6.21237112525,0.10326214270986678,2.0,3.0,6.2853884866,8.0,6.1393537639
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,6.126915797400001,0.08874709968796736,2.0,4.0,6.0641621214,9.0,6.1896694734
5,U01-Set000__USA300 TCH1516 CA-MHB Control,5.718339208350001,0.20852915340816047,2.0,10.0,5.5708868299,29.0,5.8657915868
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,5.1747571822000005,0.3757215769507803,2.0,11.0,4.9090819073,30.0,5.4404324571
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,5.1223695473,0.13836240310950784,2.0,12.0,5.0245325538,31.0,5.2202065408
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,7.13392210855,0.11957115063742331,2.0,13.0,7.21847168,14.0,7.0493725371
9,U01-Set001__USA300 LAC RPMI+10%LB Control,7.664943526649999,0.24186017048658678,2.0,15.0,7.8359644933,18.0,7.49392256
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,7.79660675615,0.019336824527486928,2.0,16.0,7.8102799559000005,19.0,7.7829335564
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,7.72726671005,0.06408945573107787,2.0,17.0,7.7725847988000005,20.0,7.6819486213
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,6.5847880107000005,0.2268231498655178,2.0,21.0,6.7451761981,24.0,6.4243998233
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,6.72467291365,0.03163831113662873,2.0,22.0,6.747044578,25.0,6.7023012493
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,6.857867714599999,0.007926307241170796,2.0,23.0,6.8634724602,26.0,6.852262969
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,5.2091402951,0.04032243836235838,2.0,27.0,5.2376525647,28.0,5.1806280255
