,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,2AA__WT,-3.469446951953614e-18,0.1794721189756767,4.0,0.0,-0.10581968500000001,1.0,0.1898056294,2.0,-0.1934524096,3.0,0.1094664652
1,2AA__del_ridA,-0.36669779520000007,0.15842651013470058,4.0,4.0,-0.3473209457,5.0,-0.156177017,6.0,-0.5273410145,7.0,-0.43595220360000003
2,GC_MS__WT,4.625929269271485e-18,0.14075036118833986,3.0,8.0,0.09984503500000001,9.0,-0.1609805695,10.0,0.061135534500000005,,
3,GC_MS__del_slyA,-0.08965627714999999,0.2176857008664315,2.0,11.0,0.0642707581,12.0,-0.2435833124,,,,
4,Rho__WT,-3.33333360913457e-11,0.17883299715543027,3.0,13.0,-0.115571139,14.0,0.2059872049,15.0,-0.090416066,,
5,Rho__rho_Y80C,-0.6415075046000001,0.24325587540428453,3.0,16.0,-0.3629289813,17.0,-0.7496691951000001,18.0,-0.8119243374,,
6,Rho__rho_K130Q,0.05017432393333334,0.3067322926025097,3.0,19.0,0.32709236070000003,20.0,0.10295337710000001,21.0,-0.27952276600000003,,
7,flagella__WT,0.0,0.2680119603463441,2.0,22.0,-0.1895130746,23.0,0.1895130746,,,,
8,flagella__del_rfaL,-0.061916067000000005,0.20642023295982626,2.0,24.0,-0.20787721350000002,25.0,0.08404507950000001,,,,
9,flagella__del_rfaG,0.0965807424,0.011565630421867593,2.0,26.0,0.10475887810000001,27.0,0.0884026067,,,,
10,flagella__del_rfaD,-0.05620175755000001,0.10891562066590063,2.0,28.0,-0.13321673150000002,29.0,0.0208132164,,,,
11,nusG__WT_OD08,0.0,0.3319350528729809,2.0,30.0,-0.23471352680000002,31.0,0.23471352680000002,,,,
12,omv__spi2_ind_lowOD_intracellularRNAs,-0.6573381626666667,0.4833233031550723,3.0,32.0,-0.1127312678,33.0,-1.0352536971,45.0,-0.8240295231,,
13,omv__spi2_ind_highOD_intracellularRNAs,-0.4497320808666667,0.2033233904010382,3.0,34.0,-0.28146030180000003,36.0,-0.3920798984,37.0,-0.6756560424,,
14,omv__spi1_ind_highOD_intracellularRNAs,1.2474966054666667,0.2509576974656668,3.0,35.0,1.1017756603,41.0,1.5372760042,42.0,1.1034381519,,
15,omv__controlPCN_highOD_intracellularRNAs,5.426824480933334,0.918949026889488,3.0,38.0,5.5698016738,39.0,6.2659046385,40.0,4.4447671305,,
16,omv__controlPCN_lowOD_intracellularRNAs,-1.850371707708594e-17,0.6093056079511496,3.0,43.0,0.43216571930000003,44.0,-0.6968925072000001,46.0,0.2647267879,,
17,sv5015__STM1625,-0.16634912113333333,0.1607929302425133,3.0,47.0,-0.3415909287,48.0,-0.0256047943,49.0,-0.1318516404,,
18,sv5015__STM0581,1.0278830296,0.17276602212941314,3.0,50.0,1.0130162268,51.0,1.2076020428,52.0,0.8630308192,,
19,sv5015__WT,-3.33333360913457e-11,0.1788639122927764,3.0,53.0,0.1701540253,54.0,0.0163034828,55.0,-0.1864575082,,
20,tomato__tomato_root,0.8148164401333333,0.26242018517264326,3.0,56.0,1.1100293224,57.0,0.7263823675000001,58.0,0.6080376305,,
21,tomato__LB,0.0,0.14691704218375043,2.0,59.0,0.1038860368,60.0,-0.1038860368,,,,
22,AcrB_efflux_virulence__AcrB_D408A,-0.0885405346,0.10671460080919055,3.0,61.0,-0.2059487669,62.0,0.002559357,63.0,-0.0622321939,,
23,AcrB_efflux_virulence__WT,0.0,0.11590454832608385,3.0,64.0,0.0311512848,65.0,0.0971455287,66.0,-0.1282968135,,
24,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_0,0.5848999168333334,0.3262130343678422,3.0,67.0,0.5436456442000001,74.0,0.9297777394000001,75.0,0.2812763669,,
25,Chlortetracycline_florfenicol_MDR__1434_Chlortetracycline_16,-2.6716827152,0.3307598795613255,3.0,68.0,-2.8431705243,69.0,-2.8814824562,71.0,-2.2903951651,,
26,Chlortetracycline_florfenicol_MDR__1434_Chlortetracycline_0,0.9577740558333332,0.16492000831817996,3.0,70.0,1.0470321871,106.0,1.0588273455,107.0,0.7674626349,,
27,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_32,-2.5595486649666666,0.15086627021119278,3.0,72.0,-2.7310238676000003,79.0,-2.5004160002,110.0,-2.4472061271,,
28,Chlortetracycline_florfenicol_MDR__530_Florfenicol_0,0.6251821972,0.1435851374842932,3.0,73.0,0.48863697050000005,76.0,0.6120100900000001,109.0,0.7748995311,,
