,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,0.06438820728546873,2.0,0.0,0.045529338,1.0,-0.045529338,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,-0.49643203100000005,0.4668544182903395,2.0,2.0,-0.16631610600000002,3.0,-0.8265479560000001,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,0.03453602533333334,0.2739904646918498,3.0,4.0,-0.133666545,5.0,0.350696993,6.0,-0.11342237200000001,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,-0.9122241040000001,0.043620505163650375,2.0,7.0,-0.881379749,8.0,-0.943068459,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.3075953389034447,2.0,9.0,-0.21750275,10.0,0.21750275,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,-0.8448125769999999,0.16439542950632854,2.0,11.0,-0.9610576999999999,12.0,-0.728567454,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.22372290608575718,2.0,13.0,-0.158195984,14.0,0.158195984,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,-0.07368162625000002,0.26508713922058624,4.0,15.0,-0.305867271,16.0,-0.281044675,17.0,0.053080787000000004,18.0,0.23910465400000003,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,-2.932532867,0.17967523667477622,4.0,19.0,-2.928461227,20.0,-3.126407907,21.0,-2.69404705,22.0,-2.981215284,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,0.13951448466666666,0.30582592117643664,3.0,23.0,0.35774758900000003,24.0,0.27083550900000003,25.0,-0.21003964400000003,,,,,,,,,,
10,Pseudomonas_culture_Cisplatin_Bile__PAO1_untreated,0.0,0.00911330250459009,2.0,26.0,0.006444078000000001,27.0,-0.006444078000000001,,,,,,,,,,,,
11,Pseudomonas_culture_Cisplatin_Bile__PAO1_cisplatin,-0.031689692000000005,0.2093391054058472,2.0,28.0,0.116335409,29.0,-0.179714793,,,,,,,,,,,,
12,Pseudomonas_culture_Cisplatin_Bile__PAO1_bile,0.013334283000000002,0.3744278262410715,2.0,30.0,0.278094738,31.0,-0.251426172,,,,,,,,,,,,
13,Catabolite_repression__del_hfq_crc_wt,0.0,0.23201447979993037,2.0,32.0,-0.164059012,33.0,0.164059012,,,,,,,,,,,,
14,Catabolite_repression__delHfq,-0.5537937045000001,0.14984527417796994,2.0,34.0,-0.447837095,35.0,-0.6597503140000001,,,,,,,,,,,,
15,Catabolite_repression__deldcrc,-0.6012858080000001,0.39013205691096575,2.0,36.0,-0.32542078500000005,37.0,-0.877150831,,,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_ctrl_wt,-3.3333332390602283e-10,0.5012876176614594,3.0,38.0,0.041831082000000006,39.0,0.47906135400000005,40.0,-0.520892437,,,,,,,,,,
17,Diallyl_disulphide_treatment__PAO1_DDS,-1.7467746926666667,0.04997778329137809,3.0,41.0,-1.800954193,42.0,-1.7368958440000002,43.0,-1.7024740409999999,,,,,,,,,,
18,G_Quadruplex_Gene_Regulation__rG4seq_P_K_rep,0.0,0.7137707732813382,2.0,44.0,0.504712154,45.0,-0.504712154,,,,,,,,,,,,
19,G_Quadruplex_Gene_Regulation__rG4seq_P_Li_rep,-0.7821790955000001,0.4158764182780752,2.0,46.0,-0.48811006,47.0,-1.076248131,,,,,,,,,,,,
20,HapZ_SagS_mutant__PA_HapZ_SagS_wt,-0.12773194100000002,,1.0,48.0,-0.12773194100000002,,,,,,,,,,,,,,
21,HapZ_SagS_mutant__delHapZp,0.230498164,0.13503417664836354,2.0,49.0,0.325981746,50.0,0.13501458200000002,,,,,,,,,,,,
22,HapZ_SagS_mutants__PA_HapZ_SagS_wt,0.06386597100000002,0.7035968190902496,2.0,51.0,0.561384053,52.0,-0.433652111,,,,,,,,,,,,
23,HapZ_SagS_mutants__delHApZ,-0.46867426833333337,0.5992073124683991,3.0,53.0,-1.081173791,54.0,0.11629157500000001,55.0,-0.441140589,,,,,,,,,,
24,HapZ_SagS_mutants__delSagS,-0.02648505599999997,0.4764156212916083,3.0,56.0,-0.511881838,57.0,-0.007983715,58.0,0.440410385,,,,,,,,,,
25,HapZ_SagS_mutants__delHapZp,-0.10037053,,1.0,59.0,-0.10037053,,,,,,,,,,,,,,
26,yhjH_knockout__PA_delyhjH_wt,0.0,0.0921002566128961,2.0,60.0,0.065124716,61.0,-0.065124716,,,,,,,,,,,,
27,yhjH_knockout__PA_delyhjH,0.5255690395,0.23185602494844107,2.0,62.0,0.689516007,63.0,0.361622072,,,,,,,,,,,,
28,yhjH_knockout__PA_delwspF,-0.468267089,0.19018621455494325,2.0,64.0,-0.333785127,65.0,-0.6027490510000001,,,,,,,,,,,,
29,Pseudomonas_culture_MOPS_Glycerol_Acetate__PAO1_Acetate,0.11502218425,0.1836201192425274,4.0,66.0,-0.13467683,67.0,0.21347321700000002,68.0,0.284637837,69.0,0.09665451300000001,,,,,,,,
30,Pseudomonas_culture_MOPS_Glycerol_Acetate__PAO1_Glycerol,6.505213034913027e-19,0.027661374591599314,4.0,70.0,0.037150522000000005,71.0,-0.0028573500000000003,72.0,-0.02977826,73.0,-0.004514912,,,,,,,,
31,Pseudomonas_culture_MOPS_Glycerol_Acetate__Gly_Hypoxia,-0.3629929505,0.08736722959484935,2.0,74.0,-0.30121499,75.0,-0.42477091100000003,,,,,,,,,,,,
32,Pseudomonas_culture_MOPS_Glycerol_Acetate__Glycerol_wt,-2.3129646346357427e-18,0.03367851377313303,3.0,76.0,0.035645086,77.0,-0.004357285000000001,78.0,-0.031287801000000004,,,,,,,,,,
33,p-anisaldehyde_epigallocatechin_gallate__Microbe_Control_1,0.0,0.0914489320714638,2.0,79.0,0.06466416,82.0,-0.06466416,,,,,,,,,,,,
34,p-anisaldehyde_epigallocatechin_gallate__Microbe_p-anisaldehyde,-0.5135887955,0.07839300085198306,2.0,80.0,-0.569021018,81.0,-0.458156573,,,,,,,,,,,,
35,Lung_infection_transcriptome__PA01_LS1,-0.44914020000000004,0.3043346559891456,2.0,83.0,-0.23394310100000001,84.0,-0.664337299,,,,,,,,,,,,
36,Lung_infection_transcriptome__PA01_CS1,-4.999999997368221e-10,0.18997928046253573,2.0,85.0,0.134335637,86.0,-0.134335638,,,,,,,,,,,,
37,Testosterone_treatment__Testosterone_Control,0.0,0.33769151470915465,2.0,87.0,-0.23878396000000002,88.0,0.23878396000000002,,,,,,,,,,,,
38,Testosterone_treatment__Testosterone_2.5,0.25619087349999997,0.3784275736275329,2.0,89.0,-0.01139783,90.0,0.523779577,,,,,,,,,,,,
39,Planktonic_biofilm_coumarin__E-MTAB-6629:BC_COU,0.38474902333333333,0.4560987782615682,3.0,91.0,0.29133109500000004,92.0,-0.017408266000000002,93.0,0.8803242410000001,,,,,,,,,,
40,Planktonic_biofilm_coumarin__E-MTAB-6629:PC_COU,-0.9086630523333333,0.37869077022358827,3.0,94.0,-1.334283626,95.0,-0.609007818,96.0,-0.782697713,,,,,,,,,,
41,Planktonic_biofilm_coumarin__E-MTAB-6629:BC_CTRL,3.3333330540230577e-10,0.7856828956275803,6.0,97.0,0.629085459,98.0,0.8023880520000001,99.0,0.6890802060000001,100.0,-0.9088852590000001,101.0,-0.5285723560000001,102.0,-0.6830961,,,,
42,Dispersed_cells__PAO1_dispersed_wt,5.000000136146099e-10,0.5736735261105955,2.0,103.0,0.405648441,104.0,-0.40564844,,,,,,,,,,,,
43,Dispersed_cells__PyhjH_dispersed,1.044465283,0.7039038349551459,2.0,105.0,0.546730108,106.0,1.542200458,,,,,,,,,,,,
44,Dispersed_cells__PA01_Planktonic,-2.2545282115,2.921669799338227,2.0,107.0,-0.188595684,108.0,-4.320460739,,,,,,,,,,,,
45,Dispersed_cells__PAO1_Biofilm,-0.7962365195,1.1658458855629534,2.0,109.0,0.028141012000000003,110.0,-1.620614051,,,,,,,,,,,,
46,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_Doxorubicin,-0.5438279503333333,0.21082141642071991,3.0,111.0,-0.787015903,112.0,-0.412726904,113.0,-0.431741044,,,,,,,,,,
47,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_wt,9.25185853854297e-18,0.19320157306281596,3.0,114.0,-0.199517521,115.0,0.013321402000000001,116.0,0.18619611900000002,,,,,,,,,,
48,gcsR_mutant__PAO1_rep_wt,0.0,0.5169880840154991,2.0,117.0,0.36556578,118.0,-0.36556578,,,,,,,,,,,,
49,gcsR_mutant__GcsR_rep,0.533571215,0.5657286518009855,2.0,119.0,0.933601781,120.0,0.133540649,,,,,,,,,,,,
50,ampC_mutation__PA_Cef_taz_wt,-4.999999997368221e-10,0.28557966473061697,2.0,121.0,0.201935317,126.0,-0.201935318,,,,,,,,,,,,
51,ampC_mutation__PA_mutS_Cef_taz,0.060429593,0.20095647896567415,2.0,122.0,0.202527282,127.0,-0.08166809600000001,,,,,,,,,,,,
52,ampC_mutation__PA_mutS,-0.01616791900000002,0.5509392953283407,6.0,123.0,0.34069701,124.0,-0.22335996100000002,125.0,0.46781251,128.0,-0.218626056,129.0,-0.9314791720000001,130.0,0.46794815500000003,,,,
53,Riboregulatory_protein_RsmN__Prelim_Total_Lib_wt,2.000000387525347e-10,0.6007279100461179,5.0,131.0,-0.69571003,132.0,-0.564609264,135.0,0.559820995,136.0,0.147824423,137.0,0.552673877,,,,,,
54,Riboregulatory_protein_RsmN__Prelim_RsmN_Lib,-1.5116249929999999,0.11420997952315537,2.0,133.0,-1.430866342,134.0,-1.5923836439999999,,,,,,,,,,,,
55,Riboregulatory_protein_RsmN__Final_RsmN_Lib,-0.36328442033333336,0.31026740171378286,3.0,138.0,-0.5091459890000001,139.0,-0.573742349,140.0,-0.0069649230000000005,,,,,,,,,,
56,n-alkanes_treatment__PA_alkane,0.3969951755,0.709758548288616,2.0,141.0,-0.10487990700000001,142.0,0.8988702580000001,,,,,,,,,,,,
57,n-alkanes_treatment__PA_Glycerol,-2.3129646346357427e-18,0.17582711771234233,3.0,143.0,0.138867656,144.0,-0.19769920100000002,145.0,0.058831545000000006,,,,,,,,,,
58,Catabolise_Nucleic_Acids__L_asp,0.9001362390000001,0.02378479664949358,2.0,146.0,0.91695463,147.0,0.883317848,,,,,,,,,,,,
59,Catabolise_Nucleic_Acids__DNA_1,-3.333333331578814e-10,0.17648190878051276,3.0,148.0,0.14891979900000002,149.0,0.046010155000000004,150.0,-0.19492995500000002,,,,,,,,,,
60,cysB_mutant__PAO1HH_wt,0.0,0.2478496284619342,2.0,151.0,0.175256153,152.0,-0.175256153,,,,,,,,,,,,
61,cysB_mutant__cysBHH,0.3027291193333334,0.049912182520306124,3.0,153.0,0.35134090300000004,154.0,0.30523547900000003,155.0,0.25161097600000004,,,,,,,,,,
62,ersA_knockout__delersA,-0.409148754,0.17224969020324982,2.0,156.0,-0.28734983000000003,157.0,-0.530947678,,,,,,,,,,,,
63,ersA_knockout__wt_BHI,-5.000000136146099e-10,0.4594644997673811,2.0,158.0,0.324890463,159.0,-0.32489046400000005,,,,,,,,,,,,
64,Farnesol_treatment__RNA of 0-1F_L,3.333333331578814e-10,0.29964599306770967,3.0,160.0,0.345397683,161.0,-0.155005572,162.0,-0.19039211,,,,,,,,,,
65,Farnesol_treatment__RNA of 6-F_L1,0.28797918633333336,0.2463638859444969,3.0,163.0,0.058080918,164.0,0.548032607,165.0,0.25782403400000004,,,,,,,,,,
66,Glucose_uptake_defective_mutants__PAO1_glu_wt,2.5000000680730494e-10,0.6541604297783102,4.0,166.0,0.17483453200000001,167.0,0.532234995,169.0,-0.953519239,170.0,0.24644971300000001,,,,,,,,
67,Glucose_uptake_defective_mutants__PAO!_delglucose_60min,0.7908710975000001,0.11422053733450539,2.0,168.0,0.871637214,171.0,0.7101049810000001,,,,,,,,,,,,
68,Metabolic_fitness_plasmid__PAO1_metabolites_wt,0.0,0.977315162839153,2.0,172.0,-0.691066179,173.0,0.691066179,,,,,,,,,,,,
69,Metabolic_fitness_plasmid__PAO1_pAKD1,0.3332959515,0.7055342711646041,2.0,174.0,-0.165592116,175.0,0.832184019,,,,,,,,,,,,
70,Metabolic_fitness_plasmid__PAO1_PAMBL1,0.38954738600000005,0.17381062276586495,2.0,176.0,0.266644716,177.0,0.512450056,,,,,,,,,,,,
71,Metabolic_fitness_plasmid__PAO1_PAMBL2,-0.232132318,0.018113975626859232,2.0,178.0,-0.24494083300000002,179.0,-0.219323803,,,,,,,,,,,,
72,Metabolic_fitness_plasmid__PAO1_pBS228,0.15885766050000003,0.2453324860057223,2.0,180.0,-0.014618604,181.0,0.33233392500000003,,,,,,,,,,,,
73,Metabolic_fitness_plasmid__PAO1_RmS149,-0.006214821499999995,0.3104644890148262,2.0,182.0,0.213316724,183.0,-0.225746367,,,,,,,,,,,,
74,mexZ_knockout__del_mexZ,-0.402365919,0.29114820157347265,3.0,184.0,-0.6626065760000001,185.0,-0.08792691100000001,186.0,-0.45656427,,,,,,,,,,
75,mexZ_knockout__wt_LB,3.3333332390602283e-10,0.4864138950280845,3.0,187.0,0.544768534,188.0,-0.153982785,189.0,-0.39078574800000004,,,,,,,,,,
76,Mucin_glycans__ABTGC,0.0,0.2363427581645059,5.0,190.0,0.011955671000000001,191.0,0.28210823300000004,192.0,0.052984733000000006,193.0,0.027317465000000003,194.0,-0.37436610200000003,,,,,,
77,Mucin_glycans__MUC5B,-0.15464424350000003,0.5792862908380674,2.0,195.0,-0.5642615080000001,196.0,0.254973021,,,,,,,,,,,,
78,Mucin_glycans__Glycans,0.33520190250000004,0.11727651142143744,2.0,197.0,0.25227488600000003,198.0,0.41812891900000004,,,,,,,,,,,,
79,NC_002516.2__Planktonic_total_RNA_Rep,-3.333333331578814e-10,0.10233833886439908,3.0,199.0,0.038182815,200.0,-0.115940208,201.0,0.07775739200000001,,,,,,,,,,
80,NC_002516.2__Biofilm_total_RNA_Rep,-1.5395135155,0.13209698872249626,2.0,202.0,-1.632920192,203.0,-1.446106839,,,,,,,,,,,,
81,Zinc_treatment__PA_Zn,-0.15316071033333334,0.19652674020208713,3.0,204.0,-0.278852665,205.0,-0.25394208100000004,206.0,0.073312615,,,,,,,,,,
82,Zinc_treatment__PA_Zn_wt,0.0,0.2869893874578228,2.0,207.0,0.202932142,208.0,-0.202932142,,,,,,,,,,,,
83,sRNA_ReaL_represses_RpoS__sRNA_wt,0.0,0.07445171846840375,2.0,209.0,-0.052645315000000005,210.0,0.052645315000000005,,,,,,,,,,,,
84,sRNA_ReaL_represses_RpoS__RNAseq_ReaL,-0.587064412,0.1116402269290744,3.0,211.0,-0.69649764,212.0,-0.47334087700000005,213.0,-0.591354719,,,,,,,,,,
85,Paeru_PRECISE__CAMHB_wt,-0.8978131185000001,0.6910690613177652,8.0,214.0,-0.729252007,215.0,-0.537788138,216.0,-1.313104776,217.0,-2.3749019540000003,227.0,-0.723735364,228.0,-0.9279466270000001,259.0,-0.121278594,260.0,-0.454497488
86,Paeru_PRECISE__M9glucAA_Pqt10,-0.5653297875000001,0.347427759196087,2.0,218.0,-0.810998312,219.0,-0.31966126300000003,,,,,,,,,,,,
87,Paeru_PRECISE__M9glucAA_Pqt,-0.3225956765,0.16248112386534946,2.0,220.0,-0.20770417200000002,221.0,-0.437487181,,,,,,,,,,,,
88,Paeru_PRECISE__M9glucAA_wo_Pqt,-0.26872392300000003,0.03429813098285333,2.0,222.0,-0.24447148200000002,223.0,-0.29297636400000004,,,,,,,,,,,,
89,Paeru_PRECISE__M9glucAA_NaCl,-0.6564758688571429,0.3958318069905969,7.0,224.0,-0.47299661600000004,225.0,-1.319686342,226.0,-1.053142803,239.0,-0.714075133,240.0,-0.24831477600000001,244.0,-0.416735479,245.0,-0.37037993300000005,,
90,Paeru_PRECISE__LB_wt,-0.88657268175,0.6342113594190605,4.0,229.0,-1.548315201,230.0,-1.228451271,275.0,-0.657030698,276.0,-0.11249355700000001,,,,,,,,
91,Paeru_PRECISE__M9glucAA_wt,-2.7755575615628914e-17,0.6369398673813834,4.0,231.0,-0.493506467,232.0,-0.606750454,279.0,0.543064769,296.0,0.557192152,,,,,,,,
92,Paeru_PRECISE__M9glucAA_lowpH,-0.42092592900000003,0.037763644346885845,2.0,233.0,-0.447628858,234.0,-0.394223,,,,,,,,,,,,
93,Paeru_PRECISE__M9glucAA_DPD,0.050520115000000004,0.20875448224708423,2.0,235.0,-0.097091595,236.0,0.198131825,,,,,,,,,,,,
94,Paeru_PRECISE__M9sucAA_wt,-0.7163135836666669,0.25314436470214846,6.0,237.0,-0.9635243750000001,238.0,-0.832271041,241.0,-0.520621167,242.0,-0.8313864320000001,271.0,-0.297193172,272.0,-0.8528853150000001,,,,
95,Paeru_PRECISE__R10LB_wt,-0.7240316494285715,0.36115592599533053,7.0,243.0,-1.0682803220000001,261.0,-0.741477712,262.0,-0.691162186,263.0,-0.981388679,264.0,-1.073344472,273.0,-0.39208182300000005,274.0,-0.120486352,,
96,Paeru_PRECISE__M9fructAA_wt,-0.34807285450000003,0.3479913943259018,4.0,246.0,-0.257444628,247.0,-0.528600422,252.0,0.09590651900000001,253.0,-0.702152887,,,,,,,,
97,Paeru_PRECISE__M9GlcNAcAA_wt,-0.633460104,0.33876452292945664,4.0,248.0,-0.562015598,249.0,-0.413275424,254.0,-0.42701427900000005,255.0,-1.131535115,,,,,,,,
