,A,BexR
R2,,0.6828416290860091
xmin,,-3.304153752
xmid,,-1.6537887801635895
xmax,,4.52384811
ystart,,-3.7417509374044204
yend,,9.779173370628053
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:1,-0.24557236200000002,0.14769995600000002
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:2,0.24557236200000002,-0.14769995600000002
AB569_EDTA_NaNO2:NaNO2:1,-1.298829974,0.6476343170000001
AB569_EDTA_NaNO2:NaNO2:2,-1.199022235,0.7977602030000001
AB569_EDTA_NaNO2:EDTA:1,3.622348011,0.354989449
AB569_EDTA_NaNO2:EDTA:2,4.808606009,0.850543043
AB569_EDTA_NaNO2:EDTA:3,3.6324309660000003,0.09208139600000001
AB569_EDTA_NaNO2:NaNO2_EDTA:1,-1.592928502,0.709969206
AB569_EDTA_NaNO2:NaNO2_EDTA:2,-1.34056102,0.8207746890000001
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:1,0.33418705800000004,0.056584113000000005
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:2,-0.33418705800000004,-0.056584112000000006
Anthranilate_metabolism_GntR_AntP:antP:1,0.466275987,-0.418643841
Anthranilate_metabolism_GntR_AntP:antP:2,0.6628112730000001,0.264488041
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:1,-0.017816974000000003,-0.055415535
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:2,0.017816974000000003,0.055415535
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:1,0.977464328,-0.306670636
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:2,0.653339392,0.159145693
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:3,1.002265429,-0.22683291700000002
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:4,0.9047479410000001,-0.10440771500000001
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:1,-5.28509153,-3.304153752
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:2,-4.817016648,-3.020591068
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:3,-5.000738681,-3.031729258
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:4,-5.067349502,-3.062284157
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:1,0.956314666,-0.0006491310000000001
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:2,0.996670629,0.33548845600000005
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:3,0.085435972,0.22512115900000002
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,-0.509595263,-0.094330627
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,0.509595263,0.094330626
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,-1.6927255570000002,-0.19689773500000002
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,-1.559362491,-0.208896662
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,-0.047624873000000005,-0.116466492
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,-0.43259440400000004,-0.348967162
Catabolite_repression:del_hfq_crc_wt:1,0.008705534000000001,0.05405511700000001
Catabolite_repression:del_hfq_crc_wt:2,-0.008705534000000001,-0.05405511700000001
Catabolite_repression:delHfq:1,-4.181709503,0.46884845
Catabolite_repression:delHfq:2,-4.777532842,0.14359954800000002
Catabolite_repression:deldcrc:1,-5.360481641,0.518056307
Catabolite_repression:deldcrc:2,-5.923828205,0.07901010700000001
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,0.12055208,0.286293261
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,-0.28851339,-0.474433372
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,0.167961311,0.188140112
Diallyl_disulphide_treatment:PAO1_DDS:1,-3.551797743,0.26005683700000004
Diallyl_disulphide_treatment:PAO1_DDS:2,-3.89052285,0.5782978160000001
Diallyl_disulphide_treatment:PAO1_DDS:3,-3.8108027680000003,0.620944896
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,-0.08970008800000001,-0.5343930880000001
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,0.08970008800000001,0.5343930880000001
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,0.7734273460000001,0.49474050300000005
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,0.202206825,0.329371216
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,0.49832195900000004,0.006865047000000001
HapZ_SagS_mutant:delHapZp:1,0.220310327,0.5023009970000001
HapZ_SagS_mutant:delHapZp:2,-0.11310075400000001,0.36829155900000005
HapZ_SagS_mutants:PA_HapZ_SagS_wt:1,-1.036278342,0.039017164
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,0.537956383,-0.045882211000000006
HapZ_SagS_mutants:delHApZ:1,-0.617901076,-0.956307631
HapZ_SagS_mutants:delHApZ:2,-0.823710291,-0.7102821210000001
HapZ_SagS_mutants:delHApZ:3,-0.693091943,-0.8271718610000001
HapZ_SagS_mutants:delSagS:1,-0.155596003,-0.43265960200000003
HapZ_SagS_mutants:delSagS:2,-0.28615012900000003,-0.6851285460000001
HapZ_SagS_mutants:delSagS:3,-1.107486493,-0.094565309
HapZ_SagS_mutants:delHapZp:1,-0.23808904800000003,0.411720006
yhjH_knockout:PA_delyhjH_wt:1,0.012856915,0.020008442
yhjH_knockout:PA_delyhjH_wt:2,-0.012856915,-0.020008442
yhjH_knockout:PA_delyhjH:1,3.680802217,2.331703076
yhjH_knockout:PA_delyhjH:2,3.912444869,2.103365617
yhjH_knockout:PA_delwspF:1,1.354843043,-0.338827372
yhjH_knockout:PA_delwspF:2,1.578699292,-0.337624554
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,0.44200816400000004,-0.549187528
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,1.049784736,-0.739717305
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,1.150862931,-0.53862479
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,1.215844805,-0.80637326
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-0.382861019,0.091858383
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,-0.1625626,-0.146249288
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,0.255524668,0.066191625
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,0.289898951,-0.01180072
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,-3.199114033,-0.46184353
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,-3.17888326,-0.38376136600000005
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.28498639,0.08792438200000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,-0.06669778200000001,-0.15017808400000002
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,0.351684172,0.062253702
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,-0.263961614,0.257625001
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,-0.064796532,0.054922243
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,-0.0007151760000000001,0.18463803
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,0.263961614,-0.257625001
