,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,10.40096395775,0.02943357920436803,2.0,0.0,10.3801512743,5.0,10.4217766412,,
1,U01-Set001__USA300 LAC CA-MHB Control,10.11763185285,0.048541693508302584,2.0,1.0,10.0833076922,6.0,10.1519560135,,
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,10.54594062755,0.07302229270571489,2.0,2.0,10.4943060692,7.0,10.5975751859,,
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,10.83194379815,0.02260896780423056,2.0,3.0,10.8159568437,8.0,10.8479307526,,
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,10.591211918900001,0.04493630614980348,2.0,4.0,10.5594371521,9.0,10.6229866857,,
5,U01-Set000__USA300 TCH1516 CA-MHB Control,10.0009230194,0.04856275489591271,2.0,10.0,10.0352620727,29.0,9.9665839661,,
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,10.057254556850001,0.040440324588621984,2.0,11.0,10.0858501846,30.0,10.0286589291,,
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,9.826305151949999,0.10471306741784096,2.0,12.0,9.7522618319,31.0,9.900348472,,
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,14.0018854161,0.11844806969529564,2.0,13.0,14.0856408494,14.0,13.9181299828,,
9,U01-Set001__USA300 LAC RPMI+10%LB Control,14.391389805149998,0.008981635474267464,2.0,15.0,14.3977407805,18.0,14.3850388298,,
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,14.33181746215,0.014668939155970388,2.0,16.0,14.3214449558,19.0,14.3421899685,,
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,14.27871292925,0.0010074942978277484,2.0,17.0,14.2780005232,20.0,14.279425335300001,,
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,14.12990865205,0.044007254742746915,2.0,21.0,14.1610264803,24.0,14.0987908238,,
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,14.03979301855,0.003626198501021275,2.0,22.0,14.0423571281,25.0,14.037228909,,
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,14.010172029500001,0.08407288330659672,2.0,23.0,13.9507235236,26.0,14.0696205354,,
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,10.72156782675,0.014050792064711715,2.0,27.0,10.7116324164,28.0,10.7315032371,,
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,9.971034863349999,0.10270305063138724,2.0,32.0,10.0436568869,33.0,9.8984128398,,
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,10.61922708745,0.17942388508437898,2.0,34.0,10.4923552416,38.0,10.7460989333,,
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,10.6782949528,0.12591042890382376,2.0,35.0,10.5892628347,39.0,10.7673270709,,
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,10.3347071265,0.16838083563589684,2.0,36.0,10.4537703572,40.0,10.2156438958,,
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,9.93939772675,0.07190803977961897,2.0,37.0,9.8885510642,41.0,9.9902443893,,
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,6.817572896250001,0.02207030262644728,2.0,42.0,6.8331789569,45.0,6.8019668356,,
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,13.51427869345,0.007968747012360281,2.0,43.0,13.5086439384,46.0,13.5199134485,,
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,13.06822589285,0.11911612558525149,2.0,44.0,12.9839980727,47.0,13.152453713,,
