,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,0.4289592266263089,2.0,0.0,0.30331997800000005,1.0,-0.30331997800000005,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,2.2305532500000003,0.3485771874318568,2.0,2.0,2.4770345430000003,3.0,1.984071957,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,0.6877880113333333,0.4329644751048408,3.0,4.0,0.24612667600000002,5.0,1.111497178,6.0,0.70574018,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,2.3941457955,0.27664148004881495,2.0,7.0,2.198530729,8.0,2.589760862,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,5.000000136146099e-10,0.3383899106419037,2.0,9.0,-0.23927779999999998,10.0,0.239277801,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,1.9746660275,0.05493232498042247,2.0,11.0,1.935823008,12.0,2.013509047,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,4.999999997368221e-10,0.213727587573693,2.0,13.0,-0.151128226,14.0,0.151128227,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,1.1146207995000001,1.076627611867432,4.0,15.0,1.97276419,16.0,2.099287845,17.0,0.38482276200000004,18.0,0.0016084010000000002,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,-0.8555204132500001,0.1848670785480476,4.0,19.0,-1.100460566,20.0,-0.7903915020000001,21.0,-0.660438713,22.0,-0.870790872,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,0.5737793596666667,0.40071731155463053,3.0,23.0,0.13500757100000002,24.0,0.6659494850000001,25.0,0.920381023,,,,,,,,,,
10,Pseudomonas_culture_Cisplatin_Bile__PAO1_untreated,4.999999997368221e-10,0.3285676204520892,2.0,26.0,0.23233239300000003,27.0,-0.23233239200000003,,,,,,,,,,,,
11,Pseudomonas_culture_Cisplatin_Bile__PAO1_cisplatin,0.563866613,0.39188626721272324,2.0,28.0,0.84097205,29.0,0.286761176,,,,,,,,,,,,
12,Pseudomonas_culture_Cisplatin_Bile__PAO1_bile,-0.005756443,0.10149301761690606,2.0,30.0,0.06600995800000001,31.0,-0.07752284400000001,,,,,,,,,,,,
13,Catabolite_repression__del_hfq_crc_wt,-5.00000006675716e-10,0.11711989009783175,2.0,32.0,-0.08281626900000001,33.0,0.082816268,,,,,,,,,,,,
14,Catabolite_repression__delHfq,-1.2287913595000002,0.12834689740594804,2.0,34.0,-1.319546321,35.0,-1.1380363980000001,,,,,,,,,,,,
15,Catabolite_repression__deldcrc,6.463734014,0.056876609120496996,2.0,36.0,6.423516178,37.0,6.50395185,,,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_ctrl_wt,9.25185853854297e-18,0.332003655512701,3.0,38.0,0.37161856600000004,39.0,-0.267363917,40.0,-0.104254649,,,,,,,,,,
17,Diallyl_disulphide_treatment__PAO1_DDS,-0.33762786633333336,0.040995546615098966,3.0,41.0,-0.331317291,42.0,-0.300153518,43.0,-0.38141279,,,,,,,,,,
18,G_Quadruplex_Gene_Regulation__rG4seq_P_K_rep,0.0,0.5569390613666091,2.0,44.0,-0.393815387,45.0,0.393815387,,,,,,,,,,,,
19,G_Quadruplex_Gene_Regulation__rG4seq_P_Li_rep,-0.382793341,0.14133396773864979,2.0,46.0,-0.282855134,47.0,-0.482731548,,,,,,,,,,,,
