,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,0.3129815757510238,2.0,0.0,0.22131139460000002,1.0,-0.22131139460000002,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,-2.55683064435,0.6669665251386963,2.0,2.0,-2.0852140916,3.0,-3.0284471971,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,-2.101760484066667,0.17545000336413874,3.0,4.0,-1.9076245397,5.0,-2.1486674155,6.0,-2.248989497,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,-2.26265948105,0.8448158185494783,2.0,7.0,-2.8600344752,8.0,-1.6652844869,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.2406497045813331,2.0,9.0,0.17016503800000002,10.0,-0.17016503800000002,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,0.39759924295,0.3018085678543342,2.0,11.0,0.6110101279,12.0,0.18418835800000002,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.29079069494279636,2.0,13.0,-0.2056200723,14.0,0.2056200723,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,-1.313520525475,0.3889272474098789,4.0,15.0,-1.7329430676,16.0,-1.1982397905,17.0,-1.4918563222,18.0,-0.8310429216,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,0.48886037882500005,0.23858992354693354,4.0,19.0,0.5264812117000001,20.0,0.16333256240000002,21.0,0.5280604627000001,22.0,0.7375672785,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,-0.6669877668,0.3456460401904511,3.0,23.0,-0.5668429608000001,24.0,-0.3824716935,25.0,-1.0516486461,,,,,,,,,,
10,Catabolise_Nucleic_Acids__L_asp,0.30020445519999994,1.2338059332934561,2.0,26.0,1.1726369973,27.0,-0.5722280869,,,,,,,,,,,,
