,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,0.94597844345,1.33781554443958,2.0,0.0,1.8919568869,5.0,0.0
1,U01-Set001__USA300 LAC CA-MHB Control,0.8012195638999999,1.1330955737060364,2.0,1.0,0.0,6.0,1.6024391277999999
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,1.1233592742,1.5886699209912365,2.0,2.0,2.2467185484,7.0,0.0
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,1.3537915547,1.9145503772828976,2.0,3.0,2.7075831094,8.0,0.0
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,0.98606762745,1.3945102121568504,2.0,4.0,1.9721352549,9.0,0.0
5,U01-Set000__USA300 TCH1516 CA-MHB Control,1.1600010795,0.19211801302773943,2.0,10.0,1.2958490293,29.0,1.0241531297
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,0.0,0.0,2.0,11.0,0.0,30.0,0.0
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,0.4925438084,0.6965621339021751,2.0,12.0,0.0,31.0,0.9850876168
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,0.6364106554,0.9000205801054302,2.0,13.0,1.2728213108,14.0,0.0
9,U01-Set001__USA300 LAC RPMI+10%LB Control,2.2347384049,0.41598625430576786,2.0,15.0,2.5288851062,18.0,1.9405917036
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,2.0203756647,0.836245779325938,2.0,16.0,2.611690726,19.0,1.4290606034
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,0.0,0.0,2.0,17.0,0.0,20.0,0.0
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,2.48219712185,1.3206519843905098,2.0,21.0,1.5483551481,24.0,3.4160390956
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,3.30610027735,0.09054358260087086,2.0,22.0,3.2420762961,25.0,3.3701242586
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,2.69035808655,0.6876605627145282,2.0,23.0,3.1766075336,26.0,2.2041086395
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,0.46184730895000004,0.653150728062607,2.0,27.0,0.9236946179000001,28.0,0.0
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,1.5081753176,0.7713767756331296,2.0,32.0,0.9627295687,33.0,2.0536210665
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,2.74501824275,0.2241586550535198,2.0,34.0,2.5865141377,38.0,2.9035223478
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,0.0,0.0,2.0,35.0,0.0,39.0,0.0
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,1.41673790185,2.0035699551242727,2.0,36.0,0.0,40.0,2.8334758037
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,0.8307930702499999,1.1749188274731335,2.0,37.0,0.0,41.0,1.6615861404999999
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,0.7426660843,1.0502884487315802,2.0,42.0,0.0,45.0,1.4853321686
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,2.31298510485,1.1966342317211789,2.0,43.0,1.466836925,46.0,3.1591332847
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,0.73675399825,1.0419274964577534,2.0,44.0,1.4735079965,47.0,0.0
24,U01-Set003__USA300 TCH1516 CA-MHB Control,0.53188477155,0.7521986575457253,2.0,48.0,0.0,52.0,1.0637695431
25,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.45,0.52715506815,0.7455098468514433,2.0,49.0,1.0543101363,53.0,0.0
26,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.65,0.49359984760000003,0.6980555988612128,2.0,50.0,0.9871996952000001,54.0,0.0
27,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.7,0.0,0.0,2.0,51.0,0.0,55.0,0.0
28,ICA-Set001__USA300 LAC RPMI+10%LB Control,1.8588823022,0.43787465053077396,2.0,56.0,1.5492581675000001,57.0,2.1685064369
29,ICA-Set001__USA300 LAC RPMI+10%LB 1.5mMIle,2.69141986335,0.22212340077751777,2.0,58.0,2.8484848263,59.0,2.5343549004
30,ICA-Set001__USA300 LAC RPMI+10%LB 4percentNaCl,2.5092483857500003,0.419757403191549,2.0,60.0,2.2124350795,61.0,2.806061692
31,ICA-Set001__USA300 LAC RPMI+10%LB 5.5pH,0.74279337675,1.050468467440758,2.0,62.0,0.0,63.0,1.4855867535
32,BK-Set001__USA300 TCH1516 THB 0ug-mL Antibiotic,0.0,0.0,2.0,64.0,0.0,65.0,0.0
33,BK-Set001__USA300 TCH1516 THB 0.25ug-mL Linezolid,2.22863325545,0.8913889630535358,2.0,66.0,1.5983260750000001,67.0,2.8589404359
34,BK-Set001__USA300 TCH1516 THB 2.5 ug-mL Nafcillin,2.3766887631499998,0.5916478432691337,2.0,68.0,2.7950469652,69.0,1.9583305611
35,BK-Set001__USA300 TCH1516 THB 0.5ug-mL Vancomycin,1.8015163362500002,0.838919728014179,2.0,70.0,2.3947221648,71.0,1.2083105077
36,ICA-Set002__USA300 LAC CA-MHB 25mMNaCHO3,1.5517860439,0.2193909842579676,2.0,72.0,1.3966531912,73.0,1.7069188966
37,ICA-Set002__USA300 LAC CA-MHB 2gLglucose,0.7889027063,1.1156769066422987,2.0,74.0,1.5778054126,75.0,0.0
38,ICA-Set002__USA300 LAC CA-MHB Control,1.582106902,0.04917880089008189,2.0,76.0,1.6168815656,77.0,1.5473322384000001
39,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLadenine,2.6221332311000003,0.8517914421486793,2.0,78.0,2.0198257262,79.0,3.224440736
40,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLguanine,0.0,0.0,2.0,80.0,0.0,81.0,0.0
41,ICA-Set002__USA300 SNFM1 CA-MHB Control,0.82581187615,1.1678743552201005,2.0,82.0,1.6516237523,83.0,0.0
42,ICA-Set002__USA300 SNFM1 RPMI+10%LB Control,0.86177694015,1.218736636500517,2.0,84.0,0.0,85.0,1.7235538803
43,ICA-Set002__USA300 SNFR19 CA-MHB Control,1.7565159491000002,1.0963187818665319,2.0,86.0,0.9813015041,87.0,2.5317303941000002
44,ICA-Set002__USA300 SNFR19 RPMI+10%LB Control,1.46765817535,0.02455069688466203,2.0,88.0,1.4850181396,89.0,1.4502982111
45,ICA-Set002__USA300 TCH1516 CA-MHB Control,1.1065984065999999,0.02062582355033632,2.0,90.0,1.1211830663,91.0,1.0920137469
46,ICA-Set002__USA300 TCH1516 RPMI+10%LB Control,0.0,0.0,2.0,92.0,0.0,93.0,0.0
47,ICA-Set002__USA300 LAC R10LBnoGlu 1gLmaltose,0.9815562807,0.06973711907733877,2.0,94.0,0.9322446909000001,96.0,1.0308678705
48,ICA-Set002__USA300 LAC CAMHB 0.0195ug/mLMupirocin,1.4462688996500002,0.46037447894891326,2.0,95.0,1.1207349837,97.0,1.7718028156
49,ICA-Set003__USA300 TCH1516 CA-MHB 250nMParaquat,1.0368899604,0.06730948431880983,2.0,98.0,0.9892949676,99.0,1.0844849532
50,ICA-Set003__USA300 TCH1516 CA-MHB 2gLGalactose,1.58328199355,0.3205329741989923,2.0,100.0,1.3566309538999999,101.0,1.8099330332
51,ICA-Set003__USA300 TCH1516 CA-MHB 2gLPyruvate,0.0,0.0,2.0,102.0,0.0,103.0,0.0
52,ICA-Set003__USA300 TCH1516 CA-MHB Control,0.50199932765,0.709934257464805,2.0,104.0,0.0,105.0,1.0039986553
53,ICA-Set003__USA300 TCH1516 CA-MHB StationaryPhase,0.57822742125,0.8177370612677708,2.0,106.0,1.1564548425,107.0,0.0
