,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,4.95097352375,0.33424180496954975,2.0,0.0,5.1873181706,5.0,4.7146288769,,
1,U01-Set001__USA300 LAC CA-MHB Control,4.4742143401500005,0.28156682731271204,2.0,1.0,4.2751165272,6.0,4.6733121531,,
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,4.08109839125,0.056771093727369486,2.0,2.0,4.0409551659,7.0,4.1212416166,,
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,4.009236726999999,0.3797738609568701,2.0,3.0,3.7406960546,8.0,4.2777773994,,
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,4.531080203449999,0.3272739702222539,2.0,4.0,4.7624978471,9.0,4.2996625598,,
5,U01-Set000__USA300 TCH1516 CA-MHB Control,3.83909085155,0.629983538416213,2.0,10.0,3.3936252195,29.0,4.2845564836,,
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,3.3671523577,0.3692119664895767,2.0,11.0,3.1060800725,30.0,3.6282246429000002,,
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,3.3895444113,0.23854317380036583,2.0,12.0,3.2208689155,31.0,3.5582199071,,
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,3.886297963,0.08953809394071804,2.0,13.0,3.8229849696000002,14.0,3.9496109564,,
9,U01-Set001__USA300 LAC RPMI+10%LB Control,4.734110520650001,0.017703468956971592,2.0,15.0,4.7466287636,18.0,4.7215922777,,
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,4.55381588735,0.031898640700561205,2.0,16.0,4.5763716325,19.0,4.5312601422,,
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,4.61810709185,0.009030574334593021,2.0,17.0,4.6244926722,20.0,4.6117215115,,
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,4.1108668119,0.39449145690827225,2.0,21.0,3.8319192276000003,24.0,4.3898143962,,
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,4.0317198665,0.2343250783452564,2.0,22.0,3.8660270146,25.0,4.1974127184,,
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,4.3719791339,0.1762018280901342,2.0,23.0,4.4965726414,26.0,4.2473856264,,
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,3.7279419184,0.06042489286880106,2.0,27.0,3.7706687699,28.0,3.6852150669,,
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,3.0706192569999997,0.3835727142156277,2.0,32.0,3.3418461243,33.0,2.7993923897,,
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,3.51159238785,0.5282304855332169,2.0,34.0,3.8851077462,38.0,3.1380770295,,
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,4.5737348958,0.14829070826339133,2.0,35.0,4.4688775304,39.0,4.6785922612,,
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,4.4344988863,0.2730378599622924,2.0,36.0,4.6275658086,40.0,4.241431964,,
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,4.26760712385,0.036005734250317,2.0,37.0,4.242147225,41.0,4.2930670227,,
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,4.50327166835,0.15949915847327478,2.0,42.0,4.3904887318,45.0,4.6160546049,,
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,4.01037273895,0.07128163056988496,2.0,43.0,3.9599690146,46.0,4.0607764633,,
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,3.91326883725,0.5707817015596149,2.0,44.0,3.5096652255,47.0,4.316872449,,
24,U01-Set003__USA300 TCH1516 CA-MHB Control,5.073432663849999,0.25359792795240066,2.0,48.0,4.8941118493,52.0,5.2527534784,,
25,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.45,5.1181274537,0.04127797056481554,2.0,49.0,5.1473153866,53.0,5.0889395208,,
26,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.65,5.23926702355,0.16805267183352104,2.0,50.0,5.1204358397,54.0,5.3580982074,,
27,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.7,5.0054834994,0.21485793934129876,2.0,51.0,5.1574110053,55.0,4.8535559935,,
28,ICA-Set001__USA300 LAC RPMI+10%LB Control,5.2075709942,0.28435243806119703,2.0,56.0,5.006503457,57.0,5.4086385314,,
29,ICA-Set001__USA300 LAC RPMI+10%LB 1.5mMIle,4.74936344925,0.13467723416567853,2.0,58.0,4.8445946348,59.0,4.6541322637,,
30,ICA-Set001__USA300 LAC RPMI+10%LB 4percentNaCl,6.4991573285,0.10298822743263743,2.0,60.0,6.4263336545,61.0,6.5719810025,,
31,ICA-Set001__USA300 LAC RPMI+10%LB 5.5pH,4.6730241565,0.1624822847932629,2.0,62.0,4.5581318311,63.0,4.7879164819,,
