,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,3.6179153150000003,0.9799082402198042,2.0,0.0,4.3108150766,5.0,2.9250155534,,
1,U01-Set001__USA300 LAC CA-MHB Control,3.9298482807,0.19009095864481462,2.0,1.0,3.7954336748,6.0,4.0642628866,,
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,3.8139700486,0.22877305592876643,2.0,2.0,3.6522030694,7.0,3.9757370278,,
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,3.4176097764,1.4411849799968903,2.0,3.0,2.3985381041,8.0,4.4366814487,,
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,3.77660053985,0.4160974787376251,2.0,4.0,4.0708258887,9.0,3.482375191,,
5,U01-Set000__USA300 TCH1516 CA-MHB Control,2.8364869467,0.16471729687637116,2.0,10.0,2.9529596643,29.0,2.7200142291000002,,
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,2.1803932121000003,0.247081238998764,2.0,11.0,2.0056803925,30.0,2.3551060317,,
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,2.8359854273,0.025533979563458143,2.0,12.0,2.8540406774,31.0,2.8179301772,,
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,3.43158743565,0.010386599089993223,2.0,13.0,3.4389318703000002,14.0,3.424243001,,
9,U01-Set001__USA300 LAC RPMI+10%LB Control,3.78235531025,0.6082694042733681,2.0,15.0,3.3522438897,18.0,4.2124667308,,
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,3.2509651418,0.37814290191265804,2.0,16.0,2.9835777316,19.0,3.518352552,,
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,2.64862839665,0.26260246513038604,2.0,17.0,2.8343163805,20.0,2.4629404128,,
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,4.3529843421,0.13305500598102532,2.0,21.0,4.4470684391,24.0,4.2589002451,,
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,4.01160483225,0.817846027412701,2.0,22.0,3.4333003603,25.0,4.5899093042,,
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,3.33880122315,0.15894323338464697,2.0,23.0,3.4511910613,26.0,3.226411385,,
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,2.7412719163499997,0.160747481249247,2.0,27.0,2.8549375504,28.0,2.6276062823,,
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,2.2196408224499997,0.0030057869710053814,2.0,32.0,2.2217662348,33.0,2.2175154101,,
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,3.0007784918500002,0.5858158016175461,2.0,34.0,3.4150128177,38.0,2.586544166,,
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,1.8713419444500001,2.646477157678829,2.0,35.0,3.7426838889000003,39.0,0.0,,
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,3.1345094804,0.1651176915657348,2.0,36.0,3.2512653198,40.0,3.017753641,,
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,2.730858368,0.2984262410069142,2.0,37.0,2.5198391493,41.0,2.9418775867,,
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,3.35847833845,0.5197096079793493,2.0,42.0,3.7259685265,45.0,2.9909881503999998,,
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,2.7249677672,0.3405560008856287,2.0,43.0,2.9657772248,46.0,2.4841583096,,
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,2.2108400292,0.43269509265147577,2.0,44.0,1.904878395,47.0,2.5168016634,,
24,U01-Set003__USA300 TCH1516 CA-MHB Control,2.6718966826,0.7703982751882054,2.0,48.0,3.2166505272,52.0,2.127142838,,
25,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.45,1.9888407702,0.8394583754435823,2.0,49.0,2.5824274799999998,53.0,1.3952540604,,
26,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.65,1.6606065146,0.4648494025873067,2.0,50.0,1.3319083498,54.0,1.9893046794,,
27,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.7,2.7024031041,0.8045217274615819,2.0,51.0,3.2712858732,55.0,2.133520335,,
28,ICA-Set001__USA300 LAC RPMI+10%LB Control,3.44914040945,0.0902972736916172,2.0,56.0,3.512990224,57.0,3.3852905949,,
29,ICA-Set001__USA300 LAC RPMI+10%LB 1.5mMIle,4.14163839025,0.5713382162338764,2.0,58.0,4.5456355173,59.0,3.7376412632,,
30,ICA-Set001__USA300 LAC RPMI+10%LB 4percentNaCl,3.05252148275,0.7914238276868706,2.0,60.0,3.6121426381,61.0,2.4929003274,,
31,ICA-Set001__USA300 LAC RPMI+10%LB 5.5pH,2.7436803454999996,0.5277363098877594,2.0,62.0,3.1168462689,63.0,2.3705144221,,
32,BK-Set001__USA300 TCH1516 THB 0ug-mL Antibiotic,1.51988182565,0.6162273934338699,2.0,64.0,1.084143257,65.0,1.9556203943,,
33,BK-Set001__USA300 TCH1516 THB 0.25ug-mL Linezolid,4.07078717135,0.16591112837744057,2.0,66.0,4.1881040553,67.0,3.9534702874,,
34,BK-Set001__USA300 TCH1516 THB 2.5 ug-mL Nafcillin,3.6814041071,0.5255762515477206,2.0,68.0,4.0530426386,69.0,3.3097655756,,
35,BK-Set001__USA300 TCH1516 THB 0.5ug-mL Vancomycin,1.84869452785,0.35636851102905814,2.0,70.0,2.1006851186,71.0,1.5967039371,,
