,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,8.71126632695,0.008832893017260467,2.0,0.0,8.7175121255,5.0,8.7050205284,,
1,U01-Set001__USA300 LAC CA-MHB Control,8.585525337850001,0.005629142098341631,2.0,1.0,8.5815449333,6.0,8.5895057424,,
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,8.6448407966,0.036722806358082276,2.0,2.0,8.6188738512,7.0,8.670807742000001,,
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,8.629173953999999,0.008231827858067333,2.0,3.0,8.6233531727,8.0,8.6349947353,,
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,8.65869578225,0.008999600087729397,2.0,4.0,8.652332104,9.0,8.6650594605,,
5,U01-Set000__USA300 TCH1516 CA-MHB Control,8.2149143367,0.07592566713885884,2.0,10.0,8.1612267826,29.0,8.2686018908,,
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,8.39726307595,0.08100734255989006,2.0,11.0,8.4545439172,30.0,8.3399822347,,
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,8.21851205855,0.1469768721148519,2.0,12.0,8.1145837156,31.0,8.3224404015,,
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,9.0603149258,0.051471043367632134,2.0,13.0,9.0967104496,14.0,9.023919402,,
9,U01-Set001__USA300 LAC RPMI+10%LB Control,8.758158873500001,0.008829798223010167,2.0,15.0,8.7644024837,18.0,8.7519152633,,
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,8.63105779715,0.11065980518345056,2.0,16.0,8.7093060958,19.0,8.5528094985,,
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,8.964168579999999,0.04633474387704332,2.0,17.0,8.9969321916,20.0,8.9314049684,,
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,8.60379836665,0.23952920203337144,2.0,21.0,8.434425643600001,24.0,8.7731710897,,
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,8.1418573513,0.05927191750257486,2.0,22.0,8.1837689261,25.0,8.0999457765,,
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,8.3964981556,0.1745271687154744,2.0,23.0,8.5199075001,26.0,8.2730888111,,
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,8.64288949,0.03194200451889281,2.0,27.0,8.620303082,28.0,8.665475898,,
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,8.5713920507,0.011322383002134168,2.0,32.0,8.5793981845,33.0,8.5633859169,,
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,8.2527229434,0.014327806732385831,2.0,34.0,8.2425916541,38.0,8.2628542327,,
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,8.30689310995,0.012815924965100164,2.0,35.0,8.2978308825,39.0,8.3159553374,,
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,8.30828321005,0.0946623438367804,2.0,36.0,8.2413468248,40.0,8.3752195953,,
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,8.1926389307,0.022404372326081577,2.0,37.0,8.1767966471,41.0,8.2084812143,,
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,8.59472019155,0.021062980226279074,2.0,42.0,8.5798264154,45.0,8.6096139677,,
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,8.6708275537,0.05794276945166277,2.0,43.0,8.6298558285,46.0,8.7117992789,,
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,8.830283696150001,0.005464614189551649,2.0,44.0,8.8264196304,47.0,8.8341477619,,
24,U01-Set003__USA300 TCH1516 CA-MHB Control,8.5094932904,0.23063850430954277,2.0,48.0,8.34640724,52.0,8.6725793408,,
25,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.45,8.64984679215,0.04277770027780247,2.0,49.0,8.6195983902,53.0,8.6800951941,,
26,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.65,8.4597548598,0.06876899924280519,2.0,50.0,8.5083818855,54.0,8.4111278341,,
27,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.7,8.48639527465,0.058591856353687,2.0,51.0,8.4449645757,55.0,8.5278259736,,
28,ICA-Set001__USA300 LAC RPMI+10%LB Control,8.366390521549999,0.02791880586532146,2.0,56.0,8.3861320985,57.0,8.3466489446,,
29,ICA-Set001__USA300 LAC RPMI+10%LB 1.5mMIle,8.14849233455,0.03872721006019533,2.0,58.0,8.1211080617,59.0,8.1758766074,,
30,ICA-Set001__USA300 LAC RPMI+10%LB 4percentNaCl,8.922445382,0.05062539230627969,2.0,60.0,8.9582429402,61.0,8.8866478238,,
31,ICA-Set001__USA300 LAC RPMI+10%LB 5.5pH,8.6383550197,0.13131919827467023,2.0,62.0,8.5454983241,63.0,8.7312117153,,
32,BK-Set001__USA300 TCH1516 THB 0ug-mL Antibiotic,8.04053447535,0.5181910916412683,2.0,64.0,7.6741180405,65.0,8.4069509102,,
33,BK-Set001__USA300 TCH1516 THB 0.25ug-mL Linezolid,8.464044064,0.013605587665071554,2.0,66.0,8.4544234607,67.0,8.4736646673,,
34,BK-Set001__USA300 TCH1516 THB 2.5 ug-mL Nafcillin,8.47470875155,0.27697656147683103,2.0,68.0,8.6705607564,69.0,8.2788567467,,
35,BK-Set001__USA300 TCH1516 THB 0.5ug-mL Vancomycin,8.40733151485,0.15674982279763944,2.0,70.0,8.5181703775,71.0,8.2964926522,,
36,ICA-Set002__USA300 LAC CA-MHB 25mMNaCHO3,8.7765154924,0.05101671439137679,2.0,72.0,8.7404412277,73.0,8.8125897571,,
37,ICA-Set002__USA300 LAC CA-MHB 2gLglucose,8.65452653065,0.08234292895946509,2.0,74.0,8.7127517741,75.0,8.5963012872,,
38,ICA-Set002__USA300 LAC CA-MHB Control,8.54546099615,0.16282661418802793,2.0,76.0,8.4303251931,77.0,8.6605967992,,
39,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLadenine,8.9950316728,0.06417595348732508,2.0,78.0,9.0404109247,79.0,8.9496524209,,
40,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLguanine,8.693036923249998,0.000650135965643674,2.0,80.0,8.6925772077,81.0,8.6934966388,,
41,ICA-Set002__USA300 SNFM1 CA-MHB Control,8.6727161705,0.08681499970483943,2.0,82.0,8.6113286955,83.0,8.7341036455,,
42,ICA-Set002__USA300 SNFM1 RPMI+10%LB Control,8.8304862112,0.01110160757732648,2.0,84.0,8.8226361892,85.0,8.8383362332,,
43,ICA-Set002__USA300 SNFR19 CA-MHB Control,8.885607802300001,0.0254170376782995,2.0,86.0,8.903580362,87.0,8.8676352426,,
44,ICA-Set002__USA300 SNFR19 RPMI+10%LB Control,9.048463863,0.010213871500257758,2.0,88.0,9.0556861608,89.0,9.0412415652,,
45,ICA-Set002__USA300 TCH1516 CA-MHB Control,8.4330633721,0.024576252784394508,2.0,90.0,8.4156853371,91.0,8.4504414071,,
46,ICA-Set002__USA300 TCH1516 RPMI+10%LB Control,8.58125989295,0.10178897977646713,2.0,92.0,8.5092842151,93.0,8.6532355708,,
47,ICA-Set002__USA300 LAC R10LBnoGlu 1gLmaltose,9.82870982515,0.02715300413012754,2.0,94.0,9.8479098985,96.0,9.8095097518,,
48,ICA-Set002__USA300 LAC CAMHB 0.0195ug/mLMupirocin,8.293720467450001,0.03804683276386457,2.0,95.0,8.266817294,97.0,8.3206236409,,
49,ICA-Set003__USA300 TCH1516 CA-MHB 250nMParaquat,8.297473787400001,0.006484841217765276,2.0,98.0,8.3020592626,99.0,8.2928883122,,
50,ICA-Set003__USA300 TCH1516 CA-MHB 2gLGalactose,8.4411640108,0.09386154915475244,2.0,100.0,8.5075341487,101.0,8.3747938729,,
51,ICA-Set003__USA300 TCH1516 CA-MHB 2gLPyruvate,8.34796314325,0.13206383892019843,2.0,102.0,8.2545799072,103.0,8.4413463793,,
52,ICA-Set003__USA300 TCH1516 CA-MHB Control,8.141098602549999,0.05291184789264501,2.0,104.0,8.1036842761,105.0,8.178512929,,
53,ICA-Set003__USA300 TCH1516 CA-MHB StationaryPhase,8.559787678549998,0.09457414555943511,2.0,106.0,8.4929136589,107.0,8.6266616982,,
