,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,0.27635221185701964,2.0,0.0,-0.195410523,1.0,0.195410523,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,1.554806704,0.5004652980504221,2.0,2.0,1.200924298,3.0,1.90868911,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,0.8253593176666666,0.5973118552143422,3.0,4.0,1.465846988,5.0,0.283500703,6.0,0.726730262,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,2.072077566,0.130482875365975,2.0,7.0,1.97981224,8.0,2.164342892,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.38585179390044677,2.0,9.0,-0.27283842,10.0,0.27283842,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,-0.656744222,0.017262610577029214,2.0,11.0,-0.6445377130000001,12.0,-0.668950731,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.04209987061649516,2.0,13.0,0.029769104,14.0,-0.029769104,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,0.02127861225000001,0.5392615043426577,4.0,15.0,-0.550803822,16.0,-0.309638693,17.0,0.590931076,18.0,0.354625888,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,-2.4755176875,0.24775517547730647,4.0,19.0,-2.741752945,20.0,-2.142976285,21.0,-2.493104261,22.0,-2.524237259,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,0.3477962216666666,0.07330343044318248,3.0,23.0,0.401029028,24.0,0.378171872,25.0,0.264187765,,,,,,,,,,
10,Pseudomonas_culture_Cisplatin_Bile__PAO1_untreated,0.0,0.1279417584543469,2.0,26.0,-0.090468485,27.0,0.090468485,,,,,,,,,,,,
11,Pseudomonas_culture_Cisplatin_Bile__PAO1_cisplatin,-0.9401482125,0.387474024842816,2.0,28.0,-0.666162702,29.0,-1.214133723,,,,,,,,,,,,
12,Pseudomonas_culture_Cisplatin_Bile__PAO1_bile,-0.30629672100000005,0.05049756974481593,2.0,30.0,-0.342003895,31.0,-0.27058954700000004,,,,,,,,,,,,
13,Catabolite_repression__del_hfq_crc_wt,-5.000000136146099e-10,0.18517639624425522,2.0,32.0,-0.13093948600000002,33.0,0.130939485,,,,,,,,,,,,
14,Catabolite_repression__delHfq,0.674777266,0.06679682511422441,2.0,34.0,0.722009754,35.0,0.6275447780000001,,,,,,,,,,,,
15,Catabolite_repression__deldcrc,1.5139816265000001,0.13255719078625527,2.0,36.0,1.420249538,37.0,1.607713715,,,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_ctrl_wt,-3.333333331578814e-10,0.22111561558848772,3.0,38.0,0.17494962900000002,39.0,0.073573581,40.0,-0.24852321100000002,,,,,,,,,,
17,Diallyl_disulphide_treatment__PAO1_DDS,-1.261027605,0.3606109664656338,3.0,41.0,-0.917820473,42.0,-1.636829402,43.0,-1.22843294,,,,,,,,,,
18,G_Quadruplex_Gene_Regulation__rG4seq_P_K_rep,0.0,0.392865718999111,2.0,44.0,-0.27779801400000004,45.0,0.27779801400000004,,,,,,,,,,,,
19,G_Quadruplex_Gene_Regulation__rG4seq_P_Li_rep,-0.628955136,0.6810858724786364,2.0,46.0,-1.110555575,47.0,-0.147354697,,,,,,,,,,,,
20,HapZ_SagS_mutant__PA_HapZ_SagS_wt,0.07357177200000001,,1.0,48.0,0.07357177200000001,,,,,,,,,,,,,,
21,HapZ_SagS_mutant__delHapZp,0.21778267150000002,0.3852438326823707,2.0,49.0,-0.054625855,50.0,0.49019119800000005,,,,,,,,,,,,
22,HapZ_SagS_mutants__PA_HapZ_SagS_wt,-0.036785886000000004,0.2372375919214158,2.0,51.0,-0.204538196,52.0,0.130966424,,,,,,,,,,,,
23,HapZ_SagS_mutants__delHApZ,0.4447772423333333,0.0796277130498401,3.0,53.0,0.456292788,54.0,0.518020209,55.0,0.36001873,,,,,,,,,,
24,HapZ_SagS_mutants__delSagS,0.45616269566666673,0.34766593314712574,3.0,56.0,0.774920292,57.0,0.08543868900000001,58.0,0.508129106,,,,,,,,,,
25,HapZ_SagS_mutants__delHapZp,0.6026958570000001,,1.0,59.0,0.6026958570000001,,,,,,,,,,,,,,
26,yhjH_knockout__PA_delyhjH_wt,4.999999997368221e-10,0.0893767195867508,2.0,60.0,-0.06319888400000001,61.0,0.06319888500000001,,,,,,,,,,,,
27,yhjH_knockout__PA_delyhjH,-0.430054853,0.09799143756439233,2.0,62.0,-0.36076444300000005,63.0,-0.49934526300000004,,,,,,,,,,,,
28,yhjH_knockout__PA_delwspF,0.1887555035,0.3123224785504313,2.0,64.0,0.409600846,65.0,-0.032089839,,,,,,,,,,,,
29,Pseudomonas_culture_MOPS_Glycerol_Acetate__PAO1_Acetate,0.03222842100000001,0.17464927759733662,4.0,66.0,-0.142782647,67.0,0.15434609700000002,68.0,0.207951127,69.0,-0.090600893,,,,,,,,
30,Pseudomonas_culture_MOPS_Glycerol_Acetate__PAO1_Glycerol,-2.5000001374619885e-10,0.28712497532600934,4.0,70.0,-0.37123266600000004,71.0,0.200141905,72.0,0.251098628,73.0,-0.08000786800000001,,,,,,,,
31,Pseudomonas_culture_MOPS_Glycerol_Acetate__Gly_Hypoxia,-0.520248348,0.0991166834553522,2.0,74.0,-0.450162269,75.0,-0.590334427,,,,,,,,,,,,
32,Pseudomonas_culture_MOPS_Glycerol_Acetate__Glycerol_wt,3.3333334240973994e-10,0.3455337518979513,3.0,76.0,-0.397902242,77.0,0.17347705900000002,78.0,0.22442518400000003,,,,,,,,,,
33,p-anisaldehyde_epigallocatechin_gallate__Microbe_Control_1,0.0,0.8052499341676976,2.0,79.0,0.569397689,82.0,-0.569397689,,,,,,,,,,,,
34,p-anisaldehyde_epigallocatechin_gallate__Microbe_p-anisaldehyde,-1.081900187,0.15222419140059548,2.0,80.0,-0.974261429,81.0,-1.189538945,,,,,,,,,,,,
35,Lung_infection_transcriptome__PA01_LS1,-0.2364378595,0.23127454417221366,2.0,83.0,-0.072902061,84.0,-0.399973658,,,,,,,,,,,,
36,Lung_infection_transcriptome__PA01_CS1,0.0,0.32230498853026107,2.0,85.0,0.227904043,86.0,-0.227904043,,,,,,,,,,,,
37,Testosterone_treatment__Testosterone_Control,0.0,0.1473278686780354,2.0,87.0,-0.104176535,88.0,0.104176535,,,,,,,,,,,,
38,Testosterone_treatment__Testosterone_2.5,-0.427611862,0.12125113671817679,2.0,89.0,-0.341874361,90.0,-0.513349363,,,,,,,,,,,,
39,Planktonic_biofilm_coumarin__E-MTAB-6629:BC_COU,0.5049600836666667,0.283361262097802,3.0,91.0,0.363609603,92.0,0.32007978,93.0,0.8311908680000001,,,,,,,,,,
