,name,x,y,cog,color,link
meta,start,0.05855501934852455,,,,
STM0002,thrA,337,0.0070368402,Amino acid transport and metabolism,#ff0000,
STM0003,thrB,2801,0.0083990842,Nucleotide transport and metabolism,#00bfbf,
STM0004,thrC,3734,0.0039969329,Amino acid transport and metabolism,#ff0000,
STM0005,yaaA,5114,-0.0073099281,Function unknown,#708090,
STM0006,yaaJ,5966,-0.012611786500000001,"Intracellular trafficking, secretion, and vesicular transport",#8b4513,
STM0007,talB,7665,-0.0052152322,Nucleotide transport and metabolism,#00bfbf,
STM0008,mog,8729,-0.0099983688,Coenzyme transport and metabolism,#008000,
STM0009,yaaH,9376,-0.0041709271,Function unknown,#708090,
STM0010,htgA,10092,0.0129918963,Function unknown,#708090,
STM0011,yaaI,10841,0.010286453800000001,Function unknown,#708090,
STM0012,dnaK,11593,-0.0138106262,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
STM0013,dnaJ,13595,-0.0191434013,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
STM0014,STM0014,15014,0.0077525256,Transcription,#f4a460,
STM0015,STM0015,16088,-0.0045594953,Function unknown,#708090,
STM0016,STM0016,16493,0.0038059811,Function unknown,#708090,
STM0017,STM0017,17043,0.0061817677,Transcription,#f4a460,
STM0018,STM0018,17867,0.0026222610000000003,Carbohydrate transport and metabolism,#ffc0cb,
STM0019,STM0019,20058,-0.0044798771,Function unknown,#708090,
STM0020,STM0020,23335,-0.0108414297,Signal transduction mechanisms,#00ff00,
STM0021,bcfA,24469,0.0021533016,Cell motility,#da70d6,
STM0022,bcfB,25112,-0.0175404755,Cell wall/membrane/envelope biogenesis,#c71585,
STM0023,bcfC,25803,0.0079423136,Cell motility,#da70d6,
STM0024,bcfD,28425,0.0030033803,Cell motility,#da70d6,
STM0025,bcfE,29433,-0.0020140979,Cell motility,#da70d6,
STM0026,bcfF,29994,-0.0070501216000000005,Cell motility,#da70d6,
STM0027,bcfG,30478,0.0090857388,Cell motility,#da70d6,
STM0028,bcfH,31274,0.004585486000000001,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
STM0029,STM0029,32545,-0.0040413562,Transcription,#f4a460,
STM0030,STM0030,33364,-0.0009563438000000001,Transcription,#f4a460,
STM0031,STM0031,34376,0.0012342361000000001,Transcription,#f4a460,
STM0032,STM0032,35339,-0.0027474257,Cell wall/membrane/envelope biogenesis,#c71585,
STM0033,STM0033,37103,-0.0067354523,Nucleotide transport and metabolism,#00bfbf,
STM0034,STM0034,38773,0.0028243020000000003,Function unknown,#708090,
STM0035,STM0035,40131,0.0048937236,Inorganic ion transport and metabolism,#0000ff,
STM0036,STM0036,41723,0.0060414251,Energy production and conversion,#90ee90,
STM0037,STM0037,42932,-0.0018348629000000001,"Replication, recombination and repair",#ff00ff,
STM0038,STM0038,44312,0.0002124978,Cell wall/membrane/envelope biogenesis,#c71585,
STM0039,nhaA,46190,0.012030762300000001,Inorganic ion transport and metabolism,#0000ff,
STM0040,nhaR,47418,0.0072074708,Transcription,#f4a460,
STM0041,STM0041,48372,0.0058926255,Carbohydrate transport and metabolism,#ffc0cb,
STM0042,STM0042,50451,0.0070525667,Inorganic ion transport and metabolism,#0000ff,
STM0043,rpsT,52280,0.0016512278,"Translation, ribosomal structure and biogenesis",#000000,
STM0044,yaaY,52649,0.0044109334,Function unknown,#708090,
STM0045,ribF,52872,-0.0012700008000000001,Coenzyme transport and metabolism,#008000,
STM0046,ileS,53855,0.0003004039,"Translation, ribosomal structure and biogenesis",#000000,
STM0047,lspA,56689,-0.0064085458,Cell wall/membrane/envelope biogenesis,#c71585,
STM0048,slpA,57344,0.0044748812,Carbohydrate transport and metabolism,#ffc0cb,
STM0049,lytB,57796,-0.0069904505,Lipid transport and metabolism,#40e0d0,
STM0050,STM0050,58946,-0.0056323816,No COG annotation,#87cefa,
STM0051,rihC,60164,-0.0065428974,Carbohydrate transport and metabolism,#ffc0cb,
STM0052,STM0052,61106,0.0007532939,Transcription,#f4a460,
STM0053,STM0053,61794,-0.0032689474,Signal transduction mechanisms,#00ff00,
STM0056,STM0056,66654,-0.0100597071,Energy production and conversion,#90ee90,
STM0057,STM0057,67052,-0.0029963117,"Intracellular trafficking, secretion, and vesicular transport",#8b4513,
STM0058,citC2,68637,-0.0026165433,Coenzyme transport and metabolism,#008000,
STM0059,citD2,69710,-0.0029312667000000003,Energy production and conversion,#90ee90,
STM0060,citE2,70000,0.0005680626,Carbohydrate transport and metabolism,#ffc0cb,
STM0061,citF2,70880,-0.0089859851,Energy production and conversion,#90ee90,
STM0062,citX2,72400,-0.0119769643,Coenzyme transport and metabolism,#008000,
STM0063,citG2,72929,0.0004154979,Nucleotide transport and metabolism,#00bfbf,
STM0064,dapB,74017,-0.0071204837,Amino acid transport and metabolism,#ff0000,
STM0066,carA,75880,-0.0048069015,Nucleotide transport and metabolism,#00bfbf,
STM0067,carB,77047,-0.0036720645000000002,Nucleotide transport and metabolism,#00bfbf,
STM0068,caiF,80548,-0.0102955284,Transcription,#f4a460,
STM0069,caiE,81020,0.0023152955,Function unknown,#708090,
STM0070,caiD,81725,-0.0050239097,Coenzyme transport and metabolism,#008000,
STM0071,caiC,82564,0.0025810607000000003,Lipid transport and metabolism,#40e0d0,
STM0073,caiA,85509,-0.0019853961,Lipid transport and metabolism,#40e0d0,
STM0074,caiT,86686,0.010878824,Cell wall/membrane/envelope biogenesis,#c71585,
STM0075,fixA,88684,-0.0046366025,Energy production and conversion,#90ee90,
STM0076,fixB,89470,0.0135908281,Energy production and conversion,#90ee90,
STM0077,fixC,90461,0.0079790958,Energy production and conversion,#90ee90,
STM0078,fixX,91744,-0.0034301599,Energy production and conversion,#90ee90,
STM0079,yaaU,92178,0.0044468324000000005,Carbohydrate transport and metabolism,#ffc0cb,
STM0080,STM0080,93607,0.0193287503,Cell wall/membrane/envelope biogenesis,#c71585,
STM0081,STM0081,94131,0.0106376245,No COG annotation,#87cefa,
STM0082,STM0082,94771,-0.0045099018000000005,Function unknown,#708090,
STM0084,STM0084,95959,0.0095764671,Inorganic ion transport and metabolism,#0000ff,
STM0085,yabF,98255,-0.0074877165,Energy production and conversion,#90ee90,
STM0086,kefC,98778,0.0068793309,Inorganic ion transport and metabolism,#0000ff,
STM0087,folA,100839,-0.0046211057,Coenzyme transport and metabolism,#008000,
STM0088,apaH,101424,0.0091740819,Signal transduction mechanisms,#00ff00,
STM0089,apaG,102283,0.0061653944,Inorganic ion transport and metabolism,#0000ff,
STM0090,ksgA,102663,0.0053945616,"Translation, ribosomal structure and biogenesis",#000000,
STM0091,pdxA,103481,0.0031283184000000003,Coenzyme transport and metabolism,#008000,
STM0092,surA,104470,0.0022042942,Cell wall/membrane/envelope biogenesis,#c71585,
STM0093,imp,105810,-0.002844086,Cell wall/membrane/envelope biogenesis,#c71585,
STM0094,djlA,108424,-0.0025048409000000002,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
STM0095,rluA,109331,0.0057760555,"Translation, ribosomal structure and biogenesis",#000000,
STM0096,hepA,110002,0.0054425449,Transcription,#f4a460,
STM0097,polB,113082,-0.0010016036,"Replication, recombination and repair",#ff00ff,
STM0098,STM0098,115477,0.0013709735000000001,Function unknown,#708090,
STM0100,STM0100,116816,0.0125951308,Function unknown,#708090,
STM0101,araD,117241,0.0019025987000000002,Carbohydrate transport and metabolism,#ffc0cb,
STM0102,araA,118077,0.0017559426000000001,Carbohydrate transport and metabolism,#ffc0cb,
STM0103,araB,119590,-0.0092169289,Nucleotide transport and metabolism,#00bfbf,
STM0104,araC,121640,-0.008470538500000001,Transcription,#f4a460,
STM0105,yabI,122604,-0.0142595568,Function unknown,#708090,
STM0106,yabJ,123410,0.0005438424,Coenzyme transport and metabolism,#008000,
STM0107,yabK,124101,0.002361882,Inorganic ion transport and metabolism,#0000ff,
STM0108,tbpA,125687,0.0070319602,Coenzyme transport and metabolism,#008000,
STM0109,yabN,126848,0.0009205595,Transcription,#f4a460,
STM0110,leuD,129057,0.0086822604,Amino acid transport and metabolism,#ff0000,
STM0111,leuC,129673,0.005599105300000001,Amino acid transport and metabolism,#ff0000,
STM0112,leuB,131076,0.0005370385,Energy production and conversion,#90ee90,
STM0113,leuA,132167,0.0006969161,Amino acid transport and metabolism,#ff0000,
STM0115,leuO,134569,-0.0029497798000000003,Transcription,#f4a460,
STM0116,ilvI,135898,0.0028313567,Coenzyme transport and metabolism,#008000,
STM0117,ilvH,137562,-0.0057325173,Amino acid transport and metabolism,#ff0000,
STM0118,fruR,138337,-0.0101184555,Transcription,#f4a460,
STM0119,yabB,139947,-0.0013288057,Transcription,#f4a460,
STM0120,yabC,140407,0.0030083314,"Translation, ribosomal structure and biogenesis",#000000,
STM0121,ftsL,141345,-0.0164251878,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
STM0122,ftsI,141726,-0.012452164200000001,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
STM0123,murE,143479,0.0003270333,Cell wall/membrane/envelope biogenesis,#c71585,
STM0124,murF,144963,0.0014502258000000001,Cell wall/membrane/envelope biogenesis,#c71585,
STM0125,mraY,146315,-0.00020521,Cell wall/membrane/envelope biogenesis,#c71585,
STM0126,murD,147400,-0.0015044473,Cell wall/membrane/envelope biogenesis,#c71585,
