,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,2AA__WT,1.3877787807814457e-17,0.8638921490215947,4.0,0.0,-1.1193116913,1.0,-0.1494898202,2.0,0.9161758691,3.0,0.3526256424
1,2AA__del_ridA,0.386237377075,0.30343137279422666,4.0,4.0,0.0054444392,5.0,0.5073777973,6.0,0.7195627957,7.0,0.3125644761
2,GC_MS__WT,0.0,0.47294148663328084,3.0,8.0,-0.48588239180000004,9.0,0.0270422015,10.0,0.4588401903,,
3,GC_MS__del_slyA,2.76412957185,0.05522817485142654,2.0,11.0,2.7250773549,12.0,2.8031817888,,,,
4,Rho__WT,0.0,0.6875044677294792,3.0,13.0,-0.42069626530000004,14.0,0.7933776194000001,15.0,-0.37268135410000003,,
5,Rho__rho_Y80C,0.12770622213333335,0.4050203950964503,3.0,16.0,-0.3261209885,17.0,0.4524572825,18.0,0.2567823724,,
6,Rho__rho_K130Q,1.1030470067333333,0.17150916961526175,3.0,19.0,1.1623478321,20.0,0.9097568851000001,21.0,1.237036303,,
7,flagella__WT,0.0,0.47830520721703185,2.0,22.0,-0.3382128555,23.0,0.3382128555,,,,
8,flagella__del_rfaL,-1.8285543294500002,0.14784565815445025,2.0,24.0,-1.7240116620000001,25.0,-1.9330969969,,,,
9,flagella__del_rfaG,1.35980080525,0.2996733032236282,2.0,26.0,1.1478997804,27.0,1.5717018300999999,,,,
10,flagella__del_rfaD,3.1376511461999996,0.017924087757625905,2.0,28.0,3.1249769022,29.0,3.1503253902,,,,
11,nusG__WT_OD08,0.0,1.5206439310279047,2.0,30.0,1.0752576354,31.0,-1.0752576354,,,,
12,omv__spi2_ind_lowOD_intracellularRNAs,-1.5406810259,0.7991039000000376,3.0,32.0,-0.6376525526,33.0,-2.1564259701,45.0,-1.827964555,,
13,omv__spi2_ind_highOD_intracellularRNAs,-0.35746022693333335,0.1383177118071303,3.0,34.0,-0.3743917902,36.0,-0.211456156,37.0,-0.4865327346,,
14,omv__spi1_ind_highOD_intracellularRNAs,-0.9802055127,0.31996364137338534,3.0,35.0,-0.7053012253000001,41.0,-0.9038880225,42.0,-1.3314272903,,
15,omv__controlPCN_highOD_intracellularRNAs,-2.0515920063,1.865224071893861,3.0,38.0,-0.2526675118,39.0,-1.9254013709,40.0,-3.9767071362,,
16,omv__controlPCN_lowOD_intracellularRNAs,9.25185853854297e-18,0.746954673653363,3.0,43.0,0.6111045372,44.0,-0.8326715321,46.0,0.2215669949,,
17,sv5015__STM1625,4.909335896666668,0.17339892096451642,3.0,47.0,4.999000552,48.0,4.7094636613,49.0,5.0195434767,,
18,sv5015__STM0581,1.8573823579666666,0.4634252099463736,3.0,50.0,2.0828268437,51.0,2.1649505065,52.0,1.3243697237,,
19,sv5015__WT,0.0,0.7005425696739777,3.0,53.0,0.7820448908000001,54.0,-0.2119575591,55.0,-0.5700873317,,
20,tomato__tomato_root,-5.484156985699999,0.851215650599614,3.0,56.0,-4.6981927871,57.0,-6.3882782957,58.0,-5.3659998743,,
21,tomato__LB,0.0,4.903248163993086,2.0,59.0,-3.4671200266,60.0,3.4671200266,,,,
22,AcrB_efflux_virulence__AcrB_D408A,0.20016733603333334,0.463735408561861,3.0,61.0,0.2720565774,62.0,-0.29531453220000004,63.0,0.6237599629,,
23,AcrB_efflux_virulence__WT,9.25185853854297e-18,0.3247428129799787,3.0,64.0,-0.3039146705,65.0,0.3421803606,66.0,-0.0382656901,,
24,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_0,-0.8151500472000001,0.5000485917306542,3.0,67.0,-0.9245603254,74.0,-0.2694554608,75.0,-1.2514343554,,
25,Chlortetracycline_florfenicol_MDR__1434_Chlortetracycline_16,10.118005769233333,0.9506423503028651,3.0,68.0,10.7884786234,69.0,10.5354781119,71.0,9.0300605724,,
26,Chlortetracycline_florfenicol_MDR__1434_Chlortetracycline_0,0.3178908937,0.35067752245824896,3.0,70.0,0.7197845703,106.0,0.1597906339,107.0,0.0740974769,,
27,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_32,8.201957861133334,1.200610089579989,3.0,72.0,8.5879489466,79.0,9.1620983679,110.0,6.8558262689,,
28,Chlortetracycline_florfenicol_MDR__530_Florfenicol_0,2.113537336733333,0.6509602468562053,3.0,73.0,2.2106288701,76.0,2.7104984783,109.0,1.4194846617999999,,
29,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_16,8.556550032133332,1.9131226525815892,3.0,77.0,8.5840304164,78.0,10.4557844622,86.0,6.6298352178,,
30,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_32,7.2915292897,0.059764799071911394,2.0,80.0,7.249269195,95.0,7.3337893844,,,,
31,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_16,9.9096202226,0.1355715809133351,2.0,81.0,10.0054838068,82.0,9.8137566384,,,,
32,Chlortetracycline_florfenicol_MDR__530_Chlortetracycline_0,1.2339961236,0.25035722792203574,3.0,83.0,1.5228927781000001,84.0,1.0986463587,85.0,1.080449234,,
33,Chlortetracycline_florfenicol_MDR__1306_Chlortetracycline_0,0.32459947503333336,0.314730415685533,3.0,87.0,0.40053901350000004,100.0,-0.021152887000000002,101.0,0.5944122986,,
34,Chlortetracycline_florfenicol_MDR__5317_Florfenicol_0,-3.700743415417188e-17,0.9258838481795897,3.0,88.0,0.0437256273,89.0,0.9032463434,90.0,-0.9469719707,,
35,Chlortetracycline_florfenicol_MDR__1434_Florfenicol_16,7.812143428900001,0.4049170799467977,3.0,91.0,8.2345699827,92.0,7.7744948276,93.0,7.4273654764,,
36,Chlortetracycline_florfenicol_MDR__1434_Florfenicol_0,0.4808815845333334,0.3404491846218355,3.0,94.0,0.1070549251,119.0,0.5624579842,120.0,0.7731318443,,
37,Chlortetracycline_florfenicol_MDR__5317_Florfenicol_16,6.2786090059,1.4526028927008983,2.0,96.0,7.3057543617,97.0,5.2514636501,,,,
38,Chlortetracycline_florfenicol_MDR__1306_Chlortetracycline_16,9.062557419966668,0.45768451407029676,3.0,98.0,9.2899158574,99.0,9.3620442939,105.0,8.5357121086,,
39,Chlortetracycline_florfenicol_MDR__1306_Chlortetracycline_32,9.446737248233333,1.147581957826868,3.0,102.0,10.0665499889,103.0,10.1511377717,104.0,8.1225239841,,
40,Chlortetracycline_florfenicol_MDR__530_Florfenicol_16,8.483951679366667,1.0346601796331751,3.0,108.0,9.5011140747,111.0,7.4326392559,112.0,8.5181017075,,
41,Chlortetracycline_florfenicol_MDR__1306_Florfenicol_0,1.8640740930666666,1.3067030344343327,3.0,113.0,3.0735508404,114.0,0.47808843560000003,115.0,2.0405830032,,
42,Chlortetracycline_florfenicol_MDR__1306_Florfenicol_16,9.160805812766666,0.789085790787054,3.0,116.0,9.3344912156,117.0,8.2993461603,118.0,9.8485800624,,
43,OPG__del_opgGH,12.340917208666667,1.2859220959155486,3.0,121.0,10.9928545685,122.0,12.4758372458,123.0,13.5540598117,,
44,OPG__del_opgGH_pBK16,3.982936436133333,0.6582384777108953,3.0,124.0,3.6002719159,125.0,4.7429986781,126.0,3.6055387144,,
45,OPG__WT,0.0,0.16429549411995287,3.0,127.0,-0.17106921020000002,128.0,0.014509937700000001,129.0,0.1565592725,,
46,PinT__pinT+_1h,0.0,0.37258792407266517,2.0,130.0,0.2634594477,131.0,-0.2634594477,,,,
47,cold_shock_protein__WT_RNAseq,3.700743415417188e-17,1.0335594492255942,3.0,132.0,0.4752567885,133.0,-1.1857019008,134.0,0.7104451123000001,,
48,cold_shock_protein__DeltaCspCE_RNAseq,-3.5830837091333336,1.1788086313626838,3.0,135.0,-4.9145518855,136.0,-2.6724329803,137.0,-3.1622662616,,
49,dephostatin__LB_DMSO,-4.625929269271485e-18,0.29487476301961874,3.0,138.0,-0.26943755070000003,139.0,0.3150065469,140.0,-0.0455689962,,
50,dephostatin__LB_Dephostatin,0.10145553303333338,1.788552086494529,3.0,141.0,2.1012524717,142.0,-1.3451281937,143.0,-0.4517576789,,
51,dephostatin__LPM_DMSO,-0.07636529010000001,0.5156765717733964,2.0,144.0,-0.4410036909,145.0,0.2882731107,,,,
