,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,0.96748708485,0.22882995886205812,2.0,0.0,1.1292943005,5.0,0.8056798692
1,U01-Set001__USA300 LAC CA-MHB Control,0.98592856585,1.3943135493561252,2.0,1.0,1.9718571317,6.0,0.0
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,1.0591805332,1.4979074750530061,2.0,2.0,0.0,7.0,2.1183610664
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,0.9506126935,0.2749369868491066,2.0,3.0,1.1450225013,8.0,0.7562028857
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,0.59464721945,0.8409581625736401,2.0,4.0,1.1892944389,9.0,0.0
5,U01-Set000__USA300 TCH1516 CA-MHB Control,0.0,0.0,2.0,10.0,0.0,29.0,0.0
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,0.0,0.0,2.0,11.0,0.0,30.0,0.0
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,0.0,0.0,2.0,12.0,0.0,31.0,0.0
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,3.09963507325,0.3549649906182732,2.0,13.0,2.8486369213,14.0,3.3506332252
9,U01-Set001__USA300 LAC RPMI+10%LB Control,2.08727845145,0.40375849977130956,2.0,15.0,2.3727788246,18.0,1.8017780783
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,2.69691244005,0.35515788666117476,2.0,16.0,2.9480469901,19.0,2.44577789
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,1.9971689587,0.23404798214817135,2.0,17.0,2.162665874,20.0,1.8316720434
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,0.0,0.0,2.0,21.0,0.0,24.0,0.0
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,0.0,0.0,2.0,22.0,0.0,25.0,0.0
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,0.0,0.0,2.0,23.0,0.0,26.0,0.0
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,0.0,0.0,2.0,27.0,0.0,28.0,0.0
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,0.0,0.0,2.0,32.0,0.0,33.0,0.0
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,1.47476938635,0.2828542571949033,2.0,34.0,1.6747775497,38.0,1.274761223
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,1.0515736915,0.09415553290025021,2.0,35.0,1.1181517073,39.0,0.9849956757
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,3.19013515475,0.7344820370390199,2.0,36.0,3.7094923838,40.0,2.6707779257
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,3.4054192209,0.43031671975965047,2.0,37.0,3.7096990915,41.0,3.1011393503
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,2.97790252215,0.9517536767511959,2.0,42.0,3.650894001,45.0,2.3049110433
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,2.8340145853500003,0.014448471888299886,2.0,43.0,2.8442311978,46.0,2.8237979729
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,3.40363720875,0.20716641396676638,2.0,44.0,3.2571484326,47.0,3.5501259849
24,U01-Set003__USA300 TCH1516 CA-MHB Control,0.0,0.0,2.0,48.0,0.0,52.0,0.0
25,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.45,0.0,0.0,2.0,49.0,0.0,53.0,0.0
26,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.65,0.0,0.0,2.0,50.0,0.0,54.0,0.0
27,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.7,0.0,0.0,2.0,51.0,0.0,55.0,0.0
28,ICA-Set001__USA300 LAC RPMI+10%LB Control,2.85677048445,0.36308804466445477,2.0,56.0,2.6000284659,57.0,3.113512503
29,ICA-Set001__USA300 LAC RPMI+10%LB 1.5mMIle,1.76294317025,0.18526933772317816,2.0,58.0,1.8939483753,59.0,1.6319379652000001
30,ICA-Set001__USA300 LAC RPMI+10%LB 4percentNaCl,2.5744871104000002,0.3655044629416672,2.0,60.0,2.3160364261,61.0,2.8329377947000003
31,ICA-Set001__USA300 LAC RPMI+10%LB 5.5pH,2.0788940233,0.3200830591953965,2.0,62.0,1.8525611216,63.0,2.305226925
32,BK-Set001__USA300 TCH1516 THB 0ug-mL Antibiotic,0.0,0.0,2.0,64.0,0.0,65.0,0.0
33,BK-Set001__USA300 TCH1516 THB 0.25ug-mL Linezolid,0.0,0.0,2.0,66.0,0.0,67.0,0.0
34,BK-Set001__USA300 TCH1516 THB 2.5 ug-mL Nafcillin,0.0,0.0,2.0,68.0,0.0,69.0,0.0
35,BK-Set001__USA300 TCH1516 THB 0.5ug-mL Vancomycin,0.0,0.0,2.0,70.0,0.0,71.0,0.0
36,ICA-Set002__USA300 LAC CA-MHB 25mMNaCHO3,1.5281466293500001,0.06923405948370419,2.0,72.0,1.4791907564,73.0,1.5771025023
37,ICA-Set002__USA300 LAC CA-MHB 2gLglucose,1.33502100755,0.1849413815980639,2.0,74.0,1.2042477025,75.0,1.4657943126
38,ICA-Set002__USA300 LAC CA-MHB Control,0.7100382491,0.24229658625604414,2.0,76.0,0.5387086899,77.0,0.8813678083
39,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLadenine,2.5856013439,1.2642281458536335,2.0,78.0,1.691657049,79.0,3.4795456388
40,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLguanine,1.68447222095,0.201584971241274,2.0,80.0,1.8270143211,81.0,1.5419301208
41,ICA-Set002__USA300 SNFM1 CA-MHB Control,0.0,0.0,2.0,82.0,0.0,83.0,0.0
42,ICA-Set002__USA300 SNFM1 RPMI+10%LB Control,0.0,0.0,2.0,84.0,0.0,85.0,0.0
43,ICA-Set002__USA300 SNFR19 CA-MHB Control,0.0,0.0,2.0,86.0,0.0,87.0,0.0
44,ICA-Set002__USA300 SNFR19 RPMI+10%LB Control,0.0,0.0,2.0,88.0,0.0,89.0,0.0
45,ICA-Set002__USA300 TCH1516 CA-MHB Control,0.0,0.0,2.0,90.0,0.0,91.0,0.0
46,ICA-Set002__USA300 TCH1516 RPMI+10%LB Control,0.0,0.0,2.0,92.0,0.0,93.0,0.0
