,BSU_30540
LBexp_1,1.1939666667
LBexp_2,0.9677666667
LBexp_3,0.6169666667
LBtran_1,-1.7347333333
LBtran_2,-1.7361333333000002
LBtran_3,-1.1564333333
LBstat_1,-0.6230333333
LBstat_2,-1.0584333333
LBstat_3,-0.9661333333000001
LBGexp_1,1.0600666667
LBGexp_2,0.9114666667
LBGexp_3,1.2516666667
LBGtran_2,-0.41853333330000003
LBGtran_3,0.1498666667
LBGstat_1,-0.5894333333
LBGstat_2,-1.2262333333
LBGstat_3,-1.5458333333
S0_1,-0.7680333333
S0_2,-0.1907333333
S0_3,-0.18103333330000002
S1_1,-0.5607333333
S1_2,-0.8776333333
S1_3,-0.4541333333
S2_1,-1.6890333333
S2_2,-1.6467333333
S2_3,-1.9871333333
S3_1,-1.5656333333
S3_2,-1.2663333333
S4_1,-2.3459333333
S4_2,-2.4668333333
S4_3,-2.8546333333
S5_1,-2.8722333333
S5_2,-2.5831333333
S5_3,-2.4452333333
S6_1,-3.9557333333
S6_2,-4.9193333333
S6_3,-3.5656333333
S6/t_1,-3.9009333333000002
S6/t_2,-5.0125333333
S6_4,-3.7826333333
S6_5,-3.3089333333
S6_6,-3.3107333333
S7_4,-3.0288333333
S7_5,-3.3239333333
S7_6,-3.0310333333
S8_4,-3.2984333333
S8_5,-3.5917333333
G135_1,0.9567666667
G135_3,-0.5450333333
G150_1,0.4656666667
G150_2,1.2550666666999999
G150_3,1.0475666667
G180_1,0.7946666667000001
G180_2,1.1958666667
G180_3,0.3710666667
C30_1,0.2419666667
C30_2,0.6404666667000001
C90_1,-0.8595333333
C90_2,-0.7146333333
BI_1,-0.0741333333
BI_2,-0.0475333333
BC_2,-1.3427333333
BC/t_1,-1.4891333333
BC/t_2,-1.4007333333
BC_1,-1.9388333333
Sw_1,-1.1292333333
Sw_2,-1.0566333333
BT_1,-1.9289333333
BT_2,-2.4719333333
B36_1,-1.0590333333
B36_2,-1.0864333333
B60_1,-0.8996333333000001
B60_2,-1.0682333333
M9exp_1,0.3442666667
M9exp_2,-0.08873333330000001
M9exp_3,-0.2555333333
M9tran_1,-0.7761333333
M9tran_2,-0.6728333333000001
M9tran_3,-0.4474333333
M9stat_1,-2.1469333333
M9stat_2,-2.6485333333
M9stat_3,-2.8073333333
M+G_1,-0.6163333333000001
M+G_2,-0.1861333333
M+G_3,-0.1852333333
Glu_1,0.1912666667
Glu_2,0.22916666670000002
Glu_3,0.2224666667
Fru_1,0.5376666667000001
Fru_2,0.3809666667
Fru_3,-0.5161333333
Mal_1,-0.6150333333
Mal_2,-0.1517333333
Mal_3,-0.1474333333
G+S_2,-0.6940333333
G+S_3,-0.3622333333
Pyr_1,-1.3892333333
Pyr_2,-0.4022333333
Pyr_3,-0.8024333333
Gly_1,-1.2409333333
Gly_2,-0.1847333333
Gly_3,-1.6250333333
Glucon_1,-1.2034333333
Glucon_2,-0.7217333333
Glucon_3,-1.6004333333
aero_1,0.9547666667
aero_2,-0.5232333333
aero_3,0.5557666667
nit_1,-0.7040333333000001
nit_2,-0.4256333333
nit_3,-0.9583333333
ferm_1,-1.0034333333
ferm_2,-0.9886333333
ferm_3,-0.6203333333000001
T-5.40H_1,0.2020666667
T-4.40H_1,0.1929666667
T-3.40H_1,0.1534666667
T-2.40H_1,-0.1778333333
T-1.40H_1,-0.3245333333
T-1.10H_1,-0.0213333333
T-0.40H_1,-0.3253333333
T0.0H_1,-0.42753333330000004
T0.30H_1,-0.7669333333
T1.0H_1,-0.7200333333000001
T1.30H_1,-1.0603333333
T2.0H_1,-1.2995333333
T2.30H_1,-0.4708333333
T3.0H_1,-1.0063333333
T3.30H_1,-0.8921333333
T4.0H_1,-0.9843333333000001
T5.0H_1,-1.7846333333
HPh_1,0.7802666667
HPh_2,0.4519666667
HPh_3,0.7669666667
LPh_1,0.8628666667
LPh_2,1.3816666667
LPh_3,1.0097666667
LPhT_1,-1.0100333333
LPhT_2,-1.0563333333
LPhT_3,-0.46733333330000004
SMMPr_1,-0.1650333333
SMMPr_2,-0.1932333333
SMMPr_3,-0.0211333333
HiTm_1,0.5038666667
HiTm_2,0.31926666670000003
HiTm_3,-0.0112333333
LoTm_1,-0.9209333333
LoTm_2,-1.3927333333
LoTm_3,-1.3456333333
HiOs_1,-0.43873333330000003
HiOs_2,-0.5721333333
HiOs_3,-0.46983333330000004
BMM_1,0.3976666667
BMM_2,0.2069666667
BMM_3,0.3125666667
Heat_1,1.1118666667000001
Heat_2,0.8930666667
Heat_3,0.6449666667
Cold_1,-0.23543333330000002
Cold_2,-0.7444333333
Cold_3,-1.3300333333
Etha_1,-2.2834333333
Etha_2,-2.6762333333
Etha_3,-2.2625333333
SMM_1,0.0937666667
SMM_2,-0.0220333333
SMM_3,0.08486666670000001
Salt_1,-1.3812333333
Salt_2,-1.4348333333
Salt_3,-1.0853333333
Mt0_1,1.3441666667
Mt0_3,1.1918666667
M0t45_1,-0.5500333333
M0t45_2,0.9434666667
M0t45_3,-0.1380333333
M0t90_1,-1.6401333333
M0t90_2,-0.7101333333000001
M0t90_3,-1.2292333333
M40t45_1,-0.8255333333
M40t45_2,-1.5677333333
M40t45_3,-0.0699333333
M40t90_1,-1.4310333333
M40t90_2,-0.6695333333
M40t90_3,-0.6169333333
dia0_1,0.9309666667000001
dia0_2,1.0438666667
dia0_3,0.9678666667
dia5_1,-0.36353333330000004
dia5_2,-0.47043333330000003
dia5_3,-0.48293333330000004
dia15_1,0.2124666667
dia15_2,0.4708666667
dia15_3,-0.5508333333000001
Diami_1,-0.4112333333
Diami_2,0.1048666667
Diami_3,0.0743666667
Paraq_1,1.1296666667
Paraq_2,1.4453666667
Paraq_3,-0.1759333333
H2O2_1,0.6799666667
H2O2_2,0.9449666667000001
H2O2_3,0.5153666667
Oxctl_1,0.7635666667000001
Oxctl_2,0.7876666667000001
Oxctl_3,1.5469666667
GM-0.1_1,-0.2858333333
GM-0.2_1,-0.2571333333
GM+5_1,-0.5117333333
GM+15_1,-0.0421333333
GM+25_1,0.4838666667
GM+45_1,0.2916666667
GM+60_1,0.2619666667
GM+90_1,0.3225666667
GM+120_1,-0.6467333333
GM+150_1,-0.3783333333
GM-0.1_2,0.2164666667
GM-0.2_2,0.2142666667
GM+5_2,-0.0027333333000000002
GM+10_2,0.0265666667
GM+15_2,-0.1373333333
GM+25_2,0.1270666667
GM+45_2,-0.6355333333000001
GM+60_2,-0.7517333333
GM+90_2,0.3683666667
GM+150_2,-0.9548333333000001
GM-0.1_3,-0.1189333333
GM-0.2_3,-0.1077333333
GM+5_3,-0.0575333333
GM+10_3,-0.9855333333
GM+15_3,-0.3344333333
GM+25_3,-0.5334333333
GM+45_3,-0.6938333333000001
GM+60_3,-0.8905333333000001
GM+90_3,-0.2525333333
GM+120_3,-0.0720333333
GM+150_3,0.1594666667
MG-0.1_1,0.21456666670000002
MG+5_1,-0.1146333333
MG+10_1,0.6370666667
MG+15_1,-0.2749333333
MG+25_1,0.1624666667
MG+45_1,-0.3829333333
MG+120_1,-1.3287333333
MG+150_1,-0.2191333333
MG-0.1_2,-0.7676333333
MG-0.2_2,-0.00043333330000000004
MG+5_2,-0.09703333330000001
MG+10_2,0.2636666667
MG+15_2,0.8431666667000001
MG+25_2,-0.1990333333
MG+45_2,-0.5611333333
MG+60_2,-0.028333333300000003
MG+90_2,-0.3584333333
MG+120_2,-0.5765333333
MG-0.1_3,0.8095666667
MG-0.2_3,0.2346666667
MG+5_3,-0.11933333330000001
MG+10_3,-0.5945333333
MG+15_3,0.40796666670000004
MG+25_3,0.3470666667
MG+45_3,0.6261666667
MG+60_3,-0.1559333333
MG+90_3,0.2179666667
MG+120_3,-0.7480333333
MG+150_3,-0.4166333333
