,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,1.798466856541856,2.0,0.0,1.27170811,1.0,-1.27170811,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,11.37073305,0.07642172503185739,2.0,2.0,11.42477137,3.0,11.31669473,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,1.4024286336666665,0.6253710494561908,3.0,4.0,0.729723442,5.0,1.511427445,6.0,1.966135014,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,14.728884335,0.5672184819483255,2.0,7.0,14.3278003,8.0,15.12996837,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.3405002559811126,2.0,9.0,0.24077004000000002,10.0,-0.24077004000000002,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,0.5852262395000001,0.11750709328592812,2.0,11.0,0.668316302,12.0,0.502136177,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.41491403109963787,2.0,13.0,-0.293388525,14.0,0.293388525,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,0.17758974225000002,1.3631836186542616,4.0,15.0,-1.439918314,16.0,-0.44654415500000005,17.0,1.466419613,18.0,1.130401825,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,1.0294529905,0.4487452103012687,4.0,19.0,0.61353325,20.0,0.73587183,21.0,1.60012229,22.0,1.168284592,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,0.5577049406666666,0.7032426711752306,3.0,23.0,1.304313127,24.0,-0.092153698,25.0,0.46095539300000005,,,,,,,,,,
10,Pseudomonas_culture_Cisplatin_Bile__PAO1_untreated,0.0,0.34679583130076946,2.0,26.0,0.24522168400000002,27.0,-0.24522168400000002,,,,,,,,,,,,
11,Pseudomonas_culture_Cisplatin_Bile__PAO1_cisplatin,1.879408932,0.5168783763983983,2.0,28.0,1.513920727,29.0,2.244897137,,,,,,,,,,,,
12,Pseudomonas_culture_Cisplatin_Bile__PAO1_bile,0.9299185675,0.5017356585163372,2.0,30.0,1.284699254,31.0,0.5751378810000001,,,,,,,,,,,,
13,Catabolite_repression__del_hfq_crc_wt,0.0,1.3239103794608185,2.0,32.0,-0.9361460070000001,33.0,0.9361460070000001,,,,,,,,,,,,
14,Catabolite_repression__delHfq,15.48618263,0.533835822316085,2.0,34.0,15.1087037,35.0,15.86366156,,,,,,,,,,,,
15,Catabolite_repression__deldcrc,22.167470790000003,0.14703004237286765,2.0,36.0,22.06350485,37.0,22.27143673,,,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_ctrl_wt,0.0,0.20173343563789745,3.0,38.0,0.207955946,39.0,-0.013081755,40.0,-0.194874191,,,,,,,,,,
17,Diallyl_disulphide_treatment__PAO1_DDS,-8.616664364333333,0.7500815887856536,3.0,41.0,-9.198611789,42.0,-7.770150117,43.0,-8.881231187000001,,,,,,,,,,
18,G_Quadruplex_Gene_Regulation__rG4seq_P_K_rep,0.0,0.17938212074158671,2.0,44.0,-0.126842314,45.0,0.126842314,,,,,,,,,,,,
19,G_Quadruplex_Gene_Regulation__rG4seq_P_Li_rep,0.8402363050000001,0.2902181176308936,2.0,46.0,1.045451504,47.0,0.6350211060000001,,,,,,,,,,,,
20,HapZ_SagS_mutant__PA_HapZ_SagS_wt,0.23517599,,1.0,48.0,0.23517599,,,,,,,,,,,,,,
21,HapZ_SagS_mutant__delHapZp,0.5302185770000001,0.2935077424257467,2.0,49.0,0.322677262,50.0,0.737759892,,,,,,,,,,,,
22,HapZ_SagS_mutants__PA_HapZ_SagS_wt,-0.11758799500000006,1.6313620625505973,2.0,51.0,-1.2711351720000001,52.0,1.035959182,,,,,,,,,,,,
23,HapZ_SagS_mutants__delHApZ,1.4310030693333333,0.35268608464412965,3.0,53.0,1.146378632,54.0,1.321067054,55.0,1.825563522,,,,,,,,,,
24,HapZ_SagS_mutants__delSagS,0.495172243,0.5203122634458075,3.0,56.0,0.6198099930000001,57.0,0.941846418,58.0,-0.076139682,,,,,,,,,,
25,HapZ_SagS_mutants__delHapZp,0.8005195660000001,,1.0,59.0,0.8005195660000001,,,,,,,,,,,,,,
26,yhjH_knockout__PA_delyhjH_wt,0.0,0.4770283413687297,2.0,60.0,-0.33730997500000004,61.0,0.33730997500000004,,,,,,,,,,,,
27,yhjH_knockout__PA_delyhjH,-4.4334198015,0.3814949604179133,2.0,62.0,-4.703177475,63.0,-4.163662128,,,,,,,,,,,,
28,yhjH_knockout__PA_delwspF,0.178629902,1.2963586835665881,2.0,64.0,-0.7380341140000001,65.0,1.095293918,,,,,,,,,,,,
29,Pseudomonas_culture_MOPS_Glycerol_Acetate__PAO1_Acetate,-3.84722629275,0.557881569369689,4.0,66.0,-4.233256485,67.0,-4.380052869,68.0,-3.586069422,69.0,-3.189526395,,,,,,,,
30,Pseudomonas_culture_MOPS_Glycerol_Acetate__PAO1_Glycerol,2.7755575615628914e-17,0.45241955083438884,4.0,70.0,-0.49533412200000004,71.0,-0.06392545300000001,72.0,-0.043032852,73.0,0.6022924270000001,,,,,,,,
31,Pseudomonas_culture_MOPS_Glycerol_Acetate__Gly_Hypoxia,-0.34815315,0.32494852844493044,2.0,74.0,-0.11837984200000001,75.0,-0.5779264580000001,,,,,,,,,,,,
32,Pseudomonas_culture_MOPS_Glycerol_Acetate__Glycerol_wt,-9.25185853854297e-18,0.25417010414529695,3.0,76.0,-0.293170293,77.0,0.13471812,78.0,0.158452173,,,,,,,,,,
33,p-anisaldehyde_epigallocatechin_gallate__Microbe_Control_1,0.0,0.6043262748561655,2.0,79.0,-0.42732320700000004,82.0,0.42732320700000004,,,,,,,,,,,,
34,p-anisaldehyde_epigallocatechin_gallate__Microbe_p-anisaldehyde,2.200797646,0.021677629755266412,2.0,80.0,2.216126045,81.0,2.185469247,,,,,,,,,,,,
35,Lung_infection_transcriptome__PA01_LS1,2.955929389,0.8788203288861659,2.0,83.0,3.577349203,84.0,2.3345095750000002,,,,,,,,,,,,
36,Lung_infection_transcriptome__PA01_CS1,0.0,0.5842224965044066,2.0,85.0,0.413107689,86.0,-0.413107689,,,,,,,,,,,,
37,Testosterone_treatment__Testosterone_Control,0.0,2.096100745226735,2.0,87.0,1.482167051,88.0,-1.482167051,,,,,,,,,,,,
38,Testosterone_treatment__Testosterone_2.5,-1.141396299,1.5850510203271728,2.0,89.0,-0.020595974000000003,90.0,-2.262196624,,,,,,,,,,,,
