,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A
0,2AA__WT,0.0,1.236698523250806,4.0,0.0,0.3394579553,1.0,-0.4523069703,2.0,1.5162342491,3.0,-1.4033852341
1,2AA__del_ridA,0.882833617525,0.2263924009079652,4.0,4.0,1.0091177693,5.0,1.0274413208,6.0,0.5471250073,7.0,0.9476503727000001
2,GC_MS__WT,-2.3129646346357427e-18,0.33282078581846036,3.0,8.0,0.3087196822,9.0,-0.3525738513,10.0,0.0438541691,,
3,GC_MS__del_slyA,-7.076581372,0.003421580678296156,2.0,11.0,-7.0741619491,12.0,-7.0790007949,,,,
4,Rho__WT,-3.33333360913457e-11,0.2064412099272089,3.0,13.0,-0.042291153500000005,14.0,0.2243119295,15.0,-0.1820207761,,
5,Rho__rho_Y80C,-9.461432828366666,0.11469259970542031,3.0,16.0,-9.581850857,17.0,-9.4489628569,18.0,-9.3534847712,,
6,Rho__rho_K130Q,-1.0726191848333333,1.0112549428052018,3.0,19.0,-2.1210960709,20.0,-0.1032305156,21.0,-0.9935309680000001,,
7,flagella__WT,0.0,0.3152470840768128,2.0,22.0,0.2229133509,23.0,-0.2229133509,,,,
8,flagella__del_rfaL,0.44607045945,0.6251415933364969,2.0,24.0,0.8881123193,25.0,0.0040285996,,,,
9,flagella__del_rfaG,3.8098397499,0.2687682601220336,2.0,26.0,3.6197918906,27.0,3.9998876092,,,,
10,flagella__del_rfaD,3.2452019213,0.4443779661859905,2.0,28.0,2.930979248,29.0,3.5594245946000003,,,,
11,nusG__WT_OD08,0.0,1.8872004164077552,2.0,30.0,-1.3344522119,31.0,1.3344522119,,,,
12,omv__spi2_ind_lowOD_intracellularRNAs,-5.367872816433334,1.2975433906344336,3.0,32.0,-3.8818931463,33.0,-6.276745639,45.0,-5.944979664,,
13,omv__spi2_ind_highOD_intracellularRNAs,-0.9955462003666667,0.09666637498590594,3.0,34.0,-1.0278090338,36.0,-0.8868744128,37.0,-1.0719551545,,
14,omv__spi1_ind_highOD_intracellularRNAs,-1.3027145784666667,0.43765551298103855,3.0,35.0,-1.4509804253,41.0,-0.8101855783,42.0,-1.6469777318,,
15,omv__controlPCN_highOD_intracellularRNAs,3.6743623172333333,0.5224091249599466,3.0,38.0,3.1315295474,39.0,3.7179394346,40.0,4.1736179697,,
16,omv__controlPCN_lowOD_intracellularRNAs,7.401486830834377e-17,2.1812213681577433,3.0,43.0,1.4100293735,44.0,-2.512385576,46.0,1.1023562025,,
17,sv5015__STM1625,-1.4268279301,0.3574664924575542,3.0,47.0,-1.4982168208,48.0,-1.0390539299,49.0,-1.7432130396,,
18,sv5015__STM0581,-1.8899260240333333,0.1814560806448273,3.0,50.0,-2.0974639506,51.0,-1.8111033226000002,52.0,-1.7612107989,,
19,sv5015__WT,3.33333360913457e-11,0.43350299559542155,3.0,53.0,-0.0910715639,54.0,-0.3807321207,55.0,0.4718036847,,
20,tomato__tomato_root,-1.4598013736000002,0.09096528791371718,3.0,56.0,-1.5096755044,57.0,-1.5149212374,58.0,-1.354807379,,
21,tomato__LB,0.0,0.5482878504565186,2.0,59.0,0.3876980571,60.0,-0.3876980571,,,,
22,AcrB_efflux_virulence__AcrB_D408A,-2.2738205579333335,0.1861381366602428,3.0,61.0,-2.272934593,62.0,-2.4604000957,63.0,-2.0881269851,,
23,AcrB_efflux_virulence__WT,0.0,0.08426444626885152,3.0,64.0,-0.053612075200000005,65.0,-0.043513276600000005,66.0,0.09712535180000001,,
24,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_0,3.4485029156333327,2.192171542916942,3.0,67.0,5.0287028813,74.0,4.370957202,75.0,0.9458486636000001,,
25,Chlortetracycline_florfenicol_MDR__1434_Chlortetracycline_16,0.2505553646666666,0.8987589243931295,3.0,68.0,0.1580606899,69.0,-0.5983794892000001,71.0,1.1919848933,,
26,Chlortetracycline_florfenicol_MDR__1434_Chlortetracycline_0,3.8099827207999994,0.9168484757465801,3.0,70.0,4.5859216333,106.0,2.7982743524,107.0,4.0457521767,,
27,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_32,-0.053160747966666665,0.6248705032475395,3.0,72.0,-0.7725361315,79.0,0.2581798756,110.0,0.354874012,,
