,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,0.03199218223029873,2.0,0.0,-0.022621889000000003,1.0,0.022621889000000003,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,1.5905192955,0.9369023436436585,2.0,2.0,0.9280292950000001,3.0,2.253009296,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,0.30322790233333335,0.3457060194276527,3.0,4.0,0.7023351360000001,5.0,0.096766761,6.0,0.11058181,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,3.247303443,1.103036997737731,2.0,7.0,2.467338502,8.0,4.027268384,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.11549503437509064,2.0,9.0,-0.081667322,10.0,0.081667322,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,3.583043611,0.14127529908901473,2.0,11.0,3.483146889,12.0,3.682940333,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.1953794061600895,2.0,13.0,-0.138154103,14.0,0.138154103,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,-0.6344486345,0.3946212572388538,4.0,15.0,-0.842874974,16.0,-0.9047529820000001,17.0,-0.738653004,18.0,-0.051513578000000004,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,-11.61722136575,1.108613573064914,4.0,19.0,-12.47071801,20.0,-9.990198183,21.0,-11.92575564,22.0,-12.08221363,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,-0.09852848566666668,0.3852750183604003,3.0,23.0,-0.048531717,24.0,0.259307405,25.0,-0.5063611450000001,,,,,,,,,,
