,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,4.95067440365,0.20291813820428606,2.0,0.0,4.8071896121,5.0,5.0941591952
1,U01-Set001__USA300 LAC CA-MHB Control,5.9649488207,0.2601405499058154,2.0,1.0,5.7810016738000005,6.0,6.1488959676
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,6.1544222151,0.09606692766545397,2.0,2.0,6.2223517911,7.0,6.0864926391
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,6.3392938268000005,0.08260659656237936,2.0,3.0,6.3977055114,8.0,6.2808821422
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,5.98390668105,0.014044698218471555,2.0,4.0,5.9739755797,9.0,5.9938377824
5,U01-Set000__USA300 TCH1516 CA-MHB Control,4.7162793893499995,0.0053711758266928354,2.0,10.0,4.7200773842,29.0,4.7124813945
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,4.70380607525,0.13854023091903522,2.0,11.0,4.801768812,30.0,4.6058433385
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,4.55362121775,0.13870834753616096,2.0,12.0,4.4555396046,31.0,4.6517028309
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,6.151454966699999,0.14453101316396252,2.0,13.0,6.0492561072,14.0,6.2536538262
9,U01-Set001__USA300 LAC RPMI+10%LB Control,5.73532227225,0.0005883689155151593,2.0,15.0,5.7349062326,18.0,5.7357383119000005
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,5.62502741695,0.10277227228404706,2.0,16.0,5.6976983876,19.0,5.5523564463
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,5.97049994315,0.1514972663255207,2.0,17.0,6.0776246875,20.0,5.8633751988
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,5.1308371207,0.0011290314578233471,2.0,21.0,5.1300387749,24.0,5.1316354665
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,4.428660419950001,0.14444766924538047,2.0,22.0,4.5308003464,25.0,4.3265204935
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,4.96019102405,0.28699456468154244,2.0,23.0,5.1631268269,26.0,4.7572552212
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,6.11803331845,0.08603095086702497,2.0,27.0,6.1788663872,28.0,6.0572002497
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,5.1118707903,0.17162458376705042,2.0,32.0,5.2332276973,33.0,4.9905138833
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,5.67415740335,0.20493101834893968,2.0,34.0,5.8190655161,38.0,5.5292492906
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,6.1029711322499995,0.3387270283960288,2.0,35.0,5.8634549535,39.0,6.342487311
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,5.9285621520500005,0.03997377751429411,2.0,36.0,5.9568278812,40.0,5.9002964229
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,5.76856525355,0.09139320929938971,2.0,37.0,5.7039404955,41.0,5.8331900116
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,5.31065552435,0.14754347395018994,2.0,42.0,5.2063265334,45.0,5.4149845153000005
