,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,6.8771079235000006,0.15061359010203482,2.0,0.0,6.9836078144,5.0,6.7706080326,,
1,U01-Set001__USA300 LAC CA-MHB Control,6.0863168818,0.005981973745043097,2.0,1.0,6.0820869876,6.0,6.090546776,,
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,5.39336603135,0.25565645537531306,2.0,2.0,5.2125896181,7.0,5.5741424446,,
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,4.4972427686500005,0.10092338066713133,2.0,3.0,4.4258791618,8.0,4.5686063755,,
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,5.63750105915,0.23703680902160854,2.0,4.0,5.4698907241,9.0,5.8051113942,,
5,U01-Set000__USA300 TCH1516 CA-MHB Control,6.695619215800001,0.15907110452434728,2.0,10.0,6.5831389591,29.0,6.8080994725,,
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,6.1784618984,0.17185504273638233,2.0,11.0,6.0569420323,30.0,6.2999817645,,
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,6.11843370015,0.1981947763459889,2.0,12.0,6.2585785705,31.0,5.9782888298,,
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,4.98999376335,0.044583252754414035,2.0,13.0,5.0215188837,14.0,4.958468643,,
9,U01-Set001__USA300 LAC RPMI+10%LB Control,5.5590634103,0.5059210893151109,2.0,15.0,5.2013231773,18.0,5.9168036433,,
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,5.380518889399999,0.02591373974557562,2.0,16.0,5.3988426705,19.0,5.3621951083,,
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,5.1556161317,0.19638742774744267,2.0,17.0,5.0167492498,20.0,5.2944830136,,
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,5.013554343,0.0045636643373504334,2.0,21.0,5.016781341,24.0,5.010327345,,
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,5.1513554388,0.003403778557972796,2.0,22.0,5.1489486039,25.0,5.1537622737,,
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,5.1189004447999995,0.169273373816539,2.0,23.0,4.9992060943,26.0,5.2385947953,,
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,4.466191091300001,0.014960987196654969,2.0,27.0,4.4767701068,28.0,4.4556120758,,
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,5.77484508085,0.23433316701043685,2.0,32.0,5.6091465094,33.0,5.9405436523,,
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,5.422134782700001,0.007039193559489619,2.0,34.0,5.4171573212,38.0,5.4271122442,,
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,5.85883542645,0.24262333782475667,2.0,35.0,6.0303960339,39.0,5.687274819,,
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,5.9743664998499995,0.19275030147680502,2.0,36.0,5.8380714546,40.0,6.1106615451,,
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,6.5818172289,0.24001948632879117,2.0,37.0,6.7515366353,41.0,6.4120978225,,
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,6.25490951015,0.13707349063652854,2.0,42.0,6.1579839154,45.0,6.3518351049,,
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,5.5407952658,0.2754758807052232,2.0,43.0,5.7355861291,46.0,5.3460044025,,
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,5.21026624745,0.30125795554179685,2.0,44.0,4.9972447042,47.0,5.4232877907,,
24,U01-Set003__USA300 TCH1516 CA-MHB Control,6.573013829600001,0.03692284276525979,2.0,48.0,6.5991222221,52.0,6.5469054371,,
25,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.45,5.9030795805,0.0334488756568156,2.0,49.0,5.9267315072999995,53.0,5.8794276537,,
26,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.65,6.929010551599999,0.2022638655225511,2.0,50.0,7.0720327025,54.0,6.7859884007,,
27,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.7,6.607139758000001,0.02110899710925276,2.0,51.0,6.592213443,55.0,6.622066073,,
28,ICA-Set001__USA300 LAC RPMI+10%LB Control,6.2910741255,0.33670705208127266,2.0,56.0,6.5291619653,57.0,6.0529862857,,
29,ICA-Set001__USA300 LAC RPMI+10%LB 1.5mMIle,6.2483560375,0.019702356801927518,2.0,58.0,6.2344243674,59.0,6.2622877076,,
30,ICA-Set001__USA300 LAC RPMI+10%LB 4percentNaCl,5.7947403869,0.18951400278630096,2.0,60.0,5.9287470234,61.0,5.6607337504,,
31,ICA-Set001__USA300 LAC RPMI+10%LB 5.5pH,6.88228620155,0.03946222691172034,2.0,62.0,6.9101902098,63.0,6.8543821933,,
32,BK-Set001__USA300 TCH1516 THB 0ug-mL Antibiotic,5.0184721763999995,0.050206493056717476,2.0,64.0,4.9829708247,65.0,5.0539735281,,
33,BK-Set001__USA300 TCH1516 THB 0.25ug-mL Linezolid,5.220011878499999,0.33026263559250224,2.0,66.0,5.4535428277,67.0,4.9864809293,,
34,BK-Set001__USA300 TCH1516 THB 2.5 ug-mL Nafcillin,4.3974069322,0.3531094208727834,2.0,68.0,4.1477208662,69.0,4.6470929982,,
35,BK-Set001__USA300 TCH1516 THB 0.5ug-mL Vancomycin,5.0924210129,0.022894500421612327,2.0,70.0,5.0762321564,71.0,5.1086098694,,
36,ICA-Set002__USA300 LAC CA-MHB 25mMNaCHO3,5.5818331069500005,0.08761248512713084,2.0,72.0,5.6437844893,73.0,5.5198817246,,
37,ICA-Set002__USA300 LAC CA-MHB 2gLglucose,4.6197570878,0.4849180090235053,2.0,74.0,4.2768682753,75.0,4.9626459003,,
38,ICA-Set002__USA300 LAC CA-MHB Control,5.3533871149,0.07204175162133093,2.0,76.0,5.404328326,77.0,5.3024459038,,
39,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLadenine,4.8032241874,0.4585258105656084,2.0,78.0,5.1274508974,79.0,4.4789974774,,
40,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLguanine,3.5211539404,0.20583887889713381,2.0,80.0,3.6667040075,81.0,3.3756038733000002,,
41,ICA-Set002__USA300 SNFM1 CA-MHB Control,4.5817235114,0.09828129604892902,2.0,82.0,4.5122281404999995,83.0,4.6512188823,,
42,ICA-Set002__USA300 SNFM1 RPMI+10%LB Control,3.4787780122000003,0.16514814608911524,2.0,84.0,3.3620006382,85.0,3.5955553862,,
43,ICA-Set002__USA300 SNFR19 CA-MHB Control,5.2809683031,0.05680714068757148,2.0,86.0,5.2407995887,87.0,5.3211370175,,
44,ICA-Set002__USA300 SNFR19 RPMI+10%LB Control,4.7171672687,0.07709760894743518,2.0,88.0,4.6626510266,89.0,4.7716835108,,
45,ICA-Set002__USA300 TCH1516 CA-MHB Control,4.59732626515,0.12494934683237235,2.0,90.0,4.5089737347,91.0,4.6856787956,,
46,ICA-Set002__USA300 TCH1516 RPMI+10%LB Control,5.6260073241,0.6411537508369537,2.0,92.0,6.0793714891,93.0,5.1726431591,,
47,ICA-Set002__USA300 LAC R10LBnoGlu 1gLmaltose,3.3978899895000003,0.023322729945152745,2.0,94.0,3.381398329,96.0,3.41438165,,
48,ICA-Set002__USA300 LAC CAMHB 0.0195ug/mLMupirocin,6.28148019245,0.17227402775799855,2.0,95.0,6.1596640592,97.0,6.4032963257,,
49,ICA-Set003__USA300 TCH1516 CA-MHB 250nMParaquat,7.502576913,0.27722977521309267,2.0,98.0,7.306545859,99.0,7.698607967,,
50,ICA-Set003__USA300 TCH1516 CA-MHB 2gLGalactose,7.4550128851,0.05949691576907812,2.0,100.0,7.4129422125,101.0,7.4970835577,,
51,ICA-Set003__USA300 TCH1516 CA-MHB 2gLPyruvate,7.08958619785,0.14295269150209516,2.0,102.0,6.9885033803,103.0,7.1906690154,,
52,ICA-Set003__USA300 TCH1516 CA-MHB Control,7.78910738225,0.00655208346641203,2.0,104.0,7.7844743596,105.0,7.7937404049,,
53,ICA-Set003__USA300 TCH1516 CA-MHB StationaryPhase,4.56929793025,0.29164745797508296,2.0,106.0,4.363072035,107.0,4.7755238255,,
