,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,8.2046353633,0.06801380029095298,2.0,0.0,8.2527283827,5.0,8.1565423439,,
1,U01-Set001__USA300 LAC CA-MHB Control,7.8743136118,0.013815543931861535,2.0,1.0,7.8840826766,6.0,7.864544547,,
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,8.0143394273,0.08069694806808277,2.0,2.0,7.9572780681,7.0,8.0714007865,,
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,7.9290172410499995,0.09832785485853943,2.0,3.0,7.998545534,8.0,7.8594889481,,
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,8.2832004375,0.03314501956928153,2.0,4.0,8.3066375056,9.0,8.2597633694,,
5,U01-Set000__USA300 TCH1516 CA-MHB Control,7.71459859595,0.1275475544141415,2.0,10.0,7.8047883366,29.0,7.6244088553000005,,
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,7.82537817975,0.09264436036106603,2.0,11.0,7.8908876352,30.0,7.7598687243,,
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,7.8290080490000005,0.0057297293814681845,2.0,12.0,7.8249565185000005,31.0,7.8330595795,,
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,7.53651385235,0.027491720581974514,2.0,13.0,7.5559534344,14.0,7.5170742703,,
9,U01-Set001__USA300 LAC RPMI+10%LB Control,7.58429282165,0.16563969624709415,2.0,15.0,7.4671678692,18.0,7.7014177741,,
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,7.63923645825,0.08192755916268986,2.0,16.0,7.5813049256,19.0,7.6971679909,,
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,7.9275209868,0.044818913979046054,2.0,17.0,7.9592127448,20.0,7.8958292288,,
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,7.35734210415,0.11183492741690669,2.0,21.0,7.2782628686,24.0,7.4364213397,,
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,7.6790338098,0.058799509927243816,2.0,22.0,7.6374562776,25.0,7.720611342,,
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,7.76085354575,0.031310593023656935,2.0,23.0,7.7829934784,26.0,7.7387136131,,
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,7.801910090850001,0.010791809883642905,2.0,27.0,7.7942791289,28.0,7.8095410528,,
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,7.9094606057,0.037659288679590376,2.0,32.0,7.8828314673,33.0,7.9360897441,,
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,7.3403216767,0.052412831677005556,2.0,34.0,7.303260208,38.0,7.3773831454,,
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,7.39598755265,0.13740647117958685,2.0,35.0,7.2988265051,39.0,7.4931486002,,
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,7.34031906295,0.05883862898356719,2.0,36.0,7.2987138694,40.0,7.3819242565,,
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,7.1937234646,0.11545710290460647,2.0,37.0,7.275363965,41.0,7.1120829642,,
