,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,6.640315316500001,0.09396262200810623,2.0,0.0,6.7067569237,5.0,6.5738737093,,
1,U01-Set001__USA300 LAC CA-MHB Control,6.374064839,0.16648966879153942,2.0,1.0,6.4917908128,6.0,6.2563388652,,
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,6.598245364449999,0.16557234602324242,2.0,2.0,6.7153226931,7.0,6.4811680358,,
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,6.5813340892,0.40513003484324406,2.0,3.0,6.8678042841,8.0,6.2948638943,,
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,6.6888423680999995,0.34704214911956816,2.0,4.0,6.9342382251,9.0,6.4434465111,,
5,U01-Set000__USA300 TCH1516 CA-MHB Control,5.95255844155,0.18616921722784435,2.0,10.0,6.0841999575,29.0,5.8209169256,,
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,5.8936966699,0.2602052402767994,2.0,11.0,6.0776895598,30.0,5.70970378,,
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,5.9588336448,0.14387843789205557,2.0,12.0,6.0605710639,31.0,5.8570962257,,
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,7.7048621200500005,0.036902830441270365,2.0,13.0,7.7309563617,14.0,7.6787678784,,
9,U01-Set001__USA300 LAC RPMI+10%LB Control,6.7549975581999995,0.16661165659068816,2.0,15.0,6.637185326,18.0,6.8728097904,,
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,6.8155754533,0.22854768869394407,2.0,16.0,6.9771830738,19.0,6.6539678328,,
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,7.10232490325,0.08367305946453797,2.0,17.0,7.0431591155,20.0,7.161490691,,
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,7.0170257958,0.22841298145801553,2.0,21.0,6.8555134277,24.0,7.1785381639,,
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,6.4124481738500005,0.010828549030673125,2.0,22.0,6.4201051143,25.0,6.4047912334,,
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,6.61631202535,0.25602360685357334,2.0,23.0,6.7973480539,26.0,6.4352759968,,
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,7.3184043081,0.01421813871326439,2.0,27.0,7.3083505658,28.0,7.3284580504,,
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,6.16258003255,0.200852273699991,2.0,32.0,6.3046040373,33.0,6.0205560278,,
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,6.617991449250001,0.32280244741392444,2.0,34.0,6.8462472488,38.0,6.3897356497,,
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,6.7383841091,0.05932051440606037,2.0,35.0,6.7803300471,39.0,6.6964381711000005,,
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,7.00485168365,0.004881480763354914,2.0,36.0,7.0083034118,40.0,7.0013999555,,
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,7.0437246339,0.22742400253912254,2.0,37.0,7.2045376883,41.0,6.8829115795,,
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,7.01597508245,0.11627305625896621,2.0,42.0,6.9337576159,45.0,7.098192549,,
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,6.70583683955,0.24684657083489506,2.0,43.0,6.5312899554,46.0,6.8803837237,,
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,6.8967906296,0.05140210441626547,2.0,44.0,6.860443853,47.0,6.9331374062,,
24,U01-Set003__USA300 TCH1516 CA-MHB Control,6.25312679325,0.29416493036731894,2.0,48.0,6.4611328103,52.0,6.0451207762,,
