,BSU02130
M9exp_1,8.0943
M9exp_2,7.9541
M9exp_3,7.6769
M9tran_1,8.6337
M9tran_2,8.437000000000001
M9tran_3,8.6228
M9stat_1,8.6424
M9stat_2,8.5948
M9stat_3,8.4315
MG-0.1_1,9.3758
MG-0.1_2,8.6143
MG-0.1_3,9.6682
MG-0.2_2,9.1035
MG-0.2_3,9.4396
MG+5_1,8.9074
MG+5_2,8.7294
MG+5_3,8.772
MG+10_1,8.6281
MG+10_2,8.3458
MG+10_3,8.2147
MG+15_1,7.7049
MG+15_2,8.6594
MG+15_3,8.0963
MG+25_1,7.7259
MG+25_2,7.4738
MG+25_3,7.7079
MG+45_1,7.6197
MG+45_2,7.4058
MG+45_3,7.8521
MG+60_2,7.729
MG+60_3,7.8897
MG+90_2,7.2492
MG+90_3,7.6851
MG+120_1,7.9276
MG+120_2,8.0115
MG+120_3,7.8137
MG+150_1,8.4472
MG+150_3,8.1524
GM-0.1_1,8.0111
GM-0.1_2,7.8884
GM-0.1_3,7.7834
GM-0.2_1,8.4611
GM-0.2_2,8.322000000000001
GM-0.2_3,7.4823
GM+5_1,7.7753
GM+5_2,7.5916
GM+5_3,7.6695
GM+10_2,7.652
GM+10_3,7.2175
GM+15_1,7.9542
GM+15_2,7.6826
GM+15_3,7.5156
GM+25_1,7.9532
GM+25_2,7.6167
GM+25_3,7.6201
GM+45_1,7.7627
GM+45_2,6.8802
GM+45_3,8.0001
GM+60_1,7.6293
GM+60_2,7.2182
GM+60_3,7.6544
GM+90_1,7.8317
GM+90_2,8.1521
GM+90_3,7.9324
GM+120_1,8.3281
GM+120_3,8.457
GM+150_1,8.1662
GM+150_2,7.9926
GM+150_3,7.9184
BT_1,10.6612
BT_2,10.1244
B36_1,9.8455
B36_2,9.6228
B60_1,11.1388
B60_2,11.0519
S0_1,13.3276
S0_2,13.4779
S0_3,13.7561
S1_1,9.4938
S1_2,9.8514
S1_3,9.9218
S2_1,9.9747
S2_2,10.1213
S2_3,9.8357
S3_1,9.4077
S3_2,9.4473
S4_1,9.8709
S4_2,9.8662
S4_3,9.539
S5_1,9.8204
S5_2,10.2815
S5_3,10.1001
S6_1,9.557
S6_2,7.4557
S6_3,9.7789
S6/t_1,9.4703
S6/t_2,7.5793
S6_4,9.1223
S6_5,9.3374
S6_6,9.6096
S7_4,9.1253
S7_5,8.9328
S7_6,9.0677
S8_4,8.7797
S8_5,8.5899
G135_1,11.4672
G135_3,9.5401
G150_1,15.4575
G150_2,15.3102
G150_3,15.2365
G180_1,10.2241
G180_2,10.7428
G180_3,9.6288
T-5.40H_1,8.1238
T-4.40H_1,8.1045
T-3.40H_1,7.9832
T-2.40H_1,7.932
T-1.40H_1,7.9524
T-1.10H_1,8.0042
T-0.40H_1,7.7468
T0.0H_1,7.8625
T0.30H_1,11.3198
T1.0H_1,10.2519
T1.30H_1,10.0202
T2.0H_1,9.1026
T2.30H_1,9.0469
T3.0H_1,8.4654
T3.30H_1,8.633
T4.0H_1,8.347999999999999
T5.0H_1,8.252
LBexp_1,12.8475
LBexp_2,12.4475
LBexp_3,12.1417
LBtran_1,9.4517
LBtran_2,9.3499
LBtran_3,9.5023
LBstat_1,9.6836
LBstat_2,9.3173
LBstat_3,9.56
LBGexp_1,10.7695
LBGexp_2,10.1209
LBGexp_3,10.7679
LBGtran_2,8.2622
LBGtran_3,8.6433
LBGstat_1,8.0895
LBGstat_2,7.8731
LBGstat_3,7.9398
Mt0_1,13.9349
Mt0_3,13.1542
M0t45_1,9.7717
M0t45_2,13.6646
M0t45_3,10.7319
M0t90_1,9.7475
M0t90_2,10.1966
M0t90_3,10.184
M40t45_1,9.655
M40t45_2,10.005
M40t45_3,10.7768
M40t90_1,10.156
M40t90_2,9.9902
M40t90_3,10.913
dia0_1,12.6402
dia0_2,12.2352
dia0_3,12.017
dia5_1,12.4852
dia5_2,11.7279
dia5_3,11.4383
dia15_1,11.106
dia15_2,10.6219
dia15_3,10.3742
C30_1,10.635
C30_2,10.928
C90_1,8.3072
C90_2,8.139
SMM_1,10.2284
SMM_2,10.2244
SMM_3,10.2362
Salt_1,8.5991
Salt_2,8.3379
Salt_3,8.3691
M+G_1,8.425
M+G_2,7.6933
M+G_3,7.7292
Glu_1,8.5516
Glu_2,8.372
Glu_3,8.5465
Fru_1,8.4477
Fru_2,9.3997
Fru_3,9.0195
Mal_1,9.2386
Mal_2,9.1181
Mal_3,9.3272
G+S_2,10.1195
G+S_3,10.7808
Pyr_1,8.4901
Pyr_2,8.4913
Pyr_3,8.5232
Gly_1,11.3633
Gly_2,11.9126
Gly_3,10.3412
