,name,x,y,cog,color,link
meta,start,0.09532147224280973,,,,
PA0001,dnaA,483,0.0111096695,"Replication, recombination and repair",#1e90ff,
PA0002,dnaN,2056,0.0046922902,"Replication, recombination and repair",#1e90ff,
PA0003,recF,3169,-0.0064592147,"Replication, recombination and repair",#1e90ff,
PA0004,gyrB,4275,-0.000748961,"Replication, recombination and repair",#1e90ff,
PA0005,lptA,7018,0.0085583939,Lipid transport and metabolism,#87cefa,
PA0006,PA0006,7803,0.0066785057,Carbohydrate transport and metabolism,#ffc0cb,
PA0007,PA0007,8671,-0.010801584000000001,Energy production and conversion,#708090,
PA0008,glyS,10434,0.0006224711,"Translation, ribosomal structure and biogenesis",#daa520,
PA0009,glyQ,12488,-0.0054749668,"Translation, ribosomal structure and biogenesis",#daa520,
PA0010,tag,13540,-0.0081229977,"Replication, recombination and repair",#1e90ff,
PA0011,PA0011,14235,0.0045535728,Cell wall/membrane/envelope biogenesis,#c71585,
PA0012,PA0012,15207,-0.0074567981,Function unknown,#0000ff,
PA0013,PA0013,15620,0.011543964700000001,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0014,PA0014,16335,0.0039089021,No COG annotation,#00bfbf,
PA0015,PA0015,16900,-0.0039194918,Cell motility,#da70d6,
PA0016,trkA,17366,-0.0004518138,Inorganic ion transport and metabolism,#8b4513,
PA0017,PA0017,18767,0.0110994603,"Translation, ribosomal structure and biogenesis",#daa520,
PA0018,fmt,20068,0.0032741698000000002,"Translation, ribosomal structure and biogenesis",#daa520,
PA0019,def,21067,-0.0019752308,"Translation, ribosomal structure and biogenesis",#daa520,
PA0020,PA0020,21712,0.0024451488,Function unknown,#0000ff,
PA0021,PA0021,22872,-0.013967485600000001,"Replication, recombination and repair",#1e90ff,
PA0022,PA0022,24001,0.0146040213,"Translation, ribosomal structure and biogenesis",#daa520,
PA0023,qor,24568,0.0029163381,Energy production and conversion,#708090,
PA0024,hemF,25736,0.004813286,Coenzyme transport and metabolism,#d3d3d3,
PA0025,aroE,26711,-0.0009514520000000001,Amino acid transport and metabolism,#ff0000,
PA0026,plcB,27646,-0.0038720578,No COG annotation,#00bfbf,
PA0027,PA0027,28613,0.0042785936,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0028,PA0028,29896,-0.0042183796,No COG annotation,#00bfbf,
PA0029,PA0029,30502,-0.0020654868,Inorganic ion transport and metabolism,#8b4513,
PA0030,PA0030,32060,-0.0062695422,Amino acid transport and metabolism,#ff0000,
PA0031,betC,33000,-0.0059731241,Inorganic ion transport and metabolism,#8b4513,
PA0032,PA0032,34624,-0.0029145424,Transcription,#000000,
PA0032a,PA0032a,35549,-0.0053849087000000006,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
PA0033,PA0033,35905,0.0018490695,Signal transduction mechanisms,#f4a460,
PA0034,PA0034,36278,0.001285756,Transcription,#000000,
PA0035,trpA,37087,-0.0071526677,Amino acid transport and metabolism,#ff0000,
PA0036,trpB,37890,0.0030558315,Amino acid transport and metabolism,#ff0000,
PA0037,trpI,39202,0.0099359028,Transcription,#000000,
PA0038,PA0038,40190,-0.0153003092,Function unknown,#0000ff,
PA0039,PA0039,40589,-0.017119227600000002,Function unknown,#0000ff,
PA0040,PA0040,41113,-0.0106370384,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0041,PA0041,42914,-0.0119709655,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0041a,PA0041a,54121,-0.0065962279,"Replication, recombination and repair",#1e90ff,
PA0042,PA0042,56546,-0.0096429032,No COG annotation,#00bfbf,
PA0043,PA0043,57212,0.0059020259,Function unknown,#0000ff,
PA0044,exoT,58786,-0.0197526037,Function unknown,#0000ff,
PA0045,PA0045,60656,-0.0045003248,Cell wall/membrane/envelope biogenesis,#c71585,
PA0046,PA0046,61373,-0.0017948299,Function unknown,#0000ff,
PA0047,PA0047,61879,0.0068025079,Function unknown,#0000ff,
PA0048,PA0048,62403,-0.006286198000000001,Transcription,#000000,
PA0049,PA0049,63068,-0.00858183,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0050,PA0050,65339,-0.002487967,No COG annotation,#00bfbf,
PA0051,phzH,66303,-0.017974339500000002,Amino acid transport and metabolism,#ff0000,
PA0052,PA0052,68188,-0.0089133595,"Replication, recombination and repair",#1e90ff,
PA0054,PA0054,69543,0.0067691996,"Translation, ribosomal structure and biogenesis",#daa520,
PA0055,PA0055,70130,0.0001970111,Function unknown,#0000ff,
PA0056,PA0056,70702,0.0040879801,Transcription,#000000,
PA0057,PA0057,71730,-0.016517815,Function unknown,#0000ff,
PA0058,PA0058,72680,-0.029930798800000002,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0059,osmC,73468,0.0043485552000000005,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0060,PA0060,74034,0.0004518314,Function unknown,#0000ff,
PA0061,PA0061,74279,-0.009191826200000001,No COG annotation,#00bfbf,
PA0062,PA0062,74773,0.0248545473,No COG annotation,#00bfbf,
PA0063,PA0063,75281,0.0093992306,Function unknown,#0000ff,
PA0064,PA0064,76416,0.008550348400000001,No COG annotation,#00bfbf,
PA0065,PA0065,77432,-0.005953974000000001,Function unknown,#0000ff,
PA0066,PA0066,78090,-8.61908e-05,Function unknown,#0000ff,
PA0067,prlC,78710,-0.0010421615,Amino acid transport and metabolism,#ff0000,
PA0068,PA0068,80752,0.0098474307,Function unknown,#0000ff,
PA0069,PA0069,81116,0.0060279665,"Replication, recombination and repair",#1e90ff,
PA0070,PA0070,82404,0.0083779054,Function unknown,#0000ff,
PA0071,tagR2,83380,-0.0014384523,Function unknown,#0000ff,
PA0072,PA0072,85085,0.0104141656,Defense mechanisms,#90ee90,
PA0073,PA0073,86284,0.0124662101,Defense mechanisms,#90ee90,
PA0074,ppkA,87000,0.0037773216,Transcription,#000000,
PA0075,pppA,90106,-0.0130373233,Signal transduction mechanisms,#f4a460,
PA0076,PA0076,90844,0.0052820673,Function unknown,#0000ff,
PA0077,icmF1,91521,0.006027149000000001,Function unknown,#0000ff,
PA0078,PA0078,95048,0.003869766,Cell motility,#da70d6,
