,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,1.9463496018105835,2.0,0.0,-1.3762770020000001,1.0,1.3762770020000001,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,-0.9061931890000001,0.011024504653906522,2.0,2.0,-0.8983976870000001,3.0,-0.913988691,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,-0.11230907900000002,0.1996907715979938,3.0,4.0,-0.11577433200000001,5.0,0.089091768,6.0,-0.310244673,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,-0.11348292900000001,0.14062750725306125,2.0,7.0,-0.014044265,8.0,-0.21292159300000002,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.0048998356290489995,2.0,9.0,-0.003464707,10.0,0.003464707,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,0.30706442300000003,0.06885315527352526,2.0,11.0,0.25837789,12.0,0.355750956,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.04447068934515578,2.0,13.0,-0.031445526,14.0,0.031445526,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,-0.24431616675,0.4061790880611314,4.0,15.0,-0.7136410510000001,16.0,-0.23267369100000002,17.0,-0.306856471,18.0,0.27590654600000003,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,-2.1337972057499996,0.2141199281182619,4.0,19.0,-2.133235119,20.0,-2.287504892,21.0,-1.831183619,22.0,-2.283265193,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,0.12023489700000001,0.31237498553087656,3.0,23.0,0.41075262,24.0,0.16011847,25.0,-0.210166399,,,,,,,,,,
10,Pseudomonas_culture_Cisplatin_Bile__PAO1_untreated,0.0,0.12608360769839572,2.0,26.0,0.089154574,27.0,-0.089154574,,,,,,,,,,,,
11,Pseudomonas_culture_Cisplatin_Bile__PAO1_cisplatin,0.42697482950000004,0.4479590620931047,2.0,28.0,0.110219939,29.0,0.74372972,,,,,,,,,,,,
12,Pseudomonas_culture_Cisplatin_Bile__PAO1_bile,0.7680687715000001,0.6486498216441174,2.0,30.0,1.226733459,31.0,0.309404084,,,,,,,,,,,,
13,Catabolite_repression__del_hfq_crc_wt,0.0,0.5578922667634927,2.0,32.0,-0.394489405,33.0,0.394489405,,,,,,,,,,,,
14,Catabolite_repression__delHfq,-2.6753390595,0.26584991475340747,2.0,34.0,-2.863323337,35.0,-2.487354782,,,,,,,,,,,,
15,Catabolite_repression__deldcrc,-5.4929625694999995,1.5070762632367665,2.0,36.0,-6.558626415,37.0,-4.427298724,,,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_ctrl_wt,-9.25185853854297e-18,0.27673416373432597,3.0,38.0,-0.048295001000000004,39.0,0.297702782,40.0,-0.24940778100000002,,,,,,,,,,
17,Diallyl_disulphide_treatment__PAO1_DDS,6.781687567333333,0.4518068302341881,3.0,41.0,6.582176238,42.0,7.298906804,43.0,6.46397966,,,,,,,,,,
18,G_Quadruplex_Gene_Regulation__rG4seq_P_K_rep,0.0,0.1692494078464041,2.0,44.0,-0.119677404,45.0,0.119677404,,,,,,,,,,,,
19,G_Quadruplex_Gene_Regulation__rG4seq_P_Li_rep,1.1649152025,0.42440567462303563,2.0,46.0,1.465015333,47.0,0.8648150720000001,,,,,,,,,,,,
20,HapZ_SagS_mutant__PA_HapZ_SagS_wt,0.33028570500000004,,1.0,48.0,0.33028570500000004,,,,,,,,,,,,,,
21,HapZ_SagS_mutant__delHapZp,1.0555404255,0.04712487192398885,2.0,49.0,1.088862742,50.0,1.022218109,,,,,,,,,,,,
22,HapZ_SagS_mutants__PA_HapZ_SagS_wt,-0.1651428525,0.854532378385704,2.0,51.0,-0.769388492,52.0,0.43910278700000005,,,,,,,,,,,,
23,HapZ_SagS_mutants__delHApZ,5.7843930776666665,0.16496558645591203,3.0,53.0,5.666741898,54.0,5.7134793340000005,55.0,5.972958001,,,,,,,,,,
24,HapZ_SagS_mutants__delSagS,9.570066855,1.6328027060181667,3.0,56.0,10.83774193,57.0,10.14486268,58.0,7.727595955,,,,,,,,,,
25,HapZ_SagS_mutants__delHapZp,0.9645980980000001,,1.0,59.0,0.9645980980000001,,,,,,,,,,,,,,
26,yhjH_knockout__PA_delyhjH_wt,0.0,0.22817045076171516,2.0,60.0,0.16134087300000002,61.0,-0.16134087300000002,,,,,,,,,,,,
27,yhjH_knockout__PA_delyhjH,3.5494775350000003,0.2781772643587571,2.0,62.0,3.746178565,63.0,3.352776505,,,,,,,,,,,,
28,yhjH_knockout__PA_delwspF,0.739139897,0.08216639062986458,2.0,64.0,0.681039485,65.0,0.7972403090000001,,,,,,,,,,,,
29,Pseudomonas_culture_MOPS_Glycerol_Acetate__PAO1_Acetate,1.65679965025,0.15224170174789955,4.0,66.0,1.6329975399999999,67.0,1.451165435,68.0,1.7849365050000001,69.0,1.758099121,,,,,,,,
30,Pseudomonas_culture_MOPS_Glycerol_Acetate__PAO1_Glycerol,-2.5000000680730494e-10,0.2835360181832205,4.0,70.0,0.053268327000000004,71.0,0.379544751,72.0,-0.23405175800000003,73.0,-0.19876132100000002,,,,,,,,
31,Pseudomonas_culture_MOPS_Glycerol_Acetate__Gly_Hypoxia,4.408656878,0.7957905184500662,2.0,74.0,4.97136575,75.0,3.845948006,,,,,,,,,,,,
32,Pseudomonas_culture_MOPS_Glycerol_Acetate__Glycerol_wt,1.850371707708594e-17,0.31056382044436637,3.0,76.0,-0.014180753,77.0,0.31741128500000004,78.0,-0.303230532,,,,,,,,,,
33,p-anisaldehyde_epigallocatechin_gallate__Microbe_Control_1,0.0,0.11622231208431731,2.0,79.0,0.082181585,82.0,-0.082181585,,,,,,,,,,,,
34,p-anisaldehyde_epigallocatechin_gallate__Microbe_p-anisaldehyde,4.9837652355,0.05324334952187056,2.0,80.0,5.021413969,81.0,4.946116502,,,,,,,,,,,,
35,Lung_infection_transcriptome__PA01_LS1,2.4212660965,0.28649517143656844,2.0,83.0,2.218683418,84.0,2.623848775,,,,,,,,,,,,
36,Lung_infection_transcriptome__PA01_CS1,0.0,0.3204425597782837,2.0,85.0,-0.226587107,86.0,0.226587107,,,,,,,,,,,,
37,Testosterone_treatment__Testosterone_Control,0.0,7.308061961064264,2.0,87.0,-5.16758017,88.0,5.16758017,,,,,,,,,,,,
38,Testosterone_treatment__Testosterone_2.5,3.2829834989999997,2.9089085647693005,2.0,89.0,1.226074527,90.0,5.339892471,,,,,,,,,,,,
39,Planktonic_biofilm_coumarin__E-MTAB-6629:BC_COU,3.7568163366666667,0.7405639136902167,3.0,91.0,3.5057201,92.0,3.174446437,93.0,4.590282473,,,,,,,,,,
40,Planktonic_biofilm_coumarin__E-MTAB-6629:PC_COU,-6.19731774,0.7947610299481337,3.0,94.0,-5.993834873,95.0,-5.524081021,96.0,-7.074037326,,,,,,,,,,
41,Planktonic_biofilm_coumarin__E-MTAB-6629:BC_CTRL,0.0,6.56837156054386,6.0,97.0,5.554666253,98.0,6.411270485,99.0,5.874371987,100.0,-5.646510563,101.0,-4.867441114,102.0,-7.326357048,,,,
42,Dispersed_cells__PAO1_dispersed_wt,0.0,1.6362651932972465,2.0,103.0,1.157014214,104.0,-1.157014214,,,,,,,,,,,,
43,Dispersed_cells__PyhjH_dispersed,-2.9246389835,0.8229885499379386,2.0,105.0,-3.506579768,106.0,-2.342698199,,,,,,,,,,,,
44,Dispersed_cells__PA01_Planktonic,-0.011537770000000003,0.2225103127083309,2.0,107.0,0.14580078100000002,108.0,-0.16887632100000002,,,,,,,,,,,,
45,Dispersed_cells__PAO1_Biofilm,6.4121390075,1.0947202064744206,2.0,109.0,5.638054926,110.0,7.186223089,,,,,,,,,,,,
46,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_Doxorubicin,-5.264528761333334,0.2737808080051005,3.0,111.0,-5.347517253,112.0,-5.487213647,113.0,-4.958855384,,,,,,,,,,
47,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_wt,1.1564823173178713e-18,0.11630147989073157,3.0,114.0,-0.12037645400000001,115.0,0.11174563400000001,116.0,0.00863082,,,,,,,,,,
48,gcsR_mutant__PAO1_rep_wt,0.0,0.12723023932684577,2.0,117.0,0.089965365,118.0,-0.089965365,,,,,,,,,,,,
49,gcsR_mutant__GcsR_rep,-0.3970283425,0.4851274172825401,2.0,119.0,-0.053991456,120.0,-0.740065229,,,,,,,,,,,,
50,ampC_mutation__PA_Cef_taz_wt,0.0,2.224844840775132,2.0,121.0,1.5732028740000001,126.0,-1.5732028740000001,,,,,,,,,,,,
51,ampC_mutation__PA_mutS_Cef_taz,-1.5669628525000001,0.6938292299739208,2.0,122.0,-2.057574206,127.0,-1.076351499,,,,,,,,,,,,
52,ampC_mutation__PA_mutS,-1.9938054601666666,1.672483110786247,6.0,123.0,-3.232977792,124.0,-2.074777369,125.0,-2.766286461,128.0,-1.716245893,129.0,1.163493626,130.0,-3.336038872,,,,
53,Riboregulatory_protein_RsmN__Prelim_Total_Lib_wt,-1.9999997213915323e-10,2.0238055103759276,5.0,131.0,-2.717844086,132.0,-1.626018809,135.0,1.3979877090000001,136.0,1.301063518,137.0,1.644811667,,,,,,
54,Riboregulatory_protein_RsmN__Prelim_RsmN_Lib,0.1053162205,0.5208337514201264,2.0,133.0,-0.262968857,134.0,0.473601298,,,,,,,,,,,,
55,Riboregulatory_protein_RsmN__Final_RsmN_Lib,1.1459983606666666,1.513335234829589,3.0,138.0,0.354405018,139.0,0.19264029,140.0,2.890949774,,,,,,,,,,
56,n-alkanes_treatment__PA_alkane,9.4870703165,3.254291338627285,2.0,141.0,11.78820179,142.0,7.185938843,,,,,,,,,,,,
57,n-alkanes_treatment__PA_Glycerol,3.33333360913457e-10,1.2197870429387014,3.0,143.0,0.8640599790000001,144.0,-1.395321583,145.0,0.5312616050000001,,,,,,,,,,
58,Catabolise_Nucleic_Acids__L_asp,-0.2878738795,0.4027475907134151,2.0,146.0,-0.572659432,147.0,-0.003088327,,,,,,,,,,,,
59,Catabolise_Nucleic_Acids__DNA_1,0.0,0.636063711877138,3.0,148.0,-0.7327572760000001,149.0,0.409704455,150.0,0.32305282100000005,,,,,,,,,,
60,cysB_mutant__PAO1HH_wt,0.0,1.0415495729855002,2.0,151.0,0.7364867660000001,152.0,-0.7364867660000001,,,,,,,,,,,,
61,cysB_mutant__cysBHH,-5.310869116,0.1398098291159801,3.0,153.0,-5.178147949,154.0,-5.456826227,155.0,-5.297633172,,,,,,,,,,
62,ersA_knockout__delersA,-0.966808801,0.46995517769236467,2.0,156.0,-0.634500308,157.0,-1.299117294,,,,,,,,,,,,
63,ersA_knockout__wt_BHI,0.0,0.5393962074016329,2.0,158.0,-0.38141071600000004,159.0,0.38141071600000004,,,,,,,,,,,,
64,Farnesol_treatment__RNA of 0-1F_L,0.0,1.3391368467892746,3.0,160.0,0.39429503,161.0,1.097721616,162.0,-1.4920166460000002,,,,,,,,,,
65,Farnesol_treatment__RNA of 6-F_L1,-1.6114486363333336,0.35438109911439863,3.0,163.0,-1.988501953,164.0,-1.560613883,165.0,-1.2852300730000001,,,,,,,,,,
