,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,2AA__WT,0.0,0.26462193839182446,4.0,0.0,-0.0619058633,1.0,0.38246268520000004,2.0,-0.2257991379,3.0,-0.09475768400000001
1,2AA__del_ridA,0.12220322417500001,0.295960947803422,4.0,4.0,0.3571419947,5.0,0.1180373034,6.0,-0.2939630313,7.0,0.30759662990000003
2,GC_MS__WT,0.0,0.07270669937971753,3.0,8.0,-0.081852015,9.0,0.0247565961,10.0,0.0570954189,,
3,GC_MS__del_slyA,0.7023615456000001,0.024177147999221136,2.0,11.0,0.6852657203,12.0,0.7194573709000001,,,,
4,Rho__WT,0.0,0.2136844640069961,3.0,13.0,-0.0780359134,14.0,-0.1636982176,15.0,0.24173413100000002,,
5,Rho__rho_Y80C,1.3288695838666666,0.17695392120976675,3.0,16.0,1.4501213818,17.0,1.4106732863,18.0,1.1258140835,,
6,Rho__rho_K130Q,0.4976027096666667,0.05524751248467863,3.0,19.0,0.5042067313,20.0,0.5492513841000001,21.0,0.43935001360000003,,
7,flagella__WT,0.0,0.6773637694384371,2.0,22.0,0.4789685147,23.0,-0.4789685147,,,,
8,flagella__del_rfaL,-0.8101717615999999,0.4565044080871856,2.0,24.0,-1.1329691242,25.0,-0.487374399,,,,
9,flagella__del_rfaG,-0.9658852903000001,0.011938506212363567,2.0,26.0,-0.9743270890000001,27.0,-0.9574434916000001,,,,
10,flagella__del_rfaD,-0.5139494489,0.462997807842588,2.0,28.0,-0.8413383385000001,29.0,-0.1865605593,,,,
11,nusG__WT_OD08,0.0,0.1368395565909202,2.0,30.0,-0.09676017840000001,31.0,0.09676017840000001,,,,
12,omv__spi2_ind_lowOD_intracellularRNAs,1.6284194185666667,0.17265093863741957,3.0,32.0,1.6672877177,33.0,1.4396474761,45.0,1.7783230619000001,,
13,omv__spi2_ind_highOD_intracellularRNAs,1.3981649480333334,0.5561415745971556,3.0,34.0,1.9102808875,36.0,1.4776608479,37.0,0.8065531087000001,,
14,omv__spi1_ind_highOD_intracellularRNAs,0.8114212910999999,0.135682007325856,3.0,35.0,0.6845599714,41.0,0.7952324729,42.0,0.954471429,,
15,omv__controlPCN_highOD_intracellularRNAs,0.4751131711666667,0.39476216775173184,3.0,38.0,0.8941224891,39.0,0.4210451961,40.0,0.11017182830000001,,
16,omv__controlPCN_lowOD_intracellularRNAs,3.3333345343204236e-11,0.2982040287830735,3.0,43.0,0.32723340230000003,44.0,-0.2564303214,46.0,-0.0708030808,,
17,sv5015__STM1625,0.42081989843333334,0.33535102243583703,3.0,47.0,0.2477675145,48.0,0.20734615280000002,49.0,0.8073460280000001,,
18,sv5015__STM0581,0.4362879791666667,0.707823234714707,3.0,50.0,-0.1425982074,51.0,0.2260493549,52.0,1.22541279,,
19,sv5015__WT,3.33333360913457e-11,0.2469873403427793,3.0,53.0,-0.1425982074,54.0,-0.1425982074,55.0,0.28519641490000003,,
20,tomato__tomato_root,2.9111597389,0.1452141988008274,3.0,56.0,3.0709934745,57.0,2.8751410061,58.0,2.7873447361,,
21,tomato__LB,0.0,1.494608903377472,2.0,59.0,-1.0568480908,60.0,1.0568480908,,,,
22,AcrB_efflux_virulence__AcrB_D408A,-0.15022648903333333,0.31800317246474635,3.0,61.0,-0.4992241683,62.0,0.1231484478,63.0,-0.0746037466,,
