,name,x,y,cog,color,link
meta,start,0.07767569423172345,,,,
PP_0001,parB,147,-0.0053279667239262,"Replication, recombination and repair",#1e90ff,
PP_0002,parA,1029,-0.0027174482507196,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PP_0003,rsmG,1839,-0.0002425075810708,"Translation, ribosomal structure and biogenesis",#daa520,
PP_0004,trmF,2486,-0.0054208243083115,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PP_0005,trmE,5012,-0.0136914735610659,"Translation, ribosomal structure and biogenesis",#daa520,
PP_0006,oxaA,6471,-0.0140346809905872,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PP_0007,yidD,8156,0.0050451972511847,Function unknown,#0000ff,
PP_0008,rnpA,8394,-0.0085510278761577,"Translation, ribosomal structure and biogenesis",#daa520,
PP_0009,rpmH,8812,0.0118065797551468,"Translation, ribosomal structure and biogenesis",#daa520,
PP_0010,dnaA,9542,-0.0044078881664634,Nucleotide transport and metabolism,#87ceeb,
PP_0011,dnaN,11103,-0.0063261985270273,"Replication, recombination and repair",#1e90ff,
PP_0012,recF,12222,-0.0027594035854211,"Replication, recombination and repair",#1e90ff,
PP_0013,gyrB,13330,-0.0052451290472753,"Replication, recombination and repair",#1e90ff,
PP_5421,PP_5421,16589,0.0045762212347383,"Replication, recombination and repair",#1e90ff,
PP_0014,PP_0014,17208,0.008090054136788,"Replication, recombination and repair",#1e90ff,
PP_0015,PP_0015,19163,0.0013301843588712,Function unknown,#0000ff,
PP_0016,PP_0016,20198,0.0024917901241324,Function unknown,#0000ff,
PP_0017,PP_0017,22171,0.007637582797836,No COG annotation,#00bfbf,
PP_0018,PP_0018,23176,0.0347929719544154,No COG annotation,#00bfbf,
PP_0019,PP_0019,24000,0.0061693100526521,No COG annotation,#00bfbf,
PP_0020,PP_0020,24695,-0.0004789726134575,No COG annotation,#00bfbf,
PP_0021,PP_0021,25881,-0.0113319808973889,No COG annotation,#00bfbf,
PP_0022,PP_0022,26989,-0.0068830009838202,No COG annotation,#00bfbf,
PP_0023,PP_0023,27599,0.0460660361739121,No COG annotation,#00bfbf,
PP_0024,PP_0024,27850,-0.0051248765168791,Function unknown,#0000ff,
PP_0025,PP_0025,29990,-0.0172434429063641,No COG annotation,#00bfbf,
PP_0026,PP_0026,30431,-0.0069755488835741,Inorganic ion transport and metabolism,#8b4513,
PP_0027,PP_0027,31404,-0.0050509462246458,No COG annotation,#00bfbf,
PP_0028,PP_0028,31877,-0.0178657126146308,Function unknown,#0000ff,
PP_5422,PP_5422,32402,0.0019773545186009,No COG annotation,#00bfbf,
PP_0029,czcR-I,32893,-0.0070945104747738,Transcription,#000000,
PP_0030,czrSA,33564,0.0003688349860097,Signal transduction mechanisms,#f4a460,
PP_0031,PP_0031,35040,-0.0063399339225926,No COG annotation,#00bfbf,
PP_0032,PP_0032,35894,0.0004028246837989,No COG annotation,#00bfbf,
PP_0033,PP_0033,36198,-0.0004149902083412,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0034,PP_0034,37646,0.0092277666427065,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0035,PP_0035,38595,0.0105228956931059,Function unknown,#0000ff,
PP_0036,PP_0036,39272,0.0067412933114477,Transcription,#000000,
PP_0037,oprP,40469,-0.0074102925315906,Inorganic ion transport and metabolism,#8b4513,
PP_0039,PP_0039,42057,-0.0117806594381324,No COG annotation,#00bfbf,
PP_0040,PP_0040,43210,0.0082563512802998,No COG annotation,#00bfbf,
