,name,x,y,cog,color,link
meta,start,0.053,,,,
PP_0001,parB,147,-0.0021369356464039,"Replication, recombination and repair",#1e90ff,
PP_0002,parA,1029,-0.0062897512834028,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PP_0003,rsmG,1839,-0.0018352833347673,"Translation, ribosomal structure and biogenesis",#daa520,
PP_0004,trmF,2486,-0.0062630256730516,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PP_0005,trmE,5012,0.0040474178904783,"Translation, ribosomal structure and biogenesis",#daa520,
PP_0006,oxaA,6471,-0.0008577829374657,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PP_0007,yidD,8156,-0.0023408101500175,Function unknown,#0000ff,
PP_0008,rnpA,8394,0.0032142486491814,"Translation, ribosomal structure and biogenesis",#daa520,
PP_0009,rpmH,8812,0.0040721583352373,"Translation, ribosomal structure and biogenesis",#daa520,
PP_0010,dnaA,9542,-6.584812858041148e-05,Nucleotide transport and metabolism,#87ceeb,
PP_0011,dnaN,11103,0.0027530814874681,"Replication, recombination and repair",#1e90ff,
PP_0012,recF,12222,-0.0065338499541057,"Replication, recombination and repair",#1e90ff,
PP_0013,gyrB,13330,0.003113619279738,"Replication, recombination and repair",#1e90ff,
PP_5421,PP_5421,16589,0.0156525989532725,"Replication, recombination and repair",#1e90ff,
PP_0014,PP_0014,17208,-0.0045079868002486,"Replication, recombination and repair",#1e90ff,
PP_0015,PP_0015,19163,0.0030238698109872,Function unknown,#0000ff,
PP_0016,PP_0016,20198,0.0016814459816296,Function unknown,#0000ff,
PP_0017,PP_0017,22171,-0.0071212241806182,No COG annotation,#00bfbf,
PP_0018,PP_0018,23176,0.0128805491264366,No COG annotation,#00bfbf,
PP_0019,PP_0019,24000,0.0007159839690407,No COG annotation,#00bfbf,
PP_0020,PP_0020,24695,0.0016694354336398,No COG annotation,#00bfbf,
PP_0021,PP_0021,25881,-0.0005645788529894,No COG annotation,#00bfbf,
PP_0022,PP_0022,26989,0.0148848521796554,No COG annotation,#00bfbf,
PP_0023,PP_0023,27599,0.006922225900077,No COG annotation,#00bfbf,
PP_0024,PP_0024,27850,0.0179431017611581,Function unknown,#0000ff,
PP_0025,PP_0025,29990,-0.0039708236128435,No COG annotation,#00bfbf,
PP_0026,PP_0026,30431,0.0042720384268121,Inorganic ion transport and metabolism,#8b4513,
PP_0027,PP_0027,31404,0.0045175561518642,No COG annotation,#00bfbf,
PP_0028,PP_0028,31877,-0.0075161751655244,Function unknown,#0000ff,
PP_5422,PP_5422,32402,-0.0027303417418829,No COG annotation,#00bfbf,
PP_0029,czcR-I,32893,0.0038938194529923,Transcription,#000000,
PP_0030,czrSA,33564,0.0082360787799051,Signal transduction mechanisms,#f4a460,
PP_0031,PP_0031,35040,-0.0039135440633697,No COG annotation,#00bfbf,
PP_0032,PP_0032,35894,-0.0097414811473096,No COG annotation,#00bfbf,
PP_0033,PP_0033,36198,-0.0012621213690003,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0034,PP_0034,37646,0.0003641751225979,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0035,PP_0035,38595,-0.0120880854749738,Function unknown,#0000ff,
PP_0036,PP_0036,39272,-0.0037202719360871,Transcription,#000000,
