,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,1.37980272305,0.46520188775168564,2.0,0.0,1.7087501325,5.0,1.0508553136
1,U01-Set001__USA300 LAC CA-MHB Control,1.6270910214,0.5182721629186549,2.0,1.0,1.2606172605000001,6.0,1.9935647823
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,1.4308820953999999,2.023572865471513,2.0,2.0,2.8617641907999998,7.0,0.0
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,1.0311223296,0.5267011783921008,2.0,3.0,0.6586883547,8.0,1.4035563045
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,2.632535605,0.5788446721062032,2.0,4.0,2.2232306121,9.0,3.0418405979
5,U01-Set000__USA300 TCH1516 CA-MHB Control,0.0,0.0,2.0,10.0,0.0,29.0,0.0
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,0.0,0.0,2.0,11.0,0.0,30.0,0.0
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,0.0,0.0,2.0,12.0,0.0,31.0,0.0
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,1.54182957315,0.11070362727768636,2.0,13.0,1.6201088587,14.0,1.4635502876
9,U01-Set001__USA300 LAC RPMI+10%LB Control,1.78758331465,0.12592785052998745,2.0,15.0,1.6985388775999999,18.0,1.8766277517
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,1.20825473285,0.8347946296872963,2.0,16.0,0.6179657893,19.0,1.7985436764
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,1.2820506411500001,0.18366830414505267,2.0,17.0,1.4119237445000001,20.0,1.1521775378
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,0.0,0.0,2.0,21.0,0.0,24.0,0.0
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,0.0,0.0,2.0,22.0,0.0,25.0,0.0
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,0.0,0.0,2.0,23.0,0.0,26.0,0.0
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,0.0,0.0,2.0,27.0,0.0,28.0,0.0
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,0.0,0.0,2.0,32.0,0.0,33.0,0.0
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,0.30376573505,0.4295896222919422,2.0,34.0,0.6075314701,38.0,0.0
