,name,x,y,cog,color,link
meta,start,0.08073888250947256,,,,
b0002,thrA,337,-0.0133186237450408,Amino acid transport and metabolism,#ff0000,
b0003,thrB,2801,-0.01083626673804,Nucleotide transport and metabolism,#00bfbf,
b0004,thrC,3734,-0.0021643292358728,Amino acid transport and metabolism,#ff0000,
b0005,yaaX,5234,-0.0093034894054023,Function unknown,#708090,
b0006,yaaA,5683,0.0182931415140554,Function unknown,#708090,
b0007,yaaJ,6529,-0.0044557335115546,Amino acid transport and metabolism,#ff0000,
b0008,talB,8238,0.0074703378913757,Carbohydrate transport and metabolism,#ffc0cb,
b0009,mog,9306,0.0086638542675776,Nucleotide transport and metabolism,#00bfbf,
b0010,satP,9928,0.0218570809210601,Function unknown,#708090,
b0011,yaaW,10643,-0.0025036703002125,Function unknown,#708090,
b0012,mbiA,10830,-0.00397281492099,No COG annotation,#87cefa,
b0013,yaaI,11382,0.0028510699196599,Function unknown,#708090,
b0014,dnaK,12163,-0.003276972473405,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0015,dnaJ,14168,0.004418627053149,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0016,insL-1,15445,-0.0066650928643161,"Replication, recombination and repair",#ff00ff,
b0018,mokC,16751,0.0004782969296579,Function unknown,#708090,
b0019,nhaA,17489,0.0010678990338017,Inorganic ion transport and metabolism,#0000ff,
b0020,nhaR,18715,-0.0073875761808158,Transcription,#f4a460,
b0021,insB-1,19811,-0.0149077957500436,"Replication, recombination and repair",#ff00ff,
b0022,insA-1,20233,0.0162027867965249,"Replication, recombination and repair",#ff00ff,
b0023,rpsT,20815,-2.887125714961012e-05,"Translation, ribosomal structure and biogenesis",#000000,
b0024,yaaY,21181,-0.0282198114736102,Function unknown,#708090,
b0025,ribF,21407,-0.0111737352225238,Coenzyme transport and metabolism,#008000,
b0026,ileS,22391,-0.0117773566902819,"Translation, ribosomal structure and biogenesis",#000000,
b0027,lspA,25207,-0.0088886126617442,Cell wall/membrane/envelope biogenesis,#c71585,
b0028,fkpB,25826,-0.0059696132184012,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0029,ispH,26277,-0.0049276261673216,Lipid transport and metabolism,#40e0d0,
b0030,rihC,27293,-0.0054806087347273,Nucleotide transport and metabolism,#00bfbf,
b0031,dapB,28374,-0.0127075783348781,Amino acid transport and metabolism,#ff0000,
b0032,carA,29651,-0.0055844121669458,Nucleotide transport and metabolism,#00bfbf,
b0033,carB,30817,0.0114037861061703,Nucleotide transport and metabolism,#00bfbf,
b0034,caiF,34300,-0.0037856026579074,Transcription,#f4a460,
b0035,caiE,34781,0.0097796510751746,Function unknown,#708090,
b0036,caiD,35377,0.0007846960057059,Lipid transport and metabolism,#40e0d0,
b0037,caiC,36271,-0.0135685078904296,Lipid transport and metabolism,#40e0d0,
b0038,caiB,37898,-0.0098379320047211,Energy production and conversion,#90ee90,
b0039,caiA,39244,-0.0001932191891368,Lipid transport and metabolism,#40e0d0,
b0040,caiT,40417,-0.0017017456778095,Cell wall/membrane/envelope biogenesis,#c71585,
b0041,fixA,42403,0.002431546458436,Energy production and conversion,#90ee90,
b0042,fixB,43188,0.005997957538177,Energy production and conversion,#90ee90,
b0043,fixC,44180,0.0124815207181646,Energy production and conversion,#90ee90,
b0044,fixX,45463,-0.0055320072488355,Energy production and conversion,#90ee90,
b0045,yaaU,45807,-0.0018413780786335,Inorganic ion transport and metabolism,#0000ff,
b0046,kefF,47246,-0.0002481988373678,Energy production and conversion,#90ee90,
b0047,kefC,47769,-0.0117035041493364,Inorganic ion transport and metabolism,#0000ff,
b0048,folA,49823,0.01036922331585,Coenzyme transport and metabolism,#008000,
b0049,apaH,50380,-0.0027594196056803,Signal transduction mechanisms,#00ff00,
b0050,apaG,51229,-0.0093267394262702,Inorganic ion transport and metabolism,#0000ff,
b0051,rsmA,51609,-0.0009012992166607,"Translation, ribosomal structure and biogenesis",#000000,
b0052,pdxA,52427,-0.005625347306048,Coenzyme transport and metabolism,#008000,
b0053,surA,53416,-0.0058676951212105,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0054,lptD,54755,-0.0023436143282268,Cell wall/membrane/envelope biogenesis,#c71585,
b0055,djlA,57364,0.0035861705838288,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0056,yabP,58474,0.0059349060417047,Function unknown,#708090,
b0057,yabQ,59121,-0.0059651601245191,No COG annotation,#87cefa,
b0058,rluA,59687,0.0044432145630359,"Translation, ribosomal structure and biogenesis",#000000,
b0059,rapA,60358,-0.002118773651823,Transcription,#f4a460,
b0060,polB,63429,0.0002208081402573,"Replication, recombination and repair",#ff00ff,
b0061,araD,65855,0.0246959335406901,Carbohydrate transport and metabolism,#ffc0cb,
b0062,araA,66835,0.0197451943031747,Carbohydrate transport and metabolism,#ffc0cb,
b0063,araB,68348,0.0265660810512588,Nucleotide transport and metabolism,#00bfbf,
b0064,araC,70387,0.0394369578680745,Transcription,#f4a460,
b0065,yabI,71351,0.0228025977844901,Function unknown,#708090,
