,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,7.2942235671999995,0.09488771821338154,2.0,0.0,7.2271278182,5.0,7.3613193162
1,U01-Set001__USA300 LAC CA-MHB Control,8.93914190965,0.05169528326211451,2.0,1.0,8.975695995,6.0,8.9025878243
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,8.77881178725,0.07163363384099249,2.0,2.0,8.728159159,7.0,8.8294644155
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,8.70264058895,0.03876857891816465,2.0,3.0,8.6752270639,8.0,8.730054114
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,8.5572457737,0.10992402430304869,2.0,4.0,8.6349737967,9.0,8.4795177507
5,U01-Set000__USA300 TCH1516 CA-MHB Control,7.576230831549999,0.08769898988373576,2.0,10.0,7.638243382,29.0,7.5142182811
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,7.22472385795,0.10578947726180149,2.0,11.0,7.1499194012,30.0,7.2995283147
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,7.3666882961999995,0.22340085189810246,2.0,12.0,7.5246565535,31.0,7.2087200389
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,8.62831667155,0.09278339905029319,2.0,13.0,8.6939244422,14.0,8.5627089009
9,U01-Set001__USA300 LAC RPMI+10%LB Control,7.58237162125,0.13265183625109947,2.0,15.0,7.4885726083,18.0,7.6761706342
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,7.4736512173000005,0.007480547550574642,2.0,16.0,7.4789407632,19.0,7.4683616714
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,7.68539595,0.02748449133437607,2.0,17.0,7.7048304202,20.0,7.6659614798
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,7.7411037497,0.22844335155284617,2.0,21.0,7.5795699067,24.0,7.9026375927
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,7.05718405835,0.06032617248899816,2.0,22.0,7.099841104,25.0,7.0145270127
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,7.29076258475,0.28293654066544616,2.0,23.0,7.4908289313,26.0,7.0906962382
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,8.74107878865,0.07944014234418799,2.0,27.0,8.797251452,28.0,8.6849061253
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,7.64679812205,0.08646081196875259,2.0,32.0,7.7079351485,33.0,7.5856610956
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,9.301882457249999,0.09094453972296801,2.0,34.0,9.366189958,38.0,9.2375749565
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,9.41851380175,0.07295830519887177,2.0,35.0,9.4701031141,39.0,9.3669244894
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,9.39264080345,0.024834492352813604,2.0,36.0,9.4102014414,40.0,9.3750801655
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,9.13810661025,0.04330522470540624,2.0,37.0,9.1074851922,41.0,9.1687280283
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,8.858179003850001,0.005210358531447716,2.0,42.0,8.8618632837,45.0,8.854494724
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,8.20604079,0.11076212445392707,2.0,43.0,8.2843614393,46.0,8.1277201407
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,8.5859674314,0.01781069441713828,2.0,44.0,8.5733733686,47.0,8.5985614942
24,U01-Set003__USA300 TCH1516 CA-MHB Control,7.495852713,0.39264255864455283,2.0,48.0,7.7734929288,52.0,7.2182124972
25,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.45,7.0461027113,0.256127665606731,2.0,49.0,7.2272123205,53.0,6.8649931021
26,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.65,6.9707658523500005,0.3809670093927889,2.0,50.0,7.2401502081,54.0,6.7013814966
27,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.7,6.8152786908500005,0.03553499785115398,2.0,51.0,6.8404057288,55.0,6.7901516529
28,ICA-Set001__USA300 LAC RPMI+10%LB Control,6.9210915996499995,0.1758109574927172,2.0,56.0,6.7967744794,57.0,7.0454087199
29,ICA-Set001__USA300 LAC RPMI+10%LB 1.5mMIle,7.001208636099999,0.19019065815537742,2.0,58.0,7.1356937402,59.0,6.866723532
30,ICA-Set001__USA300 LAC RPMI+10%LB 4percentNaCl,7.65005610445,0.07949874749563403,2.0,60.0,7.5938420010000005,61.0,7.7062702079
