,name,x,y,cog,color,link
meta,start,0.08554255278761369,,,,
PA0001,dnaA,483,-0.0160179337,"Replication, recombination and repair",#1e90ff,
PA0002,dnaN,2056,-0.012554690200000001,"Replication, recombination and repair",#1e90ff,
PA0003,recF,3169,-0.0044912355,"Replication, recombination and repair",#1e90ff,
PA0004,gyrB,4275,-0.0043800043,"Replication, recombination and repair",#1e90ff,
PA0005,lptA,7018,-0.0077656237,Lipid transport and metabolism,#87cefa,
PA0006,PA0006,7803,0.009656280100000001,Carbohydrate transport and metabolism,#ffc0cb,
PA0007,PA0007,8671,0.025525084700000002,Energy production and conversion,#708090,
PA0008,glyS,10434,-0.014865913900000001,"Translation, ribosomal structure and biogenesis",#daa520,
PA0009,glyQ,12488,0.0031334724,"Translation, ribosomal structure and biogenesis",#daa520,
PA0010,tag,13540,-0.0142840662,"Replication, recombination and repair",#1e90ff,
PA0011,PA0011,14235,-0.0098058878,Cell wall/membrane/envelope biogenesis,#c71585,
PA0012,PA0012,15207,-0.009516679,Function unknown,#0000ff,
PA0013,PA0013,15620,-0.0036237224,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0014,PA0014,16335,-0.0042071598000000005,No COG annotation,#00bfbf,
PA0015,PA0015,16900,0.0154843575,Cell motility,#da70d6,
PA0016,trkA,17366,-0.0046051924,Inorganic ion transport and metabolism,#8b4513,
PA0017,PA0017,18767,-0.0053224967,"Translation, ribosomal structure and biogenesis",#daa520,
PA0018,fmt,20068,-0.0172027323,"Translation, ribosomal structure and biogenesis",#daa520,
PA0019,def,21067,-0.00411129,"Translation, ribosomal structure and biogenesis",#daa520,
PA0020,PA0020,21712,-0.0006126956,Function unknown,#0000ff,
PA0021,PA0021,22872,-0.0236220502,"Replication, recombination and repair",#1e90ff,
PA0022,PA0022,24001,-0.0071689404000000005,"Translation, ribosomal structure and biogenesis",#daa520,
PA0023,qor,24568,0.014555265900000001,Energy production and conversion,#708090,
PA0024,hemF,25736,-0.0107728052,Coenzyme transport and metabolism,#d3d3d3,
PA0025,aroE,26711,-0.0076378054,Amino acid transport and metabolism,#ff0000,
PA0026,plcB,27646,-0.00339396,No COG annotation,#00bfbf,
PA0027,PA0027,28613,0.0050938151,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0028,PA0028,29896,-0.0072004836,No COG annotation,#00bfbf,
PA0029,PA0029,30502,-0.004052919,Inorganic ion transport and metabolism,#8b4513,
PA0030,PA0030,32060,0.0053413165,Amino acid transport and metabolism,#ff0000,
PA0031,betC,33000,9.082920000000001e-05,Inorganic ion transport and metabolism,#8b4513,
PA0032,PA0032,34624,0.0030683362,Transcription,#000000,
PA0032a,PA0032a,35549,-0.0049620642000000005,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
PA0033,PA0033,35905,0.0182882446,Signal transduction mechanisms,#f4a460,
PA0034,PA0034,36278,-0.0129460579,Transcription,#000000,
PA0035,trpA,37087,-0.0185084998,Amino acid transport and metabolism,#ff0000,
PA0036,trpB,37890,-0.0209365572,Amino acid transport and metabolism,#ff0000,
PA0037,trpI,39202,-0.0008785927,Transcription,#000000,
PA0038,PA0038,40190,-5.79329e-05,Function unknown,#0000ff,
PA0039,PA0039,40589,0.003973936,Function unknown,#0000ff,
PA0040,PA0040,41113,0.0083049535,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0041,PA0041,42914,0.0010830404,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0041a,PA0041a,54121,0.0028481922,"Replication, recombination and repair",#1e90ff,
PA0042,PA0042,56546,-0.0065382442,No COG annotation,#00bfbf,
PA0043,PA0043,57212,-0.0096498363,Function unknown,#0000ff,
PA0044,exoT,58786,0.0088468726,Function unknown,#0000ff,
PA0045,PA0045,60656,-0.0027852758,Cell wall/membrane/envelope biogenesis,#c71585,
PA0046,PA0046,61373,-0.0022672479,Function unknown,#0000ff,
PA0047,PA0047,61879,-0.0127325944,Function unknown,#0000ff,
PA0048,PA0048,62403,0.0036948709,Transcription,#000000,
PA0049,PA0049,63068,0.0209217997,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0050,PA0050,65339,-0.0056007152,No COG annotation,#00bfbf,
PA0051,phzH,66303,0.0057980195,Amino acid transport and metabolism,#ff0000,
PA0052,PA0052,68188,0.0093188421,"Replication, recombination and repair",#1e90ff,
PA0054,PA0054,69543,-0.0070771526,"Translation, ribosomal structure and biogenesis",#daa520,
PA0055,PA0055,70130,6.946590000000001e-05,Function unknown,#0000ff,
PA0056,PA0056,70702,0.0090456895,Transcription,#000000,
PA0057,PA0057,71730,0.0081709915,Function unknown,#0000ff,
PA0058,PA0058,72680,0.0048539923,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0059,osmC,73468,0.0121855965,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0060,PA0060,74034,0.0039964837,Function unknown,#0000ff,
PA0061,PA0061,74279,-0.0045839478,No COG annotation,#00bfbf,
PA0062,PA0062,74773,0.006135639,No COG annotation,#00bfbf,
PA0063,PA0063,75281,-0.0108907477,Function unknown,#0000ff,
PA0064,PA0064,76416,0.0039928281,No COG annotation,#00bfbf,
PA0065,PA0065,77432,-0.0092000384,Function unknown,#0000ff,
PA0066,PA0066,78090,-0.0023868514000000003,Function unknown,#0000ff,
PA0067,prlC,78710,0.00047417060000000004,Amino acid transport and metabolism,#ff0000,
PA0068,PA0068,80752,-0.026947061600000002,Function unknown,#0000ff,
PA0069,PA0069,81116,-0.0068814461,"Replication, recombination and repair",#1e90ff,
PA0070,PA0070,82404,-0.0056115586,Function unknown,#0000ff,
PA0071,tagR2,83380,-0.0056421762000000006,Function unknown,#0000ff,
PA0072,PA0072,85085,-0.0033290063,Defense mechanisms,#90ee90,
PA0073,PA0073,86284,-0.0224325546,Defense mechanisms,#90ee90,
PA0074,ppkA,87000,-0.0079856223,Transcription,#000000,
PA0075,pppA,90106,-0.0164939022,Signal transduction mechanisms,#f4a460,
PA0076,PA0076,90844,-0.016362445,Function unknown,#0000ff,
PA0077,icmF1,91521,-0.010580240500000001,Function unknown,#0000ff,
PA0078,PA0078,95048,-0.02283407,Cell motility,#da70d6,
PA0079,PA0079,96404,-0.0009623094000000001,Function unknown,#0000ff,
PA0080,PA0080,97754,0.0086923789,Function unknown,#0000ff,
PA0081,fha1,98263,-0.00030076100000000003,Signal transduction mechanisms,#f4a460,
PA0082,PA0082,100124,0.0097946232,Function unknown,#0000ff,
PA0083,PA0083,101247,0.019118538600000002,Function unknown,#0000ff,
PA0084,PA0084,101778,0.013897193700000001,Function unknown,#0000ff,
PA0085,hcp1,103350,0.008330473100000001,Function unknown,#0000ff,
PA0086,PA0086,104006,0.0176673489,Function unknown,#0000ff,
PA0087,PA0087,104853,0.011993431300000001,Function unknown,#0000ff,
PA0088,PA0088,105359,-0.0139764799,Function unknown,#0000ff,
PA0089,PA0089,107182,-0.0100403839,Function unknown,#0000ff,
PA0090,clpV1,108221,-0.0013852121,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0091,vgrG1,110976,0.0028433152,Function unknown,#0000ff,
PA0092,PA0092,113022,0.008126615700000001,No COG annotation,#00bfbf,
PA0093,PA0093,113303,0.0071758902,Function unknown,#0000ff,
PA0094,PA0094,114611,-0.0036644173,Function unknown,#0000ff,
PA0095,PA0095,115299,0.0131631617,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0096,PA0096,117552,0.005814546800000001,No COG annotation,#00bfbf,
PA0097,PA0097,117931,0.015021058,Function unknown,#0000ff,
PA0098,PA0098,119127,-0.0097841649,Cell wall/membrane/envelope biogenesis,#c71585,
PA0099,PA0099,120164,0.0023596765,Transcription,#000000,
PA0100,PA0100,121346,0.008101671900000001,Function unknown,#0000ff,
PA0101,PA0101,122248,-0.0069205359,Energy production and conversion,#708090,
PA0102,PA0102,123871,-0.014850216500000001,Inorganic ion transport and metabolism,#8b4513,
PA0103,PA0103,124810,-0.0107941714,Inorganic ion transport and metabolism,#8b4513,
PA0103a,PA0103a,126368,-0.011936276400000001,No COG annotation,#00bfbf,
PA0105,coxB,127378,-0.0110261244,Energy production and conversion,#708090,
PA0106,coxA,128512,0.0035175462,Energy production and conversion,#708090,
PA0107,PA0107,130115,-0.0080378136,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0108,coIII,130680,-0.009941939,Energy production and conversion,#708090,
PA0109,PA0109,131583,0.0012951719,Function unknown,#0000ff,
PA0110,PA0110,131808,-0.0128761789,Function unknown,#0000ff,
PA0111,PA0111,132577,0.0012923889,Function unknown,#0000ff,
PA0112,PA0112,133220,-0.0024472204,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0113,PA0113,134319,-0.0240336637,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0114,senC,135259,-0.0119162165,Function unknown,#0000ff,
PA0115,PA0115,135934,0.0158545023,Function unknown,#0000ff,
PA0116,PA0116,136518,0.000948157,Transcription,#000000,
PA0117,PA0117,137248,-0.00026178240000000004,Lipid transport and metabolism,#87cefa,
PA0118,PA0118,138001,0.0017767915,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
PA0119,PA0119,138818,-0.008625675000000001,Energy production and conversion,#708090,
PA0120,PA0120,140216,-0.009172227100000001,Transcription,#000000,
PA0121,PA0121,141003,-0.0029837243,Transcription,#000000,
PA0122,PA0122,141917,-0.0063244453,Function unknown,#0000ff,
PA0123,PA0123,142359,0.0002196992,Transcription,#000000,
PA0124,PA0124,143567,-0.002946209,Function unknown,#0000ff,
PA0125,PA0125,143845,0.0074929773,Transcription,#000000,
PA0126,PA0126,144248,-0.0142386877,No COG annotation,#00bfbf,
PA0127,PA0127,144969,0.0045551596,Function unknown,#0000ff,
PA0128,PA0128,145542,-0.0026221909000000002,Inorganic ion transport and metabolism,#8b4513,
PA0129,gabP,145965,-0.0095095525,Amino acid transport and metabolism,#ff0000,
PA0130,PA0130,147561,-0.0112639323,Energy production and conversion,#708090,
PA0131,PA0131,149138,-0.0035078779000000003,Function unknown,#0000ff,
PA0132,PA0132,149425,-0.0020947324,Amino acid transport and metabolism,#ff0000,
PA0133,PA0133,150906,-0.0031387423,Transcription,#000000,
PA0134,PA0134,151936,0.0037790886,Nucleotide transport and metabolism,#87ceeb,
PA0135,PA0135,153696,0.0047439280000000006,No COG annotation,#00bfbf,
PA0136,PA0136,154417,0.009627671400000001,Function unknown,#0000ff,
PA0137,PA0137,155988,-0.0031037623,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0138,PA0138,157108,0.0157342184,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0139,ahpC,158199,0.001231728,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0140,ahpF,158907,-0.024688826400000002,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0141,PA0141,160552,-0.0059370991,Function unknown,#0000ff,
PA0142,PA0142,161906,-0.0053326966,Nucleotide transport and metabolism,#87ceeb,
PA0143,nuh,163363,0.0035888125,Carbohydrate transport and metabolism,#ffc0cb,
PA0144,PA0144,164443,-0.0008760741,Nucleotide transport and metabolism,#87ceeb,
PA0145,PA0145,165219,-0.014589422000000001,Nucleotide transport and metabolism,#87ceeb,
PA0146,PA0146,165976,-0.0074866315,Function unknown,#0000ff,
PA0147,PA0147,167146,-0.0066552398000000006,Energy production and conversion,#708090,
PA0148,PA0148,168213,0.0013137978,Nucleotide transport and metabolism,#87ceeb,
PA0149,PA0149,169361,-0.0120162466,Transcription,#000000,
PA0150,PA0150,169903,-0.0047246856,Inorganic ion transport and metabolism,#8b4513,
PA0151,PA0151,171047,-0.0073591076,Inorganic ion transport and metabolism,#8b4513,
PA0152,pcaQ,173811,-0.026606416600000002,Transcription,#000000,
PA0153,pcaH,174773,-0.0056301368,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
PA0154,pcaG,175503,0.0093656541,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
PA0155,pcaR,176315,-0.011681306,Transcription,#000000,
PA0156,PA0156,177307,-0.0031776758000000003,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PA0157,PA0157,178455,-0.0070163256000000005,Cell wall/membrane/envelope biogenesis,#c71585,
PA0158,PA0158,179522,0.0127310906,Defense mechanisms,#90ee90,
PA0159,PA0159,182768,0.0050976945000000004,Transcription,#000000,
PA0160,PA0160,183822,-0.0104676834,No COG annotation,#00bfbf,
PA0162,opdC,184594,-0.0201584513,Cell wall/membrane/envelope biogenesis,#c71585,
PA0163,PA0163,185957,0.0058156272,Transcription,#000000,
PA0164,PA0164,186832,0.0128212968,Amino acid transport and metabolism,#ff0000,
PA0165,PA0165,189120,-0.0240318682,Cell wall/membrane/envelope biogenesis,#c71585,
PA0166,PA0166,190198,0.0056666915,Nucleotide transport and metabolism,#87ceeb,
PA0167,PA0167,191697,0.0106001127,Transcription,#000000,
PA0168,PA0168,192368,0.0224272889,Function unknown,#0000ff,
PA0169,PA0169,192965,0.0255154289,Signal transduction mechanisms,#f4a460,
