,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,0.3484368141492904,2.0,0.0,-0.2463820341,1.0,0.2463820341,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,20.46556197255,0.842802638167285,2.0,2.0,19.8696105119,3.0,21.0615134332,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,16.210743275866665,1.0741643294353214,3.0,4.0,15.0868633274,5.0,17.2271053036,6.0,16.3182611966,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,28.8577206265,1.455049611847186,2.0,7.0,27.828845179,8.0,29.886596074,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.054600214461547454,2.0,9.0,-0.0386081819,10.0,0.0386081819,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,8.719427684100001,0.11837553850005715,2.0,11.0,8.8031318301,12.0,8.6357235381,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.20846580859067057,2.0,13.0,0.1474075869,14.0,-0.1474075869,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,1.7115921957749998,0.9727591211456837,4.0,15.0,0.3899790161,16.0,2.6954898156000002,17.0,2.0635334275,18.0,1.6973665239,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,-0.8495163837999999,0.4121371034051034,4.0,19.0,-1.2840661642,20.0,-0.5845958977,21.0,-1.1083349362,22.0,-0.42106853710000003,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,-0.07743569859999999,0.6436500950805837,3.0,23.0,0.6422243103,24.0,-0.2764784256,25.0,-0.5980529805,,,,,,,,,,
10,Catabolise_Nucleic_Acids__L_asp,11.30919290525,6.211174363906038,2.0,26.0,6.9172293933999995,27.0,15.7011564171,,,,,,,,,,,,
11,Catabolise_Nucleic_Acids__DNA_1,-3.33333360913457e-11,1.2499725605224496,3.0,28.0,-1.318951309,29.0,0.1518271683,30.0,1.1671241406,,,,,,,,,,
12,Catabolite_repression__del_hfq_crc_wt,0.0,4.721725517322077,2.0,31.0,-3.3387641322,32.0,3.3387641322,,,,,,,,,,,,
13,Catabolite_repression__delHfq,-6.98337651505,2.328292504828437,2.0,33.0,-8.6297279338,34.0,-5.3370250963,,,,,,,,,,,,
14,Catabolite_repression__deldcrc,0.9865205265999999,2.124929348122882,2.0,35.0,2.4890724781999998,36.0,-0.516031425,,,,,,,,,,,,
15,Diallyl_disulphide_treatment__PAO1_ctrl_wt,0.0,2.039039227702945,3.0,37.0,-0.7849805994,38.0,-1.5298871518000001,39.0,2.3148677512,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_DDS,-55.10282907276667,1.5311264380540066,3.0,40.0,-56.3017147772,41.0,-55.6287097163,42.0,-53.3780627248,,,,,,,,,,
17,Dispersed_cells__PAO1_dispersed_wt,0.0,0.5940372240457751,2.0,43.0,0.4200477494,44.0,-0.4200477494,,,,,,,,,,,,
18,Dispersed_cells__PyhjH_dispersed,-9.71806856125,0.7812791648285075,2.0,45.0,-9.1656207658,46.0,-10.2705163567,,,,,,,,,,,,
19,Dispersed_cells__PA01_Planktonic,38.059138405300004,0.1952786536261042,2.0,47.0,38.1972212655,48.0,37.9210555451,,,,,,,,,,,,
20,Dispersed_cells__PAO1_Biofilm,19.572974622750003,0.42798166896685635,2.0,49.0,19.2703458824,50.0,19.8756033631,,,,,,,,,,,,
21,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_Doxorubicin,-0.8947705569999999,0.7329856656023058,3.0,51.0,-1.0483973011,52.0,-1.5387672179,53.0,-0.097147152,,,,,,,,,,
22,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_wt,9.25185853854297e-18,0.4151105670695352,3.0,54.0,-0.4692294262,55.0,0.31937668620000004,56.0,0.14985274,,,,,,,,,,
23,Farnesol_treatment__RNA of 0-1F_L,0.0,2.61708044475616,3.0,57.0,1.7751185411,58.0,1.2304175183,59.0,-3.0055360594,,,,,,,,,,
24,Farnesol_treatment__RNA of 6-F_L1,-3.7886777396,2.8151296992075507,3.0,60.0,-6.9587060935,61.0,-2.8266767246,62.0,-1.5806504007000002,,,,,,,,,,
25,G_Quadruplex_Gene_Regulation__rG4seq_P_K_rep,0.0,0.4140386265405679,2.0,63.0,-0.2927695205,64.0,0.2927695205,,,,,,,,,,,,
26,G_Quadruplex_Gene_Regulation__rG4seq_P_Li_rep,-0.81227942725,1.5303234667530674,2.0,65.0,-1.894381528,66.0,0.2698226735,,,,,,,,,,,,
27,Glucose_uptake_defective_mutants__PAO1_glu_wt,2.5000057579660506e-11,1.9867729383305288,4.0,67.0,2.7197189857,68.0,-0.929179269,70.0,0.0993502732,71.0,-1.8898899898,,,,,,,,
28,Glucose_uptake_defective_mutants__PAO1_delglucose_60min,23.067021181549997,1.6912891991266228,2.0,69.0,24.2629432432,72.0,21.8710991199,,,,,,,,,,,,
