,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,2.9061451359,0.45840765853790516,2.0,0.0,3.2302882998,5.0,2.582001972
1,U01-Set001__USA300 LAC CA-MHB Control,3.0777119226,0.14107047853877594,2.0,1.0,2.9779600306000003,6.0,3.1774638146
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,2.80860258185,0.06330556903284826,2.0,2.0,2.7638387847,7.0,2.853366379
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,1.71254520345,0.24899470721318218,2.0,3.0,1.5364793575,8.0,1.8886110494000001
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,3.5585206042,0.22676793444255913,2.0,4.0,3.39817146,9.0,3.7188697484
5,U01-Set000__USA300 TCH1516 CA-MHB Control,0.0,0.0,2.0,10.0,0.0,29.0,0.0
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,0.0,0.0,2.0,11.0,0.0,30.0,0.0
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,0.0,0.0,2.0,12.0,0.0,31.0,0.0
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,2.5409257369500002,0.17894896247164904,2.0,13.0,2.6674617618000003,14.0,2.4143897121
9,U01-Set001__USA300 LAC RPMI+10%LB Control,2.9813147651,0.01808332509347936,2.0,15.0,2.9941016069,18.0,2.9685279233
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,2.7518397324,0.3575962038939793,2.0,16.0,3.0046984331,19.0,2.4989810317
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,2.58752006395,0.0031255722739516596,2.0,17.0,2.5853099506,20.0,2.5897301773
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,0.0,0.0,2.0,21.0,0.0,24.0,0.0
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,0.0,0.0,2.0,22.0,0.0,25.0,0.0
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,0.0,0.0,2.0,23.0,0.0,26.0,0.0
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,0.0,0.0,2.0,27.0,0.0,28.0,0.0
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,0.0,0.0,2.0,32.0,0.0,33.0,0.0
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,2.4331126044499998,0.39941316639062263,2.0,34.0,2.150684846,38.0,2.7155403629
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,1.6335196305,0.12333602819316196,2.0,35.0,1.7207313724,39.0,1.5463078886
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,2.1286091818,0.3788513735513536,2.0,36.0,2.3964975571,40.0,1.8607208065
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,2.0386575023,0.2685264337040874,2.0,37.0,2.2285343645,41.0,1.8487806401
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,2.55666597855,0.08692880323797021,2.0,42.0,2.6181339248,45.0,2.4951980323000003
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,2.5309445002,0.12753726919245637,2.0,43.0,2.6211269681,46.0,2.4407620323
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,2.8809300967,0.25682260463584816,2.0,44.0,2.6993290914,47.0,3.062531102
24,U01-Set003__USA300 TCH1516 CA-MHB Control,0.0,0.0,2.0,48.0,0.0,52.0,0.0
25,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.45,0.0,0.0,2.0,49.0,0.0,53.0,0.0
26,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.65,0.0,0.0,2.0,50.0,0.0,54.0,0.0
27,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.7,0.0,0.0,2.0,51.0,0.0,55.0,0.0
28,ICA-Set001__USA300 LAC RPMI+10%LB Control,2.8853912047500003,0.38963637215821634,2.0,56.0,3.1609057257,57.0,2.6098766838
29,ICA-Set001__USA300 LAC RPMI+10%LB 1.5mMIle,2.7661007456,0.14763542703525415,2.0,58.0,2.661706734,59.0,2.8704947572
30,ICA-Set001__USA300 LAC RPMI+10%LB 4percentNaCl,2.8188894126,0.13028683793048693,2.0,60.0,2.726762706,61.0,2.9110161192
31,ICA-Set001__USA300 LAC RPMI+10%LB 5.5pH,2.87153951145,0.04865029195770717,2.0,62.0,2.8371385601,63.0,2.9059404628000003
32,BK-Set001__USA300 TCH1516 THB 0ug-mL Antibiotic,0.0,0.0,2.0,64.0,0.0,65.0,0.0
33,BK-Set001__USA300 TCH1516 THB 0.25ug-mL Linezolid,0.0,0.0,2.0,66.0,0.0,67.0,0.0
34,BK-Set001__USA300 TCH1516 THB 2.5 ug-mL Nafcillin,0.0,0.0,2.0,68.0,0.0,69.0,0.0
35,BK-Set001__USA300 TCH1516 THB 0.5ug-mL Vancomycin,0.0,0.0,2.0,70.0,0.0,71.0,0.0
36,ICA-Set002__USA300 LAC CA-MHB 25mMNaCHO3,1.2522235580999999,0.01753255495470831,2.0,72.0,1.2646209466,73.0,1.2398261696
37,ICA-Set002__USA300 LAC CA-MHB 2gLglucose,1.0798273396,0.07567380051172676,2.0,74.0,1.1333367971000001,75.0,1.0263178821
38,ICA-Set002__USA300 LAC CA-MHB Control,1.5200954242,0.2913271861914921,2.0,76.0,1.7260948531,77.0,1.3140959953
39,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLadenine,2.34927072345,0.4191249674521412,2.0,78.0,2.0529046168,79.0,2.6456368301
40,ICA-Set002__USA300 LAC RPMI+10%LB 25ugmLguanine,1.9444782775,0.15347866727835666,2.0,80.0,1.8359524711000001,81.0,2.0530040839
41,ICA-Set002__USA300 SNFM1 CA-MHB Control,0.0,0.0,2.0,82.0,0.0,83.0,0.0
42,ICA-Set002__USA300 SNFM1 RPMI+10%LB Control,0.0,0.0,2.0,84.0,0.0,85.0,0.0
43,ICA-Set002__USA300 SNFR19 CA-MHB Control,0.0,0.0,2.0,86.0,0.0,87.0,0.0
44,ICA-Set002__USA300 SNFR19 RPMI+10%LB Control,0.0,0.0,2.0,88.0,0.0,89.0,0.0
45,ICA-Set002__USA300 TCH1516 CA-MHB Control,0.0,0.0,2.0,90.0,0.0,91.0,0.0
46,ICA-Set002__USA300 TCH1516 RPMI+10%LB Control,0.0,0.0,2.0,92.0,0.0,93.0,0.0
47,ICA-Set002__USA300 LAC R10LBnoGlu 1gLmaltose,1.9101854937,0.05836750204932864,2.0,94.0,1.8689134372,96.0,1.9514575502
48,ICA-Set002__USA300 LAC CAMHB 0.0195ug/mLMupirocin,2.13922239585,0.39871413618309093,2.0,95.0,1.8572889263999999,97.0,2.4211558653000003
49,ICA-Set003__USA300 TCH1516 CA-MHB 250nMParaquat,0.0,0.0,2.0,98.0,0.0,99.0,0.0
50,ICA-Set003__USA300 TCH1516 CA-MHB 2gLGalactose,0.0,0.0,2.0,100.0,0.0,101.0,0.0
51,ICA-Set003__USA300 TCH1516 CA-MHB 2gLPyruvate,0.0,0.0,2.0,102.0,0.0,103.0,0.0
52,ICA-Set003__USA300 TCH1516 CA-MHB Control,0.0,0.0,2.0,104.0,0.0,105.0,0.0
53,ICA-Set003__USA300 TCH1516 CA-MHB StationaryPhase,0.0,0.0,2.0,106.0,0.0,107.0,0.0
