locus,gene_weight,gene_name,gene_product,COG,operon,regulator,Fur,link
new_3292297_3292406_c,0.218885184,S1228,5'UTR of dhbA,No COG category,,"SigA,SigI,Kre,AbrB,Fur",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/new_3292297_3292406_c
BSU_32000,0.216280145,dhbA,"2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase",Lipid transport and metabolism,dhbA->ybdZ,"SigA,SigI,Kre,AbrB,Fur",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU32000
BSU_31980,0.213845112,dhbE,"2,3-dihydroxybenzoate-AMP ligase (enterobactin synthetase component E)","Secondary metabolite biosynthesis, transport, and catabolism",dhbA->ybdZ,"SigA,SigI,Kre,AbrB,Fur",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU31980
BSU_31970,0.21339932,dhbB,isochorismatase,"Secondary metabolite biosynthesis, transport, and catabolism",dhbA->ybdZ,"SigA,SigI,Kre,AbrB,Fur",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU31970
BSU_31990,0.210874308,dhbC,isochorismate synthase,Coenzyme transport and metabolism,dhbA->ybdZ,"SigA,SigI,Kre,AbrB,Fur",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU31990
BSU_14160,0.204783764,ykuO,unknown,Function unknown,ykuN->ykuP,"ResD,SigA,SigI,Kre,NsrR,Fur",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU14160
BSU_14170,0.203689901,ykuP,flavodoxin,Energy production and conversion,ykuN->ykuP,"ResD,SigA,SigI,Kre,NsrR,Fur",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU14170
BSU_31960,0.20033552100000002,dhbF,unknown,No COG category,dhbA->ybdZ,"SigA,SigI,Kre,AbrB,Fur",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU31960
BSU_14150,0.200055472,ykuN,flavodoxin,Energy production and conversion,ykuN->ykuP,"ResD,SigA,SigI,Kre,NsrR,Fur",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU14150
new_3292408_3292489_c,0.18585989900000002,S1229,intergenic region,No COG category,,,False,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/new_3292408_3292489_c
BSU_31959,0.18450929200000002,ybdZ,unknown,Function unknown,dhbA->ybdZ,"SigA,SigI,Kre,AbrB,Fur",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU31959
BSU_32010,0.166270827,besA,ferri-bacillibactin esterase,Function unknown,besA,"AbrB,Fur",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/BSU32010
new_3293360_3293440_c,0.155114571,S1230,5'UTR of besA,No COG category,,"AbrB,Fur",True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/new_3293360_3293440_c
new_506502_506670_c,0.154738236,S153,5'UTR of fbpB,No COG category,,Fur,True,http://subtiwiki.uni-goettingen.de/v3/gene/search/exact/new_506502_506670_c
