,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,2AA__WT,2.5000002068509275e-11,0.39493559582198223,4.0,0.0,0.1024298096,1.0,-0.3032524379,2.0,0.515925215,3.0,-0.3151025866
1,2AA__del_ridA,0.5792137492,0.10933411146235485,4.0,4.0,0.5988468041,5.0,0.6346797616000001,6.0,0.42005012620000004,7.0,0.6632783049000001
2,GC_MS__WT,9.25185853854297e-18,0.23405337336715087,3.0,8.0,-0.2469872008,9.0,0.0284726892,10.0,0.21851451160000002,,
3,GC_MS__del_slyA,0.18079456110000003,0.3345797596552606,2.0,11.0,-0.0557890558,12.0,0.41737817800000004,,,,
4,Rho__WT,0.0,0.46966374945452133,3.0,13.0,-0.1331685431,14.0,0.5218684047000001,15.0,-0.38869986160000003,,
5,Rho__rho_Y80C,0.4413941775666667,0.10459583363827417,3.0,16.0,0.4394732543,17.0,0.5469372427,18.0,0.33777203570000003,,
6,Rho__rho_K130Q,0.7019362881000001,0.14601453004131004,3.0,19.0,0.5377731523,20.0,0.8173058661,21.0,0.7507298459,,
7,flagella__WT,0.0,0.0,2.0,22.0,0.0,23.0,0.0,,,,
8,flagella__del_rfaL,0.0,0.0,2.0,24.0,0.0,25.0,0.0,,,,
9,flagella__del_rfaG,0.6195966247,0.2494493867022693,2.0,26.0,0.4432092718,27.0,0.7959839776000001,,,,
10,flagella__del_rfaD,1.1533099603,0.2516549377470253,2.0,28.0,0.9753630473,29.0,1.3312568733,,,,
11,nusG__WT_OD08,0.0,0.3413163304628644,2.0,30.0,-0.2413470918,31.0,0.2413470918,,,,
12,omv__spi2_ind_lowOD_intracellularRNAs,0.45516477899999996,0.4691401769947866,3.0,32.0,0.9232050169,33.0,-0.0150676543,45.0,0.4573569744,,
13,omv__spi2_ind_highOD_intracellularRNAs,0.8408244922333333,0.1513574190702888,3.0,34.0,0.9066963308,36.0,0.9480839508000001,37.0,0.6676931951,,
14,omv__spi1_ind_highOD_intracellularRNAs,0.6594206771333334,0.16729327610142716,3.0,35.0,0.4742277821,41.0,0.7044279037000001,42.0,0.7996063456,,
15,omv__controlPCN_highOD_intracellularRNAs,0.9502027622,0.3732525021172335,3.0,38.0,1.362751863,39.0,0.8519553376000001,40.0,0.6359010860000001,,
16,omv__controlPCN_lowOD_intracellularRNAs,3.33333360913457e-11,0.39845015641926873,3.0,43.0,0.448585973,44.0,-0.1357464123,46.0,-0.3128395606,,
