,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X
0,2AA__WT,0.0,0.20175310003197972,4.0,0.0,-0.028393400200000002,1.0,0.0079332484,2.0,-0.2357724745,3.0,0.2562326263
1,2AA__del_ridA,-0.15619251995,0.388006986498851,4.0,4.0,-0.4852010476,5.0,0.344864673,6.0,-0.4391216154,7.0,-0.045312089800000004
2,GC_MS__WT,3.33333360913457e-11,0.16302721029321118,3.0,8.0,-0.1881056381,9.0,0.1003831408,10.0,0.0877224974,,
3,GC_MS__del_slyA,1.6340154636,0.5221417182288282,2.0,11.0,2.0032254133,12.0,1.2648055139,,,,
4,Rho__WT,3.33333360913457e-11,0.7855209121900336,3.0,13.0,0.8706933485,14.0,-0.655489635,15.0,-0.2152037134,,
5,Rho__rho_Y80C,1.4306567453666668,0.3466522285178978,3.0,16.0,1.093932918,17.0,1.4115871633000001,18.0,1.7864501548,,
6,Rho__rho_K130Q,0.7245027516000001,0.12275549217597949,3.0,19.0,0.8384809612,20.0,0.7404906066,21.0,0.5945366870000001,,
7,flagella__WT,0.0,2.2269741765983198,2.0,22.0,-1.5747085418,23.0,1.5747085418,,,,
8,flagella__del_rfaL,1.7070228093500002,0.03973356683534317,2.0,24.0,1.6789269348,25.0,1.7351186839000001,,,,
9,flagella__del_rfaG,2.2241784774999998,0.250418547822249,2.0,26.0,2.0471058242,27.0,2.4012511308,,,,
10,flagella__del_rfaD,1.4865979272,0.21765546094995925,2.0,28.0,1.6405035796,29.0,1.3326922748,,,,
11,nusG__WT_OD08,0.0,0.23599251363419776,2.0,30.0,-0.16687190670000002,31.0,0.16687190670000002,,,,
12,omv__spi2_ind_lowOD_intracellularRNAs,-0.6355009823666667,0.5474811275207209,3.0,32.0,-0.059835404200000004,33.0,-0.6970763040000001,45.0,-1.1495912389,,
13,omv__spi2_ind_highOD_intracellularRNAs,-0.7840510816,0.37009923414527474,3.0,34.0,-0.6138427129,36.0,-1.208633213,37.0,-0.5296773189,,
14,omv__spi1_ind_highOD_intracellularRNAs,1.1158738559333334,0.1411099187530658,3.0,35.0,1.2632737811,41.0,1.102315025,42.0,0.9820327617000001,,
15,omv__controlPCN_highOD_intracellularRNAs,0.009023637299999998,0.310864280243515,3.0,38.0,-0.2978690101,39.0,0.0012270450000000002,40.0,0.323712877,,
16,omv__controlPCN_lowOD_intracellularRNAs,3.33333360913457e-11,0.27412946510493263,3.0,43.0,-0.16455528800000002,44.0,0.31645307300000003,46.0,-0.1518977849,,
17,sv5015__STM1625,-1.8526964968333333,0.2175983200591634,3.0,47.0,-1.8444072027,48.0,-1.6393612722,49.0,-2.0743210156,,
18,sv5015__STM0581,-1.7236591350333335,0.17509704103417073,3.0,50.0,-1.6482483149,51.0,-1.5989026113,52.0,-1.9238264789000001,,
19,sv5015__WT,-3.3333326839487164e-11,0.21256790602691703,3.0,53.0,0.10616335390000001,54.0,-0.2447379354,55.0,0.1385745814,,
20,tomato__tomato_root,-0.05173906823333333,0.28433573674350393,3.0,56.0,-0.3030692759,57.0,-0.10902657090000001,58.0,0.2568786421,,
21,tomato__LB,0.0,0.20762339975533112,2.0,59.0,0.1468119139,60.0,-0.1468119139,,,,
22,AcrB_efflux_virulence__AcrB_D408A,0.29273132770000004,0.09364873695278529,3.0,61.0,0.19201114860000001,62.0,0.30900813580000003,63.0,0.37717469870000003,,
23,AcrB_efflux_virulence__WT,0.0,0.12336426695471764,3.0,64.0,0.0930436052,65.0,-0.1399343714,66.0,0.0468907662,,
24,Chlortetracycline_florfenicol_MDR__5317_Chlortetracycline_0,-0.24619106563333334,0.68209096095943,3.0,67.0,-0.4291425238,74.0,0.5087186481,75.0,-0.8181493212000001,,
25,Chlortetracycline_florfenicol_MDR__1434_Chlortetracycline_16,3.6921075643333334,0.1527851921246048,3.0,68.0,3.856305705,69.0,3.5541287759999998,71.0,3.665888212,,
