,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,2.4387896898,0.19883641882782002,2.0,0.0,2.5793882699,5.0,2.2981911097,,
1,U01-Set001__USA300 LAC CA-MHB Control,2.9188544424000002,0.2754798088248144,2.0,1.0,3.1136480833,6.0,2.7240608015000003,,
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,1.6507617952,0.2937145022870433,2.0,2.0,1.4430742789,7.0,1.8584493115,,
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,1.5247375226500002,1.0475144396254754,2.0,3.0,2.2654420863,8.0,0.784032959,,
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,1.688618762,2.3880675548980657,2.0,4.0,3.377237524,9.0,0.0,,
5,U01-Set000__USA300 TCH1516 CA-MHB Control,0.0,0.0,2.0,10.0,0.0,29.0,0.0,,
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,0.0,0.0,2.0,11.0,0.0,30.0,0.0,,
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,0.0,0.0,2.0,12.0,0.0,31.0,0.0,,
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,2.3061031322,0.6645123105898159,2.0,13.0,2.7759842932,14.0,1.8362219712,,
9,U01-Set001__USA300 LAC RPMI+10%LB Control,2.4506773930500003,0.5105357474358045,2.0,15.0,2.8116806821,18.0,2.089674104,,
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,2.53361122575,0.34733606689200375,2.0,16.0,2.779214914,19.0,2.2880075375,,
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,2.11459017685,0.476332209804026,2.0,17.0,1.7777724412,20.0,2.4514079125,,
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,0.0,0.0,2.0,21.0,0.0,24.0,0.0,,
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,0.0,0.0,2.0,22.0,0.0,25.0,0.0,,
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,0.0,0.0,2.0,23.0,0.0,26.0,0.0,,
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,0.0,0.0,2.0,27.0,0.0,28.0,0.0,,
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,0.0,0.0,2.0,32.0,0.0,33.0,0.0,,
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,2.0853905800000003,0.5148655782781314,2.0,34.0,1.7213256382000002,38.0,2.4494555218,,
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,1.5913805805,0.617374826709278,2.0,35.0,1.154830654,39.0,2.027930507,,
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,1.3000720898,1.8385795814578925,2.0,36.0,2.6001441796,40.0,0.0,,
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,2.1168481381,1.5867538177433984,2.0,37.0,3.2388525227000002,41.0,0.9948437535,,
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,2.26605273915,0.6617194614720542,2.0,42.0,2.7339590576,45.0,1.7981464207000002,,
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,2.5353137543499997,1.6210403692163138,2.0,43.0,1.3890651166999999,46.0,3.681562392,,
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,1.04571342015,1.4788621011316845,2.0,44.0,2.0914268403,47.0,0.0,,
24,U01-Set003__USA300 TCH1516 CA-MHB Control,0.0,0.0,2.0,48.0,0.0,52.0,0.0,,
