,A,AntR
R2,,0.6078590468136992
xmin,,-3.364117649
xmid,,0.20936775814503888
xmax,,3.789720929
ystart,,-0.6847415968745341
yend,,17.888349180679768
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:1,-0.192821389,0.279574052
AB569_EDTA_NaNO2:EDTA_NaNo2_wt:2,0.192821389,-0.27957405300000004
AB569_EDTA_NaNO2:NaNO2:1,7.341011286,2.058973695
AB569_EDTA_NaNO2:NaNO2:2,7.931776816,2.088874041
AB569_EDTA_NaNO2:EDTA:1,2.502180556,0.118709217
AB569_EDTA_NaNO2:EDTA:2,0.138518453,0.518326721
AB569_EDTA_NaNO2:EDTA:3,1.090417144,0.8018173200000001
AB569_EDTA_NaNO2:NaNO2_EDTA:1,8.167387395,1.769861193
AB569_EDTA_NaNO2:NaNO2_EDTA:2,8.320079716,1.948754944
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:1,0.319121292,0.059485733000000006
Anthranilate_metabolism_GntR_AntP:GntR_AntP_wt:2,-0.319121292,-0.059485733000000006
Anthranilate_metabolism_GntR_AntP:antP:1,12.20935228,2.552072835
Anthranilate_metabolism_GntR_AntP:antP:2,12.09818421,2.8528579130000002
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:1,-0.26398112700000004,-0.045422757
Antibiotics_impregnated_catheters:PA01_Planktonic_Ctrl:2,0.26398112700000004,0.045422757
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:1,1.127329295,0.21860567900000002
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:2,0.9926938340000001,0.62286908
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:3,0.379571568,-0.23932239900000002
Antibiotics_impregnated_catheters:PA01_Biofilm_Ctrl:4,0.5198474080000001,0.186711639
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:1,-1.795447197,-2.659353337
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:2,-1.3480695470000001,-2.854843603
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:3,-0.9304816260000001,-2.403873342
Antibiotics_impregnated_catheters:PA01_Planktonic_Clin-Rif:4,-1.216597379,-2.533019208
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:1,0.730530388,0.10880850600000001
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:2,0.5996549710000001,0.665886865
Antibiotics_impregnated_catheters:PA01_Biofilm_Clin-Rif:3,0.41176575,0.780895301
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:1,-0.18268081500000002,0.06920266700000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_untreated:2,0.18268081500000002,-0.06920266700000001
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:1,0.7662809850000001,0.45636536200000005
Pseudomonas_culture_Cisplatin_Bile:PAO1_cisplatin:2,1.9807734,0.489037673
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:1,-0.198386362,0.591344889
Pseudomonas_culture_Cisplatin_Bile:PAO1_bile:2,1.178780741,0.851256832
Catabolite_repression:del_hfq_crc_wt:1,0.159869009,-0.153961878
Catabolite_repression:del_hfq_crc_wt:2,-0.159869009,0.153961877
Catabolite_repression:delHfq:1,-9.108538874,-2.145055397
Catabolite_repression:delHfq:2,-8.740198606,-2.005970305
Catabolite_repression:deldcrc:1,15.82188252,2.666401208
Catabolite_repression:deldcrc:2,16.3084753,2.656717906
Diallyl_disulphide_treatment:PAO1_ctrl_wt:1,0.3442899,0.112136763
Diallyl_disulphide_treatment:PAO1_ctrl_wt:2,-0.12539413300000002,-0.036648368
Diallyl_disulphide_treatment:PAO1_ctrl_wt:3,-0.21889576600000002,-0.075488396
Diallyl_disulphide_treatment:PAO1_DDS:1,-2.428000317,-0.357433327
Diallyl_disulphide_treatment:PAO1_DDS:2,-2.676637853,0.24413231
Diallyl_disulphide_treatment:PAO1_DDS:3,-1.7470818060000002,0.193957555
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:1,0.033201111000000005,-0.7238245590000001
G_Quadruplex_Gene_Regulation:rG4seq_P_K_rep:2,-0.033201111000000005,0.7238245590000001
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:1,-0.920256472,-0.21599615200000002
G_Quadruplex_Gene_Regulation:rG4seq_P_Li_rep:2,-0.23834627800000002,-0.29873959
HapZ_SagS_mutant:PA_HapZ_SagS_wt:1,-0.5088250870000001,0.330403064
HapZ_SagS_mutant:delHapZp:1,2.307041995,0.702345246
HapZ_SagS_mutant:delHapZp:2,2.158209318,0.81446671
HapZ_SagS_mutants:PA_HapZ_SagS_wt:1,2.007328755,-0.391221604
HapZ_SagS_mutants:PA_HapZ_SagS_wt:2,-1.4985036680000001,0.060818539000000005
HapZ_SagS_mutants:delHApZ:1,-0.486638885,0.459996287
HapZ_SagS_mutants:delHApZ:2,-0.32114769800000004,0.5257577410000001
HapZ_SagS_mutants:delHApZ:3,-0.228459986,0.543688236
HapZ_SagS_mutants:delSagS:1,10.88452001,2.6630521920000003
HapZ_SagS_mutants:delSagS:2,7.763631557,2.179822919
HapZ_SagS_mutants:delSagS:3,10.13609644,2.499459822
HapZ_SagS_mutants:delHapZp:1,1.348648483,0.477232555
yhjH_knockout:PA_delyhjH_wt:1,0.255310148,-0.065201771
yhjH_knockout:PA_delyhjH_wt:2,-0.255310148,0.06520177
yhjH_knockout:PA_delyhjH:1,-1.431011483,-0.371986146
yhjH_knockout:PA_delyhjH:2,-1.351253058,-0.24601888300000002
yhjH_knockout:PA_delwspF:1,-1.300936762,-0.16193104
yhjH_knockout:PA_delwspF:2,-1.082910787,-0.668405892
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:1,-2.912556662,-1.482355966
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:2,-2.20557683,-1.342306234
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:3,-2.437928317,-1.55173359
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Acetate:4,-2.449593258,-1.137053324
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:1,-0.39183087,-0.031949089
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:2,-0.006832686,-0.03139554
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:3,0.194212099,-0.11946308800000001
Pseudomonas_culture_MOPS_Glycerol_Acetate:PAO1_Glycerol:4,0.204451456,0.182807717
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:1,9.9415507,0.49816834600000004
Pseudomonas_culture_MOPS_Glycerol_Acetate:Gly_Hypoxia:2,8.836704361,0.491110869
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:1,-0.32524350900000004,0.028986356
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:2,0.060811563000000006,0.029545285
Pseudomonas_culture_MOPS_Glycerol_Acetate:Glycerol_wt:3,0.26443194600000003,-0.058531641
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:1,0.657569654,-0.193673264
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:1,0.8034955720000001,-0.181877077
p-anisaldehyde_epigallocatechin_gallate:Microbe_p-anisaldehyde:2,0.807320495,-0.22378862300000002
p-anisaldehyde_epigallocatechin_gallate:Microbe_Control_1:2,-0.657569654,0.193673265
Lung_infection_transcriptome:PA01_LS1:1,-5.316224964,-0.896968812
Lung_infection_transcriptome:PA01_LS1:2,-3.938795776,0.28799708100000004
Lung_infection_transcriptome:PA01_CS1:1,0.048232412,0.5388353530000001
Lung_infection_transcriptome:PA01_CS1:2,-0.048232412,-0.538835354
Testosterone_treatment:Testosterone_Control:1,-0.723448131,-0.080926173
Testosterone_treatment:Testosterone_Control:2,0.723448131,0.080926173
Testosterone_treatment:Testosterone_2.5:1,-1.336267142,0.258962226
Testosterone_treatment:Testosterone_2.5:2,3.944902878,0.6304549610000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:1,9.34699548,1.2875499860000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:2,9.151735445,1.245440084
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_COU:3,9.696648974,1.743267093
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:1,-5.061474934,-1.538399218
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:2,-5.489928504,-1.189844197
Planktonic_biofilm_coumarin:E-MTAB-6629:PC_COU:3,-5.824572358,-1.117148431
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:1,6.186021873,1.119087391
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:2,6.167954675,1.4343497090000001
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:3,5.592978088,1.160611929
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:4,-5.653501804,-1.574816752
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:5,-6.838667017,-1.052378189
Planktonic_biofilm_coumarin:E-MTAB-6629:BC_CTRL:6,-5.454785815,-1.086854088
Dispersed_cells:PAO1_dispersed_wt:1,-0.6995929080000001,-0.135953172
Dispersed_cells:PAO1_dispersed_wt:2,0.6995929080000001,0.135953172
Dispersed_cells:PyhjH_dispersed:1,-1.120066689,-0.208869209
Dispersed_cells:PyhjH_dispersed:2,-0.622061406,0.257081854
Dispersed_cells:PA01_Planktonic:1,6.410218244,0.867748822
Dispersed_cells:PA01_Planktonic:2,3.531051763,0.631730291
Dispersed_cells:PAO1_Biofilm:1,18.02455352,3.737413804
Dispersed_cells:PAO1_Biofilm:2,18.17421097,3.789720929
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:1,-1.065992856,-0.266237022
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:2,-1.046032023,-0.570012054
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_Doxorubicin:3,-0.5768713990000001,-0.405183616
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:1,-0.096189435,0.059159149
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:2,0.014779299999999999,-0.057098775000000004
Doxorubicin_treatment:PAO1 _wspFpelApslBCD_wt:3,0.08141013600000001,-0.002060375
gcsR_mutant:PAO1_rep_wt:1,0.029552786,0.037196197
gcsR_mutant:PAO1_rep_wt:2,-0.029552786,-0.037196197
gcsR_mutant:GcsR_rep:1,-0.29445609500000003,0.207419825
gcsR_mutant:GcsR_rep:2,-0.9322048030000001,0.022617678000000002
ampC_mutation:PA_Cef_taz_wt:1,-0.9518343680000001,0.153342439
ampC_mutation:PA_mutS_Cef_taz:1,0.6393108430000001,0.8280611250000001
ampC_mutation:PA_mutS:1,3.47036804,0.699656229
ampC_mutation:PA_mutS:2,2.93267134,0.5717133550000001
ampC_mutation:PA_mutS:3,0.8178377520000001,0.57642819
ampC_mutation:PA_Cef_taz_wt:2,0.9518343680000001,-0.153342439
ampC_mutation:PA_mutS_Cef_taz:2,5.389011685,1.85874233
ampC_mutation:PA_mutS:4,3.851656058,0.9358792950000001
ampC_mutation:PA_mutS:5,6.037527543,0.89841764
ampC_mutation:PA_mutS:6,-0.602381485,0.6030513230000001
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:1,3.570165282,-0.29683659100000004
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:2,2.605876743,-0.18847033
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:1,8.570853193,1.926615386
Riboregulatory_protein_RsmN:Prelim_RsmN_Lib:2,10.58636612,1.585947314
Riboregulatory_protein_RsmN:Prelim_Total_Lib_wt:3,-1.942595316,0.197332255
