,name,x,y,cog,color,link
meta,start,0.09235801707458649,,,,
PA0001,dnaA,483,-0.0063713652,"Replication, recombination and repair",#1e90ff,
PA0002,dnaN,2056,-0.0059637726,"Replication, recombination and repair",#1e90ff,
PA0003,recF,3169,0.00183801,"Replication, recombination and repair",#1e90ff,
PA0004,gyrB,4275,-0.0009296433000000001,"Replication, recombination and repair",#1e90ff,
PA0005,lptA,7018,-0.0076931363,Lipid transport and metabolism,#87cefa,
PA0006,PA0006,7803,-0.0008739139,Carbohydrate transport and metabolism,#ffc0cb,
PA0007,PA0007,8671,-0.0002333737,Energy production and conversion,#708090,
PA0008,glyS,10434,-0.0094684088,"Translation, ribosomal structure and biogenesis",#daa520,
PA0009,glyQ,12488,-0.0014146719,"Translation, ribosomal structure and biogenesis",#daa520,
PA0010,tag,13540,-0.0047331827000000005,"Replication, recombination and repair",#1e90ff,
PA0011,PA0011,14235,5.2318900000000005e-05,Cell wall/membrane/envelope biogenesis,#c71585,
PA0012,PA0012,15207,0.0049853158,Function unknown,#0000ff,
PA0013,PA0013,15620,0.002641399,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0014,PA0014,16335,0.0046324041,No COG annotation,#00bfbf,
PA0015,PA0015,16900,-0.0075716424,Cell motility,#da70d6,
PA0016,trkA,17366,0.007807286500000001,Inorganic ion transport and metabolism,#8b4513,
PA0017,PA0017,18767,-0.0063791977,"Translation, ribosomal structure and biogenesis",#daa520,
PA0018,fmt,20068,0.0043367902,"Translation, ribosomal structure and biogenesis",#daa520,
PA0019,def,21067,-0.0082293561,"Translation, ribosomal structure and biogenesis",#daa520,
PA0020,PA0020,21712,-0.0064424040000000005,Function unknown,#0000ff,
PA0021,PA0021,22872,-0.015776416300000002,"Replication, recombination and repair",#1e90ff,
PA0022,PA0022,24001,-0.0010008869,"Translation, ribosomal structure and biogenesis",#daa520,
PA0023,qor,24568,-0.0057834711000000006,Energy production and conversion,#708090,
PA0024,hemF,25736,0.0001297673,Coenzyme transport and metabolism,#d3d3d3,
PA0025,aroE,26711,-0.0159077867,Amino acid transport and metabolism,#ff0000,
PA0026,plcB,27646,0.0008935719,No COG annotation,#00bfbf,
PA0027,PA0027,28613,0.014128908800000001,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0028,PA0028,29896,0.0024531798,No COG annotation,#00bfbf,
PA0029,PA0029,30502,-0.0048295873,Inorganic ion transport and metabolism,#8b4513,
PA0030,PA0030,32060,0.0151234464,Amino acid transport and metabolism,#ff0000,
PA0031,betC,33000,-0.0064496438,Inorganic ion transport and metabolism,#8b4513,
PA0032,PA0032,34624,-0.0073419081,Transcription,#000000,
PA0032a,PA0032a,35549,-0.0048871067,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
PA0033,PA0033,35905,0.0003994816,Signal transduction mechanisms,#f4a460,
PA0034,PA0034,36278,-0.012345505500000001,Transcription,#000000,
PA0035,trpA,37087,-0.0030164361,Amino acid transport and metabolism,#ff0000,
PA0036,trpB,37890,0.0230070043,Amino acid transport and metabolism,#ff0000,
PA0037,trpI,39202,0.0010499146,Transcription,#000000,
PA0038,PA0038,40190,0.001483956,Function unknown,#0000ff,
PA0039,PA0039,40589,-0.0039140061,Function unknown,#0000ff,
PA0040,PA0040,41113,0.0016430358,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0041,PA0041,42914,-0.0002321129,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PA0041a,PA0041a,54121,0.0019858469,"Replication, recombination and repair",#1e90ff,
PA0042,PA0042,56546,-0.0054492202,No COG annotation,#00bfbf,
PA0043,PA0043,57212,0.0029002230000000004,Function unknown,#0000ff,
PA0044,exoT,58786,0.0129414626,Function unknown,#0000ff,
PA0045,PA0045,60656,0.0011754315,Cell wall/membrane/envelope biogenesis,#c71585,
PA0046,PA0046,61373,0.0035482036,Function unknown,#0000ff,
PA0047,PA0047,61879,0.0063250354,Function unknown,#0000ff,
PA0048,PA0048,62403,0.0115691691,Transcription,#000000,
PA0049,PA0049,63068,0.0134782598,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0050,PA0050,65339,0.0022768733,No COG annotation,#00bfbf,
PA0051,phzH,66303,0.0054629107,Amino acid transport and metabolism,#ff0000,
PA0052,PA0052,68188,-0.0048580331,"Replication, recombination and repair",#1e90ff,
PA0054,PA0054,69543,-0.0068217626000000005,"Translation, ribosomal structure and biogenesis",#daa520,
PA0055,PA0055,70130,-0.0013402681,Function unknown,#0000ff,
PA0056,PA0056,70702,0.0033598666,Transcription,#000000,
PA0057,PA0057,71730,-0.005248357,Function unknown,#0000ff,
PA0058,PA0058,72680,0.0134015356,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0059,osmC,73468,-0.0135063605,"Post-translational modification, protein turnover,and chaperones",#add8e6,
PA0060,PA0060,74034,-0.0021807846,Function unknown,#0000ff,
PA0061,PA0061,74279,-0.008201572,No COG annotation,#00bfbf,
PA0062,PA0062,74773,-0.0104287497,No COG annotation,#00bfbf,
PA0063,PA0063,75281,-0.0095901011,Function unknown,#0000ff,
PA0064,PA0064,76416,-0.0096211356,No COG annotation,#00bfbf,
PA0065,PA0065,77432,-0.0136639889,Function unknown,#0000ff,
PA0066,PA0066,78090,3.5361500000000004e-05,Function unknown,#0000ff,
PA0067,prlC,78710,-0.0009081388,Amino acid transport and metabolism,#ff0000,
PA0068,PA0068,80752,-0.0034008572000000003,Function unknown,#0000ff,
PA0069,PA0069,81116,-0.0035604187000000003,"Replication, recombination and repair",#1e90ff,
PA0070,PA0070,82404,-0.0068115156,Function unknown,#0000ff,
PA0071,tagR2,83380,-0.00248968,Function unknown,#0000ff,
PA0072,PA0072,85085,0.0051685169000000005,Defense mechanisms,#90ee90,
PA0073,PA0073,86284,-0.0129975994,Defense mechanisms,#90ee90,
PA0074,ppkA,87000,0.0058194842,Transcription,#000000,
PA0075,pppA,90106,0.0046540007,Signal transduction mechanisms,#f4a460,
PA0076,PA0076,90844,0.0001181722,Function unknown,#0000ff,
PA0077,icmF1,91521,-0.00034491700000000003,Function unknown,#0000ff,
PA0078,PA0078,95048,0.003353782,Cell motility,#da70d6,
PA0079,PA0079,96404,-0.0011800798,Function unknown,#0000ff,
PA0080,PA0080,97754,0.0009462783,Function unknown,#0000ff,
PA0081,fha1,98263,-0.0007239203000000001,Signal transduction mechanisms,#f4a460,
PA0082,PA0082,100124,0.0051809535,Function unknown,#0000ff,
PA0083,PA0083,101247,-0.0010301544,Function unknown,#0000ff,
