,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,0.27269062343941836,2.0,0.0,-0.192821389,1.0,0.192821389,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,7.636394051,0.41773431235426517,2.0,2.0,7.341011286,3.0,7.931776816,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,1.2437053843333332,1.1892634686048178,3.0,4.0,2.502180556,5.0,0.138518453,6.0,1.090417144,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,8.2437335555,0.10796977561421306,2.0,7.0,8.167387395,8.0,8.320079716,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.4513056591884247,2.0,9.0,0.319121292,10.0,-0.319121292,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,12.153768244999998,0.07860769614842061,2.0,11.0,12.20935228,12.0,12.09818421,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.3733256900139345,2.0,13.0,-0.26398112700000004,14.0,0.26398112700000004,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,0.75486052625,0.36118814760149864,4.0,15.0,1.127329295,16.0,0.9926938340000001,17.0,0.379571568,18.0,0.5198474080000001,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,-1.3226489372499999,0.360197415705609,4.0,19.0,-1.795447197,20.0,-1.3480695470000001,21.0,-0.9304816260000001,22.0,-1.216597379,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,0.5806503696666667,0.16022984978990953,3.0,23.0,0.730530388,24.0,0.5996549710000001,25.0,0.41176575,,,,,,,,,,
10,Pseudomonas_culture_Cisplatin_Bile__PAO1_untreated,0.0,0.25834968615837034,2.0,26.0,-0.18268081500000002,27.0,0.18268081500000002,,,,,,,,,,,,
11,Pseudomonas_culture_Cisplatin_Bile__PAO1_cisplatin,1.3735271925,0.8587758223461266,2.0,28.0,0.7662809850000001,29.0,1.9807734,,,,,,,,,,,,
12,Pseudomonas_culture_Cisplatin_Bile__PAO1_bile,0.49019718949999996,0.9738041973583326,2.0,30.0,-0.198386362,31.0,1.178780741,,,,,,,,,,,,
13,Catabolite_repression__del_hfq_crc_wt,0.0,0.2260889207309464,2.0,32.0,0.159869009,33.0,-0.159869009,,,,,,,,,,,,
14,Catabolite_repression__delHfq,-8.92436874,0.2604559012868708,2.0,34.0,-9.108538874,35.0,-8.740198606,,,,,,,,,,,,
15,Catabolite_repression__deldcrc,16.06517891,0.3440730544144142,2.0,36.0,15.82188252,37.0,16.3084753,,,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_ctrl_wt,3.333333146541643e-10,0.30180670983723873,3.0,38.0,0.3442899,39.0,-0.12539413300000002,40.0,-0.21889576600000002,,,,,,,,,,
17,Diallyl_disulphide_treatment__PAO1_DDS,-2.2839066586666665,0.48123886782706876,3.0,41.0,-2.428000317,42.0,-2.676637853,43.0,-1.7470818060000002,,,,,,,,,,
18,G_Quadruplex_Gene_Regulation__rG4seq_P_K_rep,0.0,0.046953461462054556,2.0,44.0,0.033201111000000005,45.0,-0.033201111000000005,,,,,,,,,,,,
19,G_Quadruplex_Gene_Regulation__rG4seq_P_Li_rep,-0.579301375,0.48218332233763417,2.0,46.0,-0.920256472,47.0,-0.23834627800000002,,,,,,,,,,,,
