,BSU__misc_RNA_24
LBexp_1,-2.355766666666666
LBexp_2,-2.6683666666666657
LBexp_3,-2.7968666666666664
LBtran_1,-2.385066666666667
LBtran_2,-2.3721666666666668
LBtran_3,-2.068466666666666
LBstat_1,-1.6059666666666672
LBstat_2,-1.2960666666666665
LBstat_3,-1.6530666666666658
LBGexp_1,-4.315966666666666
LBGexp_2,-2.742566666666667
LBGexp_3,-3.046666666666667
LBGtran_2,-2.9633666666666656
LBGtran_3,-2.2450666666666663
LBGstat_1,-3.208866666666667
LBGstat_2,-3.5517666666666656
LBGstat_3,-2.8795666666666673
S0_1,-2.3238666666666656
S0_2,-2.0014666666666656
S0_3,-2.1528666666666663
S1_1,0.6048333333333336
S1_2,0.5716333333333328
S1_3,0.7574333333333332
S2_1,-0.23236666666666572
S2_2,-0.09046666666666603
S2_3,-0.5430666666666664
S3_1,-0.040766666666666396
S3_2,0.14583333333333393
S4_1,0.14183333333333437
S4_2,-0.3043666666666667
S4_3,-0.2395666666666667
S5_1,-0.4404666666666657
S5_2,-0.33346666666666636
S5_3,-0.1557666666666666
S6_1,-1.3533666666666662
S6_2,-3.568366666666666
S6_3,-0.7410666666666668
S6/t_1,-1.1545666666666659
S6/t_2,-3.7137666666666664
S6_4,-1.8129666666666662
S6_5,-1.0356666666666658
S6_6,-0.8210666666666668
S7_4,-1.0758666666666663
S7_5,-1.1603666666666665
S7_6,-1.413966666666667
S8_4,-1.5352666666666668
S8_5,-2.0619666666666667
G135_1,-3.931566666666667
G135_3,-4.341666666666667
G150_1,-3.8463666666666665
G150_2,-3.6785666666666668
G150_3,-3.937266666666666
G180_1,-3.6176666666666666
G180_2,-3.1287666666666656
G180_3,-3.837766666666667
C30_1,-2.457066666666666
C30_2,-2.298966666666667
C90_1,-1.2084666666666664
C90_2,-1.0295666666666659
BI_1,-1.3813666666666666
BI_2,-1.2364666666666668
BC_2,-0.37136666666666684
BC/t_1,-0.08026666666666671
BC/t_2,0.4335333333333331
BC_1,-0.5593666666666657
Sw_1,-0.15116666666666667
Sw_2,-0.5169666666666668
BT_1,-1.2441666666666666
BT_2,-1.8901666666666657
B36_1,-1.1547666666666672
B36_2,-1.0479666666666656
B60_1,-1.1562666666666672
B60_2,-0.9219666666666662
M9exp_1,0.39523333333333355
M9exp_2,-0.0838666666666672
M9exp_3,-0.31136666666666635
M9tran_1,-0.45456666666666656
M9tran_2,-0.5542666666666669
M9tran_3,-0.17086666666666694
M9stat_1,-1.633166666666666
M9stat_2,-1.9539666666666662
M9stat_3,-2.201066666666666
M+G_1,-0.5559666666666665
M+G_2,-0.6600666666666672
M+G_3,-0.5713666666666661
Glu_1,0.18503333333333316
Glu_2,-0.04626666666666601
Glu_3,0.2183333333333337
Fru_1,0.18863333333333365
Fru_2,0.13693333333333335
Fru_3,-0.25236666666666707
Mal_1,-1.117466666666667
Mal_2,-0.6852666666666671
Mal_3,-0.4469666666666665
G+S_2,-0.518066666666666
G+S_3,-0.4260666666666655
Pyr_1,-0.7232666666666656
Pyr_2,-0.24796666666666667
Pyr_3,-0.4718666666666671
Gly_1,-1.468866666666667
Gly_2,-0.5530666666666662
Gly_3,-2.2266666666666666
Glucon_1,-0.7277666666666658
Glucon_2,-0.15456666666666585
Glucon_3,-1.4416666666666664
aero_1,-1.301966666666667
aero_2,-1.9809666666666672
aero_3,-1.3397666666666659
nit_1,-1.3581666666666656
nit_2,-1.2011666666666656
nit_3,-1.8456666666666663
ferm_1,-1.526766666666667
ferm_2,-1.898366666666666
ferm_3,-1.2400666666666655
T-5.40H_1,0.7030333333333338
T-4.40H_1,0.37723333333333287
T-3.40H_1,0.30563333333333276
T-2.40H_1,-0.019266666666666765
T-1.40H_1,-0.3736666666666668
T-1.10H_1,-0.46846666666666614
T-0.40H_1,-0.2804666666666673
T0.0H_1,-0.47816666666666663
T0.30H_1,-1.7525666666666666
T1.0H_1,-1.5219666666666658
T1.30H_1,-1.7018666666666658
T2.0H_1,-1.842366666666667
T2.30H_1,-1.1869666666666667
T3.0H_1,-1.2727666666666657
T3.30H_1,-0.9968666666666657
T4.0H_1,-1.0733666666666668
T5.0H_1,-1.552366666666666
HPh_1,-0.04416666666666558
HPh_2,-0.4713666666666665
HPh_3,-0.3004666666666669
LPh_1,-0.4535666666666671
LPh_2,-0.23066666666666613
LPh_3,-0.7344666666666662
LPhT_1,-0.36336666666666595
LPhT_2,-0.490966666666667
LPhT_3,-0.3349666666666664
SMMPr_1,-0.6168666666666667
SMMPr_2,-0.5140666666666664
SMMPr_3,-0.25156666666666716
HiTm_1,-0.6493666666666673
HiTm_2,-0.6612666666666662
HiTm_3,0.017833333333333812
LoTm_1,0.1268333333333338
LoTm_2,0.03393333333333359
LoTm_3,0.033833333333333826
HiOs_1,1.491533333333333
HiOs_2,1.1545333333333332
HiOs_3,1.4007333333333332
BMM_1,0.2023333333333337
BMM_2,0.05753333333333366
BMM_3,-0.3090666666666664
Heat_1,-0.0216666666666665
Heat_2,-0.4149666666666665
Heat_3,-0.4594666666666658
Cold_1,-2.1047666666666665
Cold_2,-2.430066666666667
Cold_3,-3.1844666666666672
Etha_1,-0.11096666666666621
Etha_2,-0.466566666666667
Etha_3,-0.15126666666666644
SMM_1,-0.07926666666666726
SMM_2,-0.04826666666666668
SMM_3,-0.006866666666667243
Salt_1,-0.4995666666666665
Salt_2,-0.5004666666666662
Salt_3,-0.46396666666666597
Mt0_1,-2.5628666666666664
Mt0_3,-2.9382666666666672
M0t45_1,-2.636266666666666
M0t45_2,-2.8348666666666666
M0t45_3,-2.3570666666666664
M0t90_1,-2.0959666666666656
M0t90_2,-1.6888666666666659
M0t90_3,-1.3684666666666665
M40t45_1,-2.742866666666666
M40t45_2,-2.0586666666666655
M40t45_3,-2.346166666666667
M40t90_1,-2.0857666666666663
M40t90_2,-1.5688666666666666
M40t90_3,-1.125566666666666
dia0_1,-2.1790666666666656
dia0_2,-2.3813666666666666
dia0_3,-2.1722666666666672
dia5_1,-2.2594666666666665
dia5_2,-1.5362666666666662
dia5_3,-1.7515666666666672
dia15_1,-0.20986666666666665
dia15_2,0.2817333333333334
dia15_3,-0.9550666666666672
Diami_1,-0.9971666666666668
Diami_2,-1.9328666666666656
Diami_3,-1.586666666666666
Paraq_1,-2.9999666666666656
Paraq_2,-2.7128666666666668
Paraq_3,-4.507766666666666
H2O2_1,-3.165466666666667
H2O2_2,-2.4209666666666667
H2O2_3,-2.6747666666666667
Oxctl_1,-2.8684666666666665
Oxctl_2,-3.168166666666666
Oxctl_3,-2.5314666666666668
GM-0.1_1,-0.1480666666666668
GM-0.2_1,-0.08126666666666615
GM+5_1,-0.20126666666666715
GM+15_1,-0.2509666666666668
GM+25_1,0.13133333333333397
GM+45_1,0.25453333333333283
GM+60_1,0.13963333333333416
GM+90_1,-0.08766666666666723
GM+120_1,-1.2153666666666663
GM+150_1,-0.5826666666666664
GM-0.1_2,0.3685333333333336
GM-0.2_2,0.7960333333333338
GM+5_2,0.05073333333333352
GM+10_2,-0.02756666666666696
GM+15_2,-0.08826666666666583
GM+25_2,-0.0432666666666659
GM+45_2,-1.037466666666667
GM+60_2,-0.5121666666666673
GM+90_2,-0.4036666666666662
GM+150_2,-1.602966666666667
GM-0.1_3,0.5600333333333332
GM-0.2_3,0.37923333333333353
GM+5_3,0.09983333333333277
GM+10_3,-1.2956666666666656
GM+15_3,-0.3878666666666657
GM+25_3,-0.891566666666666
GM+45_3,-1.304966666666667
GM+60_3,-0.9853666666666658
GM+90_3,-0.025566666666666293
GM+120_3,-0.6919666666666657
GM+150_3,-0.10806666666666587
MG-0.1_1,-0.13456666666666628
MG+5_1,0.3533333333333335
MG+10_1,0.5346333333333337
MG+15_1,-0.5416666666666661
MG+25_1,0.045533333333333204
MG+45_1,-0.007366666666666077
MG+120_1,-0.399166666666666
MG+150_1,-0.22786666666666555
MG-0.1_2,-0.8261666666666656
MG-0.2_2,-0.245966666666666
MG+5_2,-0.01146666666666718
MG+10_2,-0.08956666666666635
MG+15_2,0.9334333333333333
MG+25_2,-0.23426666666666662
MG+45_2,-0.5418666666666656
MG+60_2,-0.06826666666666625
MG+90_2,-0.6018666666666661
MG+120_2,0.773533333333333
MG-0.1_3,0.6079333333333334
MG-0.2_3,0.21333333333333293
MG+5_3,-0.3228666666666662
MG+10_3,-0.6663666666666668
MG+15_3,0.01823333333333288
MG+25_3,0.31283333333333374
MG+45_3,0.6642333333333337
MG+60_3,-0.1831666666666667
MG+90_3,0.3422333333333345
MG+120_3,0.19713333333333338
MG+150_3,-0.27286666666666726
