,name,x,y,cog,color,link
meta,start,0.1602663466212772,,,,
PP_0001,parB,147,0.0036630281902108,"Replication, recombination and repair",#1e90ff,
PP_0002,parA,1029,0.002078142560875,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PP_0003,rsmG,1839,-0.0020448953206646,"Translation, ribosomal structure and biogenesis",#daa520,
PP_0004,trmF,2486,-0.0037290011406795,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
PP_0005,trmE,5012,0.0015955392281512,"Translation, ribosomal structure and biogenesis",#daa520,
PP_0006,oxaA,6471,0.0003619151407667,"Intracellular trafficking, secretion, and vesicular transport",#40e0d0,
PP_0007,yidD,8156,-0.0126096831734156,Function unknown,#0000ff,
PP_0008,rnpA,8394,-0.0083657730228934,"Translation, ribosomal structure and biogenesis",#daa520,
PP_0009,rpmH,8812,0.0112836084227184,"Translation, ribosomal structure and biogenesis",#daa520,
PP_0010,dnaA,9542,-0.0066166468402721,Nucleotide transport and metabolism,#87ceeb,
PP_0011,dnaN,11103,-0.006980739482176,"Replication, recombination and repair",#1e90ff,
PP_0012,recF,12222,-0.0054305530933084,"Replication, recombination and repair",#1e90ff,
PP_0013,gyrB,13330,-0.0004120491903255,"Replication, recombination and repair",#1e90ff,
PP_5421,PP_5421,16589,0.0009498603997153,"Replication, recombination and repair",#1e90ff,
PP_0014,PP_0014,17208,-0.0146753069214829,"Replication, recombination and repair",#1e90ff,
PP_0015,PP_0015,19163,-0.0088228294506892,Function unknown,#0000ff,
PP_0016,PP_0016,20198,-0.0028173615522618,Function unknown,#0000ff,
PP_0017,PP_0017,22171,-0.0069717680755222,No COG annotation,#00bfbf,
PP_0018,PP_0018,23176,-0.0088183098330537,No COG annotation,#00bfbf,
PP_0019,PP_0019,24000,-0.0048332994482665,No COG annotation,#00bfbf,
PP_0020,PP_0020,24695,-0.0059960430343836,No COG annotation,#00bfbf,
PP_0021,PP_0021,25881,0.0106178715524754,No COG annotation,#00bfbf,
PP_0022,PP_0022,26989,-0.0047629421639769,No COG annotation,#00bfbf,
PP_0023,PP_0023,27599,0.00747328690148,No COG annotation,#00bfbf,
PP_0024,PP_0024,27850,-0.0013941280986097,Function unknown,#0000ff,
PP_0025,PP_0025,29990,0.0179107159336706,No COG annotation,#00bfbf,
PP_0026,PP_0026,30431,0.0106449020257474,Inorganic ion transport and metabolism,#8b4513,
PP_0027,PP_0027,31404,-0.0003238494827844,No COG annotation,#00bfbf,
PP_0028,PP_0028,31877,-0.006578342695465,Function unknown,#0000ff,
PP_5422,PP_5422,32402,0.0063350540781265,No COG annotation,#00bfbf,
PP_0029,czcR-I,32893,0.0038800020031289,Transcription,#000000,
PP_0030,czrSA,33564,0.0015530314823507,Signal transduction mechanisms,#f4a460,
PP_0031,PP_0031,35040,0.0146731400042949,No COG annotation,#00bfbf,
PP_0032,PP_0032,35894,0.0012383773404941,No COG annotation,#00bfbf,
PP_0033,PP_0033,36198,0.024480404832731,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0034,PP_0034,37646,0.0039222477447985,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0035,PP_0035,38595,0.0166638874784948,Function unknown,#0000ff,
PP_0036,PP_0036,39272,0.0075449707585705,Transcription,#000000,
PP_0037,oprP,40469,0.0344941989445558,Inorganic ion transport and metabolism,#8b4513,
PP_0039,PP_0039,42057,-0.0025679531597733,No COG annotation,#00bfbf,
PP_0040,PP_0040,43210,0.0164613263107928,No COG annotation,#00bfbf,
PP_0041,cadA-I,43527,0.0060922754869493,Inorganic ion transport and metabolism,#8b4513,
PP_0042,PP_0042,45727,0.0106712387162871,Function unknown,#0000ff,
PP_0043,czcA-I,46213,0.0164739663024381,Inorganic ion transport and metabolism,#8b4513,
PP_0044,czcB-I,49399,0.0222571272950934,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0045,czcC-I,50718,-0.0038310619974213,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0046,opdT-I,52394,-0.0034615942189523,Function unknown,#0000ff,
PP_0047,czcR-II,54227,0.0100092387561884,Transcription,#000000,
PP_0048,PP_0048,55019,0.0056888881910652,No COG annotation,#00bfbf,
PP_5423,PP_5423,55444,-0.0129251067155011,No COG annotation,#00bfbf,
PP_0049,PP_0049,56161,0.0099880079595517,No COG annotation,#00bfbf,
PP_5424,PP_5424,57640,0.0029991188021243,No COG annotation,#00bfbf,
PP_0050,PP_0050,58777,-0.0125319358664758,Function unknown,#0000ff,
PP_0051,PP_0051,59316,-0.0148805880573437,Transcription,#000000,
PP_0052,PP_0052,60831,-0.0037673132238708,Function unknown,#0000ff,
PP_0053,PP_0053,61756,0.0059338816798547,Function unknown,#0000ff,
PP_0054,PP_0054,62982,0.0015128587521859,Function unknown,#0000ff,
PP_0055,PP_0055,63828,-0.0035551285912666,Transcription,#000000,
PP_0056,betA-I,64943,0.01384765626166,Amino acid transport and metabolism,#ff0000,
PP_0057,PP_0057,66693,-0.0188045829777915,Amino acid transport and metabolism,#ff0000,
PP_0058,PP_0058,68487,-0.0046087520716147,Lipid transport and metabolism,#87cefa,
PP_0059,gmhB,69319,0.0089538627848504,Amino acid transport and metabolism,#ff0000,
PP_0060,glyS,69850,0.0009146047203312,"Translation, ribosomal structure and biogenesis",#daa520,
PP_0061,glyQ,71901,0.0015170564556277,"Translation, ribosomal structure and biogenesis",#daa520,
PP_0062,tag,72932,-0.0011539574400622,"Replication, recombination and repair",#1e90ff,
PP_0063,PP_0063,73525,-0.0055475548462781,Cell wall/membrane/envelope biogenesis,#c71585,
PP_0064,PP_0064,74510,-0.0071137786928589,Cell motility,#da70d6,
PP_0065,trkA,74836,0.0062836468969202,Inorganic ion transport and metabolism,#8b4513,
PP_0066,rsmB,76233,-0.0005654998357977,"Translation, ribosomal structure and biogenesis",#daa520,
PP_0067,fmt,77540,0.002297999226442,"Translation, ribosomal structure and biogenesis",#daa520,
PP_0068,def-I,78533,0.0065247329255073,"Translation, ribosomal structure and biogenesis",#daa520,
PP_0069,PP_0069,79246,-0.0069669956116934,"Replication, recombination and repair",#1e90ff,
PP_0070,tsaC,80386,-0.0001403806346401,"Translation, ribosomal structure and biogenesis",#daa520,
PP_5425,PP_5425,81077,-0.0019445118899007,No COG annotation,#00bfbf,
PP_0071,PP_0071,81691,-0.0136804500236223,No COG annotation,#00bfbf,
