,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,8.54337746575,0.056452259986839524,2.0,0.0,8.5832952416,5.0,8.5034596899
1,U01-Set001__USA300 LAC CA-MHB Control,7.43796724315,0.05242225578405353,2.0,1.0,7.4008991106,6.0,7.4750353757
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,7.302581356299999,0.008459023388183383,2.0,2.0,7.3085627891,7.0,7.2965999235
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,7.088187651349999,0.03667070411414862,2.0,3.0,7.0622575478,8.0,7.1141177549
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,7.2777195344,0.05701123107934758,2.0,4.0,7.2374065063,9.0,7.3180325625
5,U01-Set000__USA300 TCH1516 CA-MHB Control,8.510039399650001,0.04343102310299818,2.0,10.0,8.4793290287,29.0,8.5407497706
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,8.1888667022,0.0944940143098022,2.0,11.0,8.2556840605,30.0,8.1220493439
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,8.0887979331,0.1998096781972821,2.0,12.0,8.2300847115,31.0,7.9475111547
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,7.05226218825,0.09319984704348903,2.0,13.0,7.1181644321,14.0,6.9863599444
9,U01-Set001__USA300 LAC RPMI+10%LB Control,7.597710038100001,0.18402715086629928,2.0,15.0,7.4675831918,18.0,7.7278368844
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,7.44469660385,0.05832566063189728,2.0,16.0,7.4034541337,19.0,7.485939074
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,7.2082586681,0.06432625426625602,2.0,17.0,7.1627731375,20.0,7.2537441987
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,7.1673307152,0.15014167764287273,2.0,21.0,7.2734969136,24.0,7.0611645168
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,7.079285436999999,0.034730355376864926,2.0,22.0,7.1038435068,25.0,7.0547273672
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,7.01261668465,0.17572845976881984,2.0,23.0,6.8883578991,26.0,7.1368754702
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,6.1220401614,0.0688516389537434,2.0,27.0,6.0733547006,28.0,6.1707256222
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,7.781796045,0.06029137046099513,2.0,32.0,7.7391636081,33.0,7.8244284819
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,7.2645409804,0.20455968666752122,2.0,34.0,7.409186522,38.0,7.1198954388
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,7.2875460459,0.10734059794000982,2.0,35.0,7.3634473106,39.0,7.2116447812
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,7.26251337805,0.014642812833198382,2.0,36.0,7.2728674103,40.0,7.2521593458
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,7.34240305205,0.2011200592806672,2.0,37.0,7.4846164098,41.0,7.2001896943
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,7.61405578955,0.07409816726984174,2.0,42.0,7.561660473,45.0,7.6664511061
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,7.376649957850001,0.010744992485081942,2.0,43.0,7.3690521008,46.0,7.3842478149
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,7.0396367966,0.10634563916048982,2.0,44.0,6.964439074,47.0,7.1148345192
24,U01-Set003__USA300 TCH1516 CA-MHB Control,8.401308474,0.08178605203440012,2.0,48.0,8.343477002,52.0,8.459139946
25,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.45,8.16957850215,0.2257514946782655,2.0,49.0,8.0099480894,53.0,8.3292089149
26,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.65,8.61614486965,0.10889313424599564,2.0,50.0,8.6931439433,54.0,8.539145796
27,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.7,8.125627440350002,0.01766474694110542,2.0,51.0,8.1381183027,55.0,8.113136578
