,condition,A_avg,A_std,n,rep1_idx,rep1_A,rep2_idx,rep2_A,rep3_idx,rep3_A,rep4_idx,rep4_A,rep5_idx,rep5_A,rep6_idx,rep6_A,rep7_idx,rep7_A,rep8_idx,rep8_A
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,0.48067526863432986,2.0,0.0,-0.339888742,1.0,0.339888742,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,-6.5599090975,1.8085360224577203,2.0,2.0,-5.281081012,3.0,-7.838737183,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,1.4752791059999997,0.13862104229567615,3.0,4.0,1.486838393,5.0,1.607758569,6.0,1.331240356,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,-8.553386109,0.009318304074163695,2.0,7.0,-8.546797073,8.0,-8.559975145,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,0.0,0.21914059109994574,2.0,9.0,-0.154955798,10.0,0.154955798,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,-3.6733748550000005,0.5063101536082557,2.0,11.0,-4.031390198,12.0,-3.315359512,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,0.0,0.19163282916424382,2.0,13.0,-0.135504873,14.0,0.135504873,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,-0.24540849325000003,0.9752519028187571,4.0,15.0,0.975418961,16.0,-0.037840304000000005,17.0,-1.346702904,18.0,-0.572509726,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,-2.7031874804999996,0.4257032632293629,4.0,19.0,-3.112579823,20.0,-2.104700105,21.0,-2.796707746,22.0,-2.798762248,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,-0.2794999286666667,0.4916714631484205,3.0,23.0,-0.836039595,24.0,-0.09838218,25.0,0.095921989,,,,,,,,,,
10,Pseudomonas_culture_Cisplatin_Bile__PAO1_untreated,0.0,0.025422156141446422,2.0,26.0,-0.017976179000000002,27.0,0.017976179000000002,,,,,,,,,,,,
11,Pseudomonas_culture_Cisplatin_Bile__PAO1_cisplatin,-1.3713225345,0.2897252748110084,2.0,28.0,-1.576189241,29.0,-1.166455828,,,,,,,,,,,,
12,Pseudomonas_culture_Cisplatin_Bile__PAO1_bile,-1.588677347,0.08822606381360901,2.0,30.0,-1.651062595,31.0,-1.526292099,,,,,,,,,,,,
13,Catabolite_repression__del_hfq_crc_wt,0.0,0.42807452573438654,2.0,32.0,0.3026944,33.0,-0.3026944,,,,,,,,,,,,
14,Catabolite_repression__delHfq,-5.920873632,0.425373814822245,2.0,34.0,-5.620088923,35.0,-6.221658341,,,,,,,,,,,,
15,Catabolite_repression__deldcrc,-5.4935735985,0.7517488357388034,2.0,36.0,-6.025140298,37.0,-4.962006899,,,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_ctrl_wt,1.850371707708594e-17,0.6393200536057368,3.0,38.0,-0.343065546,39.0,0.7376243330000001,40.0,-0.394558787,,,,,,,,,,
17,Diallyl_disulphide_treatment__PAO1_DDS,12.952410256666667,0.9180802276022261,3.0,41.0,12.90879074,42.0,12.05691728,43.0,13.89152275,,,,,,,,,,
18,G_Quadruplex_Gene_Regulation__rG4seq_P_K_rep,0.0,0.2999852902613283,2.0,44.0,-0.212121633,45.0,0.212121633,,,,,,,,,,,,
19,G_Quadruplex_Gene_Regulation__rG4seq_P_Li_rep,-0.19608144549999995,1.1622647517549154,2.0,46.0,-1.017926733,47.0,0.625763842,,,,,,,,,,,,
20,HapZ_SagS_mutant__PA_HapZ_SagS_wt,-2.072232218,,1.0,48.0,-2.072232218,,,,,,,,,,,,,,
21,HapZ_SagS_mutant__delHapZp,0.1004851875,0.18975326792206507,2.0,49.0,0.23466101,50.0,-0.033690635000000003,,,,,,,,,,,,
22,HapZ_SagS_mutants__PA_HapZ_SagS_wt,1.036116109,3.130974848360172,2.0,51.0,3.250049656,52.0,-1.177817438,,,,,,,,,,,,
23,HapZ_SagS_mutants__delHApZ,-0.13540438200000002,0.12158558685759792,3.0,53.0,0.0048077960000000005,54.0,-0.211712389,55.0,-0.199308553,,,,,,,,,,
24,HapZ_SagS_mutants__delSagS,0.27028936533333336,1.0271933629774856,3.0,56.0,-0.005004289,57.0,-0.591206569,58.0,1.4070789540000002,,,,,,,,,,
25,HapZ_SagS_mutants__delHapZp,-0.23040136200000003,,1.0,59.0,-0.23040136200000003,,,,,,,,,,,,,,
26,yhjH_knockout__PA_delyhjH_wt,0.0,0.5031755676320319,2.0,60.0,-0.355798856,61.0,0.355798856,,,,,,,,,,,,
27,yhjH_knockout__PA_delyhjH,2.458541628,0.33404725747876035,2.0,62.0,2.222334547,63.0,2.694748709,,,,,,,,,,,,
28,yhjH_knockout__PA_delwspF,0.6246155505,1.3956880470640514,2.0,64.0,1.611516033,65.0,-0.362284932,,,,,,,,,,,,
29,Pseudomonas_culture_MOPS_Glycerol_Acetate__PAO1_Acetate,1.05543345575,0.6426151141067354,4.0,66.0,0.474323431,67.0,0.732377021,68.0,1.067034143,69.0,1.947999228,,,,,,,,
30,Pseudomonas_culture_MOPS_Glycerol_Acetate__PAO1_Glycerol,0.0,0.2649450405129525,4.0,70.0,-0.262452016,71.0,0.306829038,72.0,0.130418573,73.0,-0.174795595,,,,,,,,
31,Pseudomonas_culture_MOPS_Glycerol_Acetate__Gly_Hypoxia,-2.26763078,0.25848015160214016,2.0,74.0,-2.084857712,75.0,-2.450403848,,,,,,,,,,,,
32,Pseudomonas_culture_MOPS_Glycerol_Acetate__Glycerol_wt,0.0,0.2967297920014805,3.0,76.0,-0.32533811,77.0,0.255754527,78.0,0.069583583,,,,,,,,,,
33,p-anisaldehyde_epigallocatechin_gallate__Microbe_Control_1,0.0,0.9111815911577595,2.0,79.0,-0.6443026820000001,82.0,0.6443026820000001,,,,,,,,,,,,
34,p-anisaldehyde_epigallocatechin_gallate__Microbe_p-anisaldehyde,-2.4415853160000003,0.03546703081805652,2.0,80.0,-2.466664294,81.0,-2.416506338,,,,,,,,,,,,
35,Lung_infection_transcriptome__PA01_LS1,-2.5713740705,0.5048383157929631,2.0,83.0,-2.214399474,84.0,-2.928348667,,,,,,,,,,,,
36,Lung_infection_transcriptome__PA01_CS1,0.0,0.22643134991765806,2.0,85.0,0.160111143,86.0,-0.160111143,,,,,,,,,,,,
37,Testosterone_treatment__Testosterone_Control,0.0,3.0135330655778745,2.0,87.0,-2.130889666,88.0,2.130889666,,,,,,,,,,,,
38,Testosterone_treatment__Testosterone_2.5,0.8758841559999999,5.254538434443014,2.0,89.0,-2.839635603,90.0,4.591403915,,,,,,,,,,,,
39,Planktonic_biofilm_coumarin__E-MTAB-6629:BC_COU,-0.8659817643333335,0.7055254758891177,3.0,91.0,-0.669034703,92.0,-0.279856808,93.0,-1.6490537820000002,,,,,,,,,,
40,Planktonic_biofilm_coumarin__E-MTAB-6629:PC_COU,-0.8852422186666667,0.2787243243248126,3.0,94.0,-1.145678336,95.0,-0.5912651280000001,96.0,-0.918783192,,,,,,,,,,
41,Planktonic_biofilm_coumarin__E-MTAB-6629:BC_CTRL,1.850371707708594e-17,0.6887721463504118,6.0,97.0,-0.310127755,98.0,-0.698427405,99.0,0.047080796,100.0,-0.204275543,101.0,1.312472021,102.0,-0.14672211400000001,,,,
42,Dispersed_cells__PAO1_dispersed_wt,0.0,1.338593791183412,2.0,103.0,0.946528747,104.0,-0.946528747,,,,,,,,,,,,
43,Dispersed_cells__PyhjH_dispersed,3.5352121955,0.7504081301689757,2.0,105.0,3.004593518,106.0,4.065830873,,,,,,,,,,,,
44,Dispersed_cells__PA01_Planktonic,-4.675534909,0.9674076068852355,2.0,107.0,-5.359595388,108.0,-3.9914744300000002,,,,,,,,,,,,
45,Dispersed_cells__PAO1_Biofilm,4.30957572,1.4993393264040868,2.0,109.0,3.249382715,110.0,5.369768725,,,,,,,,,,,,
46,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_Doxorubicin,5.990334358333333,0.5293654517258363,3.0,111.0,6.03467677,112.0,6.496133885,113.0,5.44019242,,,,,,,,,,
47,Doxorubicin_treatment__PAO1 _wspFpelApslBCD_wt,1.850371707708594e-17,0.5815179337802335,3.0,114.0,-0.669137506,115.0,0.286047048,116.0,0.383090458,,,,,,,,,,
48,gcsR_mutant__PAO1_rep_wt,0.0,0.6982677936866509,2.0,117.0,0.493749892,118.0,-0.493749892,,,,,,,,,,,,
49,gcsR_mutant__GcsR_rep,0.08107855850000001,1.3018573742925847,2.0,119.0,-0.8394736190000001,120.0,1.001630736,,,,,,,,,,,,
50,ampC_mutation__PA_Cef_taz_wt,0.0,0.6466536853637788,2.0,121.0,-0.457253206,126.0,0.457253206,,,,,,,,,,,,
51,ampC_mutation__PA_mutS_Cef_taz,0.7302433035,0.3665616288745771,2.0,122.0,0.47104509,127.0,0.989441517,,,,,,,,,,,,
52,ampC_mutation__PA_mutS,-0.40614763849999996,1.9215338046258064,6.0,123.0,-0.448189539,124.0,-2.078486927,125.0,-1.322168398,128.0,1.841095281,129.0,-2.41688218,130.0,1.9877459320000002,,,,
53,Riboregulatory_protein_RsmN__Prelim_Total_Lib_wt,1.9999997213915323e-10,1.4454248733395176,5.0,131.0,-1.532608231,132.0,-1.4168037070000001,135.0,0.146367302,136.0,1.242088134,137.0,1.5609565029999999,,,,,,
54,Riboregulatory_protein_RsmN__Prelim_RsmN_Lib,-0.049346979000000006,0.22653181564912903,2.0,133.0,0.110835204,134.0,-0.20952916200000002,,,,,,,,,,,,
55,Riboregulatory_protein_RsmN__Final_RsmN_Lib,0.426699749,0.9843035071565899,3.0,138.0,0.8811679760000001,139.0,1.101655952,140.0,-0.7027246810000001,,,,,,,,,,
56,n-alkanes_treatment__PA_alkane,-2.023840774,0.18288723208536561,2.0,141.0,-1.894519972,142.0,-2.153161576,,,,,,,,,,,,
57,n-alkanes_treatment__PA_Glycerol,0.0,1.2570459140721386,3.0,143.0,1.387839533,144.0,-0.325693609,145.0,-1.062145924,,,,,,,,,,
58,Catabolise_Nucleic_Acids__L_asp,0.312777993,0.9744729598600956,2.0,146.0,1.001834431,147.0,-0.376278445,,,,,,,,,,,,
59,Catabolise_Nucleic_Acids__DNA_1,3.333333077152704e-10,0.5536569033727936,3.0,148.0,-0.5407141480000001,149.0,0.565750243,150.0,-0.025036094000000002,,,,,,,,,,
60,cysB_mutant__PAO1HH_wt,0.0,0.27273686822290794,2.0,151.0,0.192854089,152.0,-0.192854089,,,,,,,,,,,,
61,cysB_mutant__cysBHH,-1.7531836866666666,0.5058809203724128,3.0,153.0,-2.010399084,154.0,-2.078773836,155.0,-1.17037814,,,,,,,,,,
62,ersA_knockout__delersA,-1.7160656600000002,1.9903732964324394,2.0,156.0,-0.308659205,157.0,-3.123472115,,,,,,,,,,,,
63,ersA_knockout__wt_BHI,0.0,1.5007037822764813,2.0,158.0,-1.0611578210000001,159.0,1.0611578210000001,,,,,,,,,,,,
64,Farnesol_treatment__RNA of 0-1F_L,9.25185853854297e-18,0.3705448659832051,3.0,160.0,-0.427230887,161.0,0.233834855,162.0,0.19339603200000002,,,,,,,,,,
65,Farnesol_treatment__RNA of 6-F_L1,0.170913796,0.47300119555182996,3.0,163.0,0.6118003830000001,164.0,0.22965573500000003,165.0,-0.32871473,,,,,,,,,,
66,Glucose_uptake_defective_mutants__PAO1_glu_wt,2.499999651739415e-10,1.643873822009831,4.0,166.0,0.243936071,167.0,2.087386523,169.0,-1.863064913,170.0,-0.46825768,,,,,,,,
67,Glucose_uptake_defective_mutants__PAO!_delglucose_60min,1.61399194,0.38451616111466697,2.0,168.0,1.342097955,171.0,1.8858859250000002,,,,,,,,,,,,
68,Metabolic_fitness_plasmid__PAO1_metabolites_wt,0.0,1.9891321373552664,2.0,172.0,1.406528823,173.0,-1.406528823,,,,,,,,,,,,
69,Metabolic_fitness_plasmid__PAO1_pAKD1,13.731805139999999,1.102753658636296,2.0,174.0,12.95204055,175.0,14.51156973,,,,,,,,,,,,
70,Metabolic_fitness_plasmid__PAO1_PAMBL1,-1.5757012289999999,1.365309945663362,2.0,176.0,-2.54112115,177.0,-0.610281308,,,,,,,,,,,,
71,Metabolic_fitness_plasmid__PAO1_PAMBL2,12.667144910000001,0.07815549429078458,2.0,178.0,12.72240919,179.0,12.61188063,,,,,,,,,,,,
72,Metabolic_fitness_plasmid__PAO1_pBS228,11.827282665,0.625152249647821,2.0,180.0,11.38523327,181.0,12.26933206,,,,,,,,,,,,
73,Metabolic_fitness_plasmid__PAO1_RmS149,12.038205080000001,0.6331539194812036,2.0,182.0,11.59049765,183.0,12.48591251,,,,,,,,,,,,
74,mexZ_knockout__del_mexZ,0.286942408,0.34131594669509524,3.0,184.0,0.676157354,185.0,0.038665858000000004,186.0,0.14600401200000002,,,,,,,,,,
75,mexZ_knockout__wt_LB,-3.333333320013991e-10,0.1431849993940124,3.0,187.0,0.148727234,188.0,-0.136910411,189.0,-0.011816824,,,,,,,,,,
