,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,7.4116007434,0.017280763139473278,2.0,0.0,7.4238200882,5.0,7.3993813986
1,U01-Set001__USA300 LAC CA-MHB Control,8.8043451988,0.1158105322686699,2.0,1.0,8.7224547861,6.0,8.8862356115
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,8.6127019947,0.07017628725994096,2.0,2.0,8.5630798661,7.0,8.6623241233
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,8.56345850545,0.059757159985222574,2.0,3.0,8.5212038124,8.0,8.6057131985
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,8.7663567271,0.008796922141747513,2.0,4.0,8.760136363800001,9.0,8.7725770904
5,U01-Set000__USA300 TCH1516 CA-MHB Control,8.48978586115,0.2058353346658145,2.0,10.0,8.3442383002,29.0,8.6353334221
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,8.206687602550002,0.18932924518889785,2.0,11.0,8.0728116094,30.0,8.3405635957
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,8.17765266225,0.02089032964047217,2.0,12.0,8.1628809685,31.0,8.192424356
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,8.864081930200001,0.05577634983760049,2.0,13.0,8.9035217654,14.0,8.824642095
9,U01-Set001__USA300 LAC RPMI+10%LB Control,8.801890508,0.13189413944454206,2.0,15.0,8.8951537484,18.0,8.7086272676
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,8.8897390761,0.01601685403298621,2.0,16.0,8.9010647022,19.0,8.87841345
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,8.96532618885,0.007853214249595272,2.0,17.0,8.9597731278,20.0,8.9708792499
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,8.7822099941,0.09789411619535593,2.0,21.0,8.7129884007,24.0,8.8514315875
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,8.7312599719,0.07660878659528658,2.0,22.0,8.7854305644,25.0,8.6770893794
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,8.8083905777,0.027005084816124802,2.0,23.0,8.8274860563,26.0,8.7892950991
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,8.6958624254,0.17587461895262355,2.0,27.0,8.8202245611,28.0,8.5715002897
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,8.68981702265,0.10652070274818809,2.0,32.0,8.7651385339,33.0,8.6144955114
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,8.8336825847,0.040475241309344996,2.0,34.0,8.8623029023,38.0,8.8050622671
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,8.9144539606,0.011118167028193389,2.0,35.0,8.9065922293,39.0,8.9223156919
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,8.95127459915,0.011778166002063386,2.0,36.0,8.9429461781,40.0,8.9596030202
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,8.87768067785,0.018865020821346744,2.0,37.0,8.8643410937,41.0,8.891020262
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,8.84220951,0.05319483421850556,2.0,42.0,8.804595082,45.0,8.879823938
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,8.875376397850001,0.04175220325345915,2.0,43.0,8.8458531318,46.0,8.9048996639
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,9.021961776649999,0.011821524234250955,2.0,44.0,9.0303208566,47.0,9.0136026967
