,name,x,y,cog,color,link
meta,start,0.061609013782525195,,,,
BSU_00010,dnaA,410,0.0011987829358411034,"Replication, recombination and repair",#1e90ff,
BSU_00020,dnaN,1939,0.014796226491117285,"Replication, recombination and repair",#1e90ff,
BSU_00030,rlbA,3206,0.014868266474385812,Function unknown,#0000ff,
BSU_00040,recF,3437,0.010538926240865118,"Replication, recombination and repair",#1e90ff,
BSU_00050,remB,4567,0.012960346852380124,Function unknown,#0000ff,
BSU_00060,gyrB,4867,0.01295997912557174,"Replication, recombination and repair",#1e90ff,
BSU_00070,gyrA,6994,0.016600598187612864,"Replication, recombination and repair",#1e90ff,
BSU_00080,yaaC,14847,0.007387894378652505,Function unknown,#0000ff,
BSU_00090,guaB,15915,-0.0067542191915982,Nucleotide transport and metabolism,#87ceeb,
BSU_00100,dacA,17534,0.014714793655404618,Cell wall/membrane/envelope biogenesis,#c71585,
BSU_00110,pdxS,19062,0.008128289451608166,Coenzyme transport and metabolism,#d3d3d3,
BSU_00120,pdxT,19968,0.0063280139057373406,Coenzyme transport and metabolism,#d3d3d3,
BSU_00130,serS,20880,0.00866955938973066,"Translation, ribosomal structure and biogenesis",#daa520,
BSU_00140,dck,22496,-0.0017108836406828838,Nucleotide transport and metabolism,#87ceeb,
BSU_00150,dgk,23146,-0.005233293026433392,Nucleotide transport and metabolism,#87ceeb,
BSU_00160,sleL,23868,0.017323424774054887,Cell wall/membrane/envelope biogenesis,#c71585,
BSU_00170,yaaI,25221,0.00310428722343948,"Secondary metabolites biosynthesis, transport, and catabolism",#00ff00,
BSU_00180,tadA,25852,-0.00397448047214876,Nucleotide transport and metabolism,#87ceeb,
BSU_00190,dnaX,26814,0.006425536547524965,"Replication, recombination and repair",#1e90ff,
BSU_00200,ebfC,28529,-0.0055546131317966525,Function unknown,#0000ff,
BSU_00210,recR,28867,-0.010348732255496693,"Replication, recombination and repair",#1e90ff,
BSU_00220,yaaL,29481,-0.005342712406121615,Function unknown,#0000ff,
BSU_00230,bofA,29772,-0.027871376284849085,Function unknown,#0000ff,
BSU_00240,csfB,35531,-0.0006492852575843412,Function unknown,#0000ff,
BSU_00250,xpaC,35845,0.00515276991157711,Function unknown,#0000ff,
BSU_00260,yaaN,36478,-0.0012696568882197836,Inorganic ion transport and metabolism,#8b4513,
BSU_00270,yaaO,37720,-0.0026112479771006896,Amino acid transport and metabolism,#ff0000,
BSU_00280,tmk,39159,-0.009915846095924195,Nucleotide transport and metabolism,#87ceeb,
BSU_00290,darA,39871,-0.0003361076301036772,Function unknown,#0000ff,
BSU_00300,yaaR,40213,0.004044670440884207,Function unknown,#0000ff,
BSU_00310,holB,40665,-0.004640112984950509,"Replication, recombination and repair",#1e90ff,
BSU_00320,ricT,41657,-0.011372743024511968,Function unknown,#0000ff,
BSU_00330,dnaH,42499,-0.006320743223313346,"Replication, recombination and repair",#1e90ff,
BSU_00340,trmNF,42917,-0.003441063902457521,Function unknown,#0000ff,
BSU_00350,yazA,43647,-0.00919286066727708,"Replication, recombination and repair",#1e90ff,
BSU_00360,rsmI,43921,-0.0019428505910720891,Coenzyme transport and metabolism,#d3d3d3,
BSU_00370,abrB,44848,0.013033056331375869,Transcription,#000000,
BSU_00380,metS,45633,-0.008513722095546041,"Translation, ribosomal structure and biogenesis",#daa520,
BSU_00390,dayD,47706,0.0037274802428431905,"Replication, recombination and repair",#1e90ff,
BSU_00400,yabE,48629,0.0009821251133506274,Signal transduction mechanisms,#f4a460,
BSU_00410,rnmV,50087,-0.005219843939800122,"Translation, ribosomal structure and biogenesis",#daa520,
BSU_00420,rsmA,50640,0.0008370700161531477,"Translation, ribosomal structure and biogenesis",#daa520,
BSU_00430,prtG,51680,0.006732159599687902,Function unknown,#0000ff,
BSU_00440,veg,52763,0.0008948036580186074,Function unknown,#0000ff,
BSU_00450,sspF,53183,0.02201447784501796,Function unknown,#0000ff,
BSU_00460,ispE,53516,-0.009748078198179973,Lipid transport and metabolism,#87cefa,
BSU_00470,purR,54441,-9.985615040255392e-05,Nucleotide transport and metabolism,#87ceeb,
BSU_00480,ridA,55295,0.007764436883479508,"Translation, ribosomal structure and biogenesis",#daa520,
BSU_00490,spoVG,55866,-0.008934957833602127,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
BSU_00500,glmU,56352,0.009591574762518616,Cell wall/membrane/envelope biogenesis,#c71585,
BSU_00510,prs,57745,0.021732671756358683,Nucleotide transport and metabolism,#87ceeb,
BSU_00520,ctc,58783,0.014519908085213506,"Translation, ribosomal structure and biogenesis",#daa520,
BSU_00530,pth,59504,0.00428789945564363,"Translation, ribosomal structure and biogenesis",#daa520,
BSU_00540,fin,60130,0.011511853824801332,Function unknown,#0000ff,
BSU_00550,mfd,60430,0.015420229484135375,"Replication, recombination and repair",#1e90ff,
BSU_00560,spoVT,64099,0.006284860635432293,Transcription,#000000,
BSU_00570,yabM,64817,0.012272380852750444,Function unknown,#0000ff,
BSU_00580,yabN,66405,0.00831219514081268,Function unknown,#0000ff,
BSU_00590,hslR,67877,0.006198186335329609,"Translation, ribosomal structure and biogenesis",#daa520,
BSU_00600,spcP,68216,0.00014866704173367078,Function unknown,#0000ff,
BSU_00610,spcQ,68515,-0.0028265687297081,Function unknown,#0000ff,
BSU_00620,divIC,69168,-0.00022058573426016908,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
BSU_00630,yabR,69626,-0.008180543000976127,"Translation, ribosomal structure and biogenesis",#daa520,
BSU_00640,spoIIE,70538,-0.014628456786116448,Transcription,#000000,
BSU_00650,yabS,73106,0.00892201148213407,Function unknown,#0000ff,
BSU_00660,prkT,73809,-0.003363046040924524,Transcription,#000000,
BSU_00670,tilS,74929,-0.0011004990960484624,"Cell cycle control, cell division, chromosome partitioning",#bfbf00,
BSU_00680,hprT,76344,-0.003909051829892304,Nucleotide transport and metabolism,#87ceeb,
