,name,x,y,cog,color,link
meta,start,0.07,,,,
SACI_RS00005,cdc6-3,101,-0.006324236262141445,"Replication, recombination and repair",#1e90ff,
SACI_RS00010,Saci_0002,1294,-0.013981962749010307,No COG annotation,#00bfbf,
SACI_RS00015,Saci_0003,1665,0.0038063745695857813,Function unknown,#0000ff,
SACI_RS00020,Saci_0004,2553,-0.0229187708739888,No COG annotation,#00bfbf,
SACI_RS00025,Saci_0005,3049,-0.00464758942049868,No COG annotation,#00bfbf,
SACI_RS00030,Saci_0006,3801,-0.011326673712178293,Transcription,#000000,
SACI_RS11965,Saci_0007,4138,-0.006703377798187665,No COG annotation,#00bfbf,
SACI_RS00035,ramA,4456,0.0025408535473246943,Function unknown,#0000ff,
SACI_RS00040,nadE,5262,-0.001410588830869593,Coenzyme transport and metabolism,#d3d3d3,
SACI_RS00045,Saci_0010,6117,0.004702271980160575,Function unknown,#0000ff,
SACI_RS00050,Saci_0011,7727,-0.01502146726150762,Nucleotide transport and metabolism,#87ceeb,
SACI_RS00055,Saci_0012,8367,0.0017870787671185407,Function unknown,#0000ff,
SACI_RS00060,nudF,8989,-0.002886594168004759,"Replication, recombination and repair",#1e90ff,
SACI_RS00065,Saci_0014,9521,-0.011073922001415831,Function unknown,#0000ff,
SACI_RS00070,nfo,10199,0.0037162543589947133,Carbohydrate transport and metabolism,#ffc0cb,
SACI_RS00075,Saci_0016,11025,0.011009072170197316,Function unknown,#0000ff,
SACI_RS00080,Saci_0017,11673,0.0004648698774032137,"Translation, ribosomal structure and biogenesis",#daa520,
SACI_RS00085,gph_1,12269,-0.0026481060279175904,Function unknown,#0000ff,
SACI_RS00090,Saci_0019,12928,0.0022000186630533967,Transcription,#000000,
SACI_RS00095,Saci_0020,13239,0.0021681214053409802,Coenzyme transport and metabolism,#d3d3d3,
SACI_RS00100,Saci_0022,14302,0.0118733144249494,No COG annotation,#00bfbf,
SACI_RS00105,nadA,14685,-0.0024563881011763285,Coenzyme transport and metabolism,#d3d3d3,
SACI_RS00110,kynu,15604,0.007619600189805239,Amino acid transport and metabolism,#ff0000,
SACI_RS00115,acs,16715,0.01374395238110559,Lipid transport and metabolism,#87cefa,
SACI_RS00120,Saci_0026,18433,-0.003096591486039296,Defense mechanisms,#90ee90,
SACI_RS00125,nadK,18899,-0.0031097981280401948,Nucleotide transport and metabolism,#87ceeb,
SACI_RS00130,Saci_0028,19654,0.0018557011193711306,No COG annotation,#00bfbf,
SACI_RS00135,Saci_0029,20087,-0.00045111022956362013,"Post-translational modification, protein turnover,and chaperones",#add8e6,
SACI_RS00140,Saci_0030,21085,0.004990267851423164,"Translation, ribosomal structure and biogenesis",#daa520,
SACI_RS11510,Saci_0031,21901,0.0006356136497290048,Function unknown,#0000ff,
SACI_RS00145,Saci_0032,22370,-0.01829133622858752,"Translation, ribosomal structure and biogenesis",#daa520,
SACI_RS11515,rnp4,22557,-0.03857525381559883,"Translation, ribosomal structure and biogenesis",#daa520,
