,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,6.8891064467,0.10836974490813742,2.0,0.0,6.9657354282,5.0,6.8124774652
1,U01-Set001__USA300 LAC CA-MHB Control,6.55348944,0.01122160515372939,2.0,1.0,6.5614243131,6.0,6.5455545669
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,6.65445762295,0.11347666644541946,2.0,2.0,6.5742175026,7.0,6.7346977433
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,6.6186410923,0.13009066345770448,2.0,3.0,6.526653102,8.0,6.7106290826
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,6.91944281145,0.17030293366431512,2.0,4.0,7.0398651707,9.0,6.7990204522
5,U01-Set000__USA300 TCH1516 CA-MHB Control,6.93962225115,0.050732860445494916,2.0,10.0,6.9754958008,29.0,6.9037487015
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,6.78868730655,0.055550242049846134,2.0,11.0,6.7494073537,30.0,6.8279672594
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,6.7053023364,0.01585437814807545,2.0,12.0,6.6940915981,31.0,6.7165130747
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,7.10348064455,0.0367813801846972,2.0,13.0,7.0774722812,14.0,7.1294890079
9,U01-Set001__USA300 LAC RPMI+10%LB Control,7.27959661035,0.1852952495097535,2.0,15.0,7.4106201378,18.0,7.1485730829
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,7.34505339695,0.002054411707892303,2.0,16.0,7.3465060854,19.0,7.3436007085
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,7.4246944606,0.16518458160449392,2.0,17.0,7.5414975984,20.0,7.3078913228
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,7.265859687500001,0.01884576863714781,2.0,21.0,7.2525337167,24.0,7.2791856583
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,7.05844547735,0.012368321988546913,2.0,22.0,7.049699753,25.0,7.0671912017
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,7.3054872314,0.031512539255540144,2.0,23.0,7.3277699616,26.0,7.2832045012
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,6.4781546917499995,0.16054450370212323,2.0,27.0,6.3646325845,28.0,6.591676799
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,6.715742994699999,0.09665640921348906,2.0,32.0,6.6473965923,33.0,6.7840893971
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,6.44508177465,0.0011663148649428612,2.0,34.0,6.4442570655,38.0,6.4459064838
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,6.40433357655,0.3565576804778022,2.0,35.0,6.1522092228,39.0,6.6564579303
19,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.7,6.4864588565000005,0.1978276731631226,2.0,36.0,6.6263441457,40.0,6.3465735673
20,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.8,6.30819208525,0.0001288765041220787,2.0,37.0,6.3082832147,41.0,6.3081009558
21,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0,6.6845699663,0.20829549612414636,2.0,42.0,6.8318571241,45.0,6.5372828085
22,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.6,6.8739974388,0.04344130365777942,2.0,43.0,6.8432797984,46.0,6.9047150792
23,U01-Set004__USA300 LAC RPMI+10%LB Vancomycin 0.8,6.8024218319,0.0612728165713485,2.0,44.0,6.845748256,47.0,6.7590954078
24,U01-Set003__USA300 TCH1516 CA-MHB Control,6.01913801425,1.0780804738865695,2.0,48.0,5.2568200005,52.0,6.781456028
25,U01-Set003__USA300 TCH1516 CA-MHB Vancomycin 0.45,6.6154653561500005,0.2164135261059373,2.0,49.0,6.768492828,53.0,6.4624378843
