,name,x,y,cog,color,link
meta,start,0.03461982191203365,,,,
b0002,thrA,337,0.001040979016553,Amino acid transport and metabolism,#ff0000,
b0003,thrB,2801,0.0063585789358379,Nucleotide transport and metabolism,#00bfbf,
b0004,thrC,3734,0.0029499160680848,Amino acid transport and metabolism,#ff0000,
b0005,yaaX,5234,0.0093199268959834,Function unknown,#708090,
b0006,yaaA,5683,-0.0021624520057619,Function unknown,#708090,
b0007,yaaJ,6529,0.0132619043137185,Amino acid transport and metabolism,#ff0000,
b0008,talB,8238,-0.0039495443551461,Carbohydrate transport and metabolism,#ffc0cb,
b0009,mog,9306,-0.0113870637908331,Nucleotide transport and metabolism,#00bfbf,
b0010,satP,9928,0.0042138172140223,Function unknown,#708090,
b0011,yaaW,10643,-0.0323161822997792,Function unknown,#708090,
b0012,mbiA,10830,-0.054360855634214,No COG annotation,#87cefa,https://ecocyc.org/gene?orgid=ECOLI&id=EG11509
b0013,yaaI,11382,0.0395887021684074,Function unknown,#708090,https://ecocyc.org/gene?orgid=ECOLI&id=G8202
b0014,dnaK,12163,0.0018096941975221,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0015,dnaJ,14168,0.003954695691557,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0016,insL-1,15445,-0.0042763936084134,"Replication, recombination and repair",#ff00ff,
b0018,mokC,16751,0.0119544981646159,Function unknown,#708090,
b0019,nhaA,17489,0.0033469967768992,Inorganic ion transport and metabolism,#0000ff,
b0020,nhaR,18715,0.0048968881755565,Transcription,#f4a460,
b0021,insB-1,19811,0.0066352634240862,"Replication, recombination and repair",#ff00ff,
b0022,insA-1,20233,0.0064670826084428,"Replication, recombination and repair",#ff00ff,
b0023,rpsT,20815,-0.0022555303675979,"Translation, ribosomal structure and biogenesis",#000000,
b0024,yaaY,21181,-0.0155321059283812,Function unknown,#708090,
b0025,ribF,21407,0.0025094640595894,Coenzyme transport and metabolism,#008000,
b0026,ileS,22391,-0.0063832521701156,"Translation, ribosomal structure and biogenesis",#000000,
b0027,lspA,25207,-0.0042298065500558,Cell wall/membrane/envelope biogenesis,#c71585,
b0028,fkpB,25826,-0.0054142639681627,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0029,ispH,26277,-0.0052068497599753,Lipid transport and metabolism,#40e0d0,
b0030,rihC,27293,0.0044433238995553,Nucleotide transport and metabolism,#00bfbf,
b0031,dapB,28374,0.000899870878962,Amino acid transport and metabolism,#ff0000,
b0032,carA,29651,-0.0015417779770961,Nucleotide transport and metabolism,#00bfbf,
b0033,carB,30817,0.0021986080189281,Nucleotide transport and metabolism,#00bfbf,
b0034,caiF,34300,-0.00776563104208,Transcription,#f4a460,
b0035,caiE,34781,-0.0014071918048068,Function unknown,#708090,
b0036,caiD,35377,-0.0171118312634028,Lipid transport and metabolism,#40e0d0,
b0037,caiC,36271,-0.0064866131490116,Lipid transport and metabolism,#40e0d0,
b0038,caiB,37898,0.0013498365748171,Energy production and conversion,#90ee90,
b0039,caiA,39244,-0.00811952913713,Lipid transport and metabolism,#40e0d0,
b0040,caiT,40417,-0.0067518159397092,Cell wall/membrane/envelope biogenesis,#c71585,
b0041,fixA,42403,-0.0084896195295288,Energy production and conversion,#90ee90,
b0042,fixB,43188,-0.0071949009434229,Energy production and conversion,#90ee90,
b0043,fixC,44180,-0.0219548786134995,Energy production and conversion,#90ee90,
b0044,fixX,45463,-0.000963046164803,Energy production and conversion,#90ee90,
b0045,yaaU,45807,-0.0045478248854745,Inorganic ion transport and metabolism,#0000ff,
b0046,kefF,47246,-0.0052712121932929,Energy production and conversion,#90ee90,
b0047,kefC,47769,-0.0042144013526225,Inorganic ion transport and metabolism,#0000ff,
b0048,folA,49823,-0.001160086500274,Coenzyme transport and metabolism,#008000,
b0049,apaH,50380,0.0067693376458536,Signal transduction mechanisms,#00ff00,
b0050,apaG,51229,-0.0064531347184689,Inorganic ion transport and metabolism,#0000ff,
b0051,rsmA,51609,-0.0018366151833201,"Translation, ribosomal structure and biogenesis",#000000,
b0052,pdxA,52427,-0.0040205981948142,Coenzyme transport and metabolism,#008000,
b0053,surA,53416,0.0021149753075661,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0054,lptD,54755,0.0011201639156614,Cell wall/membrane/envelope biogenesis,#c71585,
b0055,djlA,57364,-0.0045091813574468,"Post-translational modification, protein turnover,and chaperones",#87ceeb,
b0056,yabP,58474,0.002019167742948,Function unknown,#708090,
b0057,yabQ,59121,-0.0179224804563798,No COG annotation,#87cefa,
b0058,rluA,59687,-0.0003357256697367,"Translation, ribosomal structure and biogenesis",#000000,
b0059,rapA,60358,-0.0017094507501219,Transcription,#f4a460,
b0060,polB,63429,0.0043897609133097,"Replication, recombination and repair",#ff00ff,
b0061,araD,65855,-0.004021338493572,Carbohydrate transport and metabolism,#ffc0cb,
b0062,araA,66835,0.0118386869346437,Carbohydrate transport and metabolism,#ffc0cb,
b0063,araB,68348,0.0065279962371702,Nucleotide transport and metabolism,#00bfbf,
b0064,araC,70387,-0.0046894629969145,Transcription,#f4a460,
b0065,yabI,71351,-0.0023067763870671,Function unknown,#708090,
b0066,thiQ,72229,-0.0022967397846914,Inorganic ion transport and metabolism,#0000ff,
b0067,thiP,72911,-0.0067493677730128,Inorganic ion transport and metabolism,#0000ff,
b0068,thiB,74497,-0.0083256764578711,Inorganic ion transport and metabolism,#0000ff,
b0069,sgrR,75644,-0.0102846808289033,Transcription,#f4a460,
b0070,setA,77621,0.0023176117660708,Inorganic ion transport and metabolism,#0000ff,
b0071,leuD,78848,-0.0029096188153277,Amino acid transport and metabolism,#ff0000,
