,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X,rep4_idx,rep4_X,rep5_idx,rep5_X,rep6_idx,rep6_X,rep7_idx,rep7_X,rep8_idx,rep8_X
0,AB569_EDTA_NaNO2__EDTA_NaNo2_wt,0.0,0.22100099328388823,2.0,0.0,0.156271301,1.0,-0.156271301,,,,,,,,,,,,
1,AB569_EDTA_NaNO2__NaNO2,3.2362168999999996,0.12530819864478723,2.0,2.0,3.147610623,3.0,3.324823177,,,,,,,,,,,,
2,AB569_EDTA_NaNO2__EDTA,1.2544852293333333,0.2259575217911562,3.0,4.0,1.203045409,5.0,1.501727735,6.0,1.058682544,,,,,,,,,,
3,AB569_EDTA_NaNO2__NaNO2_EDTA,3.1195062365,0.15664702198744404,2.0,7.0,3.008740065,8.0,3.230272408,,,,,,,,,,,,
4,Anthranilate_metabolism_GntR_AntP__GntR_AntP_wt,4.999999997368221e-10,0.026083847575397705,2.0,9.0,0.018444066000000002,10.0,-0.018444065000000003,,,,,,,,,,,,
5,Anthranilate_metabolism_GntR_AntP__antP,-0.06631329250000001,0.04529682836056693,2.0,11.0,-0.034283598000000005,12.0,-0.098342987,,,,,,,,,,,,
6,Antibiotics_impregnated_catheters__PA01_Planktonic_Ctrl,4.999999997368221e-10,0.2143406350108461,2.0,13.0,0.151561717,14.0,-0.151561716,,,,,,,,,,,,
7,Antibiotics_impregnated_catheters__PA01_Biofilm_Ctrl,0.10655439125000002,0.314964145673793,4.0,15.0,-0.316844505,16.0,0.07346048100000001,17.0,0.254015382,18.0,0.41558620700000004,,,,,,,,
8,Antibiotics_impregnated_catheters__PA01_Planktonic_Clin-Rif,-2.71392466,0.08235443158545969,4.0,19.0,-2.700104338,20.0,-2.834176755,21.0,-2.664666576,22.0,-2.656750971,,,,,,,,
9,Antibiotics_impregnated_catheters__PA01_Biofilm_Clin-Rif,0.339073786,0.13688938867757378,3.0,23.0,0.32391636700000004,24.0,0.482911052,25.0,0.210393939,,,,,,,,,,
10,Pseudomonas_culture_Cisplatin_Bile__PAO1_untreated,-4.999999997368221e-10,0.0703193319919274,2.0,26.0,-0.049723277,27.0,0.049723276000000004,,,,,,,,,,,,
11,Pseudomonas_culture_Cisplatin_Bile__PAO1_cisplatin,-0.177770889,0.09114037612799811,2.0,28.0,-0.242216867,29.0,-0.113324911,,,,,,,,,,,,
12,Pseudomonas_culture_Cisplatin_Bile__PAO1_bile,-0.265563703,0.16800114517450768,2.0,30.0,-0.146768954,31.0,-0.384358452,,,,,,,,,,,,
13,Catabolite_repression__del_hfq_crc_wt,0.0,0.25133028381057904,2.0,32.0,0.177717348,33.0,-0.177717348,,,,,,,,,,,,
14,Catabolite_repression__delHfq,-0.5475472080000001,0.01998021285596008,2.0,34.0,-0.533419064,35.0,-0.5616753520000001,,,,,,,,,,,,
15,Catabolite_repression__deldcrc,-0.269981057,0.041458466783202905,2.0,36.0,-0.240665494,37.0,-0.29929662,,,,,,,,,,,,
16,Diallyl_disulphide_treatment__PAO1_ctrl_wt,-3.333333331578814e-10,0.11687874527188431,3.0,38.0,0.091721037,39.0,0.039877918000000005,40.0,-0.13159895600000002,,,,,,,,,,
17,Diallyl_disulphide_treatment__PAO1_DDS,-0.944453334,0.28067925493624374,3.0,41.0,-1.267804152,42.0,-0.763698341,43.0,-0.8018575090000001,,,,,,,,,,
18,G_Quadruplex_Gene_Regulation__rG4seq_P_K_rep,-4.999999858590343e-10,0.9286016058256013,2.0,44.0,-0.656620493,45.0,0.6566204920000001,,,,,,,,,,,,
19,G_Quadruplex_Gene_Regulation__rG4seq_P_Li_rep,0.0414915625,0.12827447694363256,2.0,46.0,0.132195315,47.0,-0.04921219,,,,,,,,,,,,
20,HapZ_SagS_mutant__PA_HapZ_SagS_wt,-0.18060853000000002,,1.0,48.0,-0.18060853000000002,,,,,,,,,,,,,,
21,HapZ_SagS_mutant__delHapZp,-0.24924910150000001,0.3692005725951687,2.0,49.0,0.011815127,50.0,-0.51031333,,,,,,,,,,,,
22,HapZ_SagS_mutants__PA_HapZ_SagS_wt,0.09030426500000001,0.06934053145088521,2.0,51.0,0.041273105000000004,52.0,0.139335425,,,,,,,,,,,,
23,HapZ_SagS_mutants__delHApZ,-0.34499903800000004,0.06723987387182936,3.0,53.0,-0.418907921,54.0,-0.328643344,55.0,-0.28744584900000003,,,,,,,,,,
24,HapZ_SagS_mutants__delSagS,-0.669273836,0.4276436008413542,3.0,56.0,-0.41707913300000005,57.0,-1.163036012,58.0,-0.42770636300000003,,,,,,,,,,
25,HapZ_SagS_mutants__delHapZp,-0.215428687,,1.0,59.0,-0.215428687,,,,,,,,,,,,,,
26,yhjH_knockout__PA_delyhjH_wt,0.0,0.14912946786205447,2.0,60.0,0.10545045800000001,61.0,-0.10545045800000001,,,,,,,,,,,,
27,yhjH_knockout__PA_delyhjH,0.7512759185000001,0.1920328684617391,2.0,62.0,0.6154881750000001,63.0,0.8870636620000001,,,,,,,,,,,,
28,yhjH_knockout__PA_delwspF,0.38779970950000003,0.32557932355518454,2.0,64.0,0.618019057,65.0,0.157580362,,,,,,,,,,,,
29,Pseudomonas_culture_MOPS_Glycerol_Acetate__PAO1_Acetate,-0.6617577539999999,0.08709263375973016,4.0,66.0,-0.785138734,67.0,-0.583313765,68.0,-0.652879482,69.0,-0.625699035,,,,,,,,
30,Pseudomonas_culture_MOPS_Glycerol_Acetate__PAO1_Glycerol,-2.4999999986841104e-10,0.14551694012131972,4.0,70.0,0.175915556,71.0,-0.11006654900000001,72.0,-0.12857116,73.0,0.062722152,,,,,,,,
31,Pseudomonas_culture_MOPS_Glycerol_Acetate__Gly_Hypoxia,-0.4494557805,0.05668440406234157,2.0,74.0,-0.48953770700000004,75.0,-0.40937385400000004,,,,,,,,,,,,
32,Pseudomonas_culture_MOPS_Glycerol_Acetate__Glycerol_wt,0.0,0.1707044434497201,3.0,76.0,0.196822463,77.0,-0.089154042,78.0,-0.107668421,,,,,,,,,,
