,condition,X_avg,X_std,n,rep1_idx,rep1_X,rep2_idx,rep2_X,rep3_idx,rep3_X
0,U01-Set001__USA300 LAC CA-MHB PreCulture,6.1490925379500005,0.12967236220834633,2.0,0.0,6.2407847446,5.0,6.0574003313,,
1,U01-Set001__USA300 LAC CA-MHB Control,4.7880521068499995,0.2529669327309274,2.0,1.0,4.9669267404,6.0,4.6091774733,,
2,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.15,4.30690404925,0.19432705852349758,2.0,2.0,4.1694940684,7.0,4.4443140301,,
3,U01-Set001__USA300 LAC CA-MHB Nafcillin 0.5 ,4.0511114388500005,0.2315036356677418,2.0,3.0,4.2148092295,8.0,3.8874136482,,
4,U01-Set001__USA300 LAC CA-MHB Nafcillin 1,4.97563309245,0.24530433643831706,2.0,4.0,5.1490894522,9.0,4.8021767327,,
5,U01-Set000__USA300 TCH1516 CA-MHB Control,4.60292207345,0.17887599994127476,2.0,10.0,4.729406506,29.0,4.4764376409,,
6,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.0625,3.89652135175,0.2455768720795064,2.0,11.0,3.7228722802,30.0,4.0701704233000005,,
7,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 0.5,3.7646217916999998,0.418343308210983,2.0,12.0,4.0604351818,31.0,3.4688084016,,
8,U01-Set001__USA300 LAC RPMI+10%LB PreCulture,5.2299280537,0.2767134257596376,2.0,13.0,5.4255939935,14.0,5.0342621139,,
9,U01-Set001__USA300 LAC RPMI+10%LB Control,5.1330666396,0.010475132323820855,2.0,15.0,5.1404736767,18.0,5.1256596025,,
10,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.1,5.12247447575,0.03294688011746522,2.0,16.0,5.1457714381,19.0,5.0991775134,,
11,U01-Set001__USA300 LAC RPMI+10%LB Nafcillin 0.15,4.9795212612,0.23610468170005494,2.0,17.0,5.1464724827,20.0,4.8125700397,,
12,U01-Set000__USA300 TCH1516 RPMI+10%LB Control,4.8670902231,0.10269711058087277,2.0,21.0,4.9397080464,24.0,4.7944723998,,
13,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.031,4.6467553608,0.12183624622498397,2.0,22.0,4.7329065967,25.0,4.5606041249,,
14,U01-Set000__USA300 TCH1516 RPMI+10%LB Nafcillin 0.0625,4.5161071491,0.043068050979369096,2.0,23.0,4.4856534382,26.0,4.54656086,,
15,U01-Set000__USA300 TCH1516 CA-MHB PreCulture,5.7195961874000005,0.33306539700383314,2.0,27.0,5.9551089882,28.0,5.4840833866,,
16,U01-Set000__USA300 TCH1516 CA-MHB Nafcillin 1,3.628521117,0.2822751240839001,2.0,32.0,3.8281197714,33.0,3.4289224626,,
17,U01-Set004__USA300 LAC CA-MHB Vancomycin 0,4.04513627105,0.8651638805152486,2.0,34.0,4.6568995178,38.0,3.4333730243,,
18,U01-Set004__USA300 LAC CA-MHB Vancomycin 0.65,3.45711401735,0.23416935370376002,2.0,35.0,3.6226967553,39.0,3.2915312794,,
